sep=,
SMILES,Catalog ID,MW,MW (desalted),ClogP,logS,HBD,HBA,TPSA,RotBonds
C=CC(=O)N1CCC(CC1)C(=O)NCC=2C=CC=C3NC=CC23,Z2803828049,311.379,311.379,0.643,-3.589,2,2,65.2,6
C=CC(=O)NC=1C=CC(=CC1)C(=O)NC2=NC(=NS2)C(C)(C)OC,Z2822334171,346.406,346.406,1.284,-4.383,2,5,93.21,6
CC1(CC=2C=CC=CC2)CCCN1C=3N=CC(C=O)=CN3,Z2851084476,281.353,281.353,3.269,-3.386,0,4,46.09,4
O=C(CCl)N1CC2=CC=CC=C2OC3(CCC3)C1,Z2863947650,265.735,265.735,2.058,-3.554,0,2,29.54,1
"CC(C)N1N=CC=C1[C@@H]2OCC[C@H]2NC(=O)C=3C=CC(=CC3)S(=O)(=O)F |&1:8,12,r|",Z2874866112,381.424,381.424,2.068,-3.455,1,5,90.29,6
C=CC(=O)N(CC)CC(=O)N(C)CC1=NC=CN1C(F)F,Z2890645808,300.305,300.305,0.035,-1.285,0,3,58.44,9
C=CC(=O)N(CC)CC(=O)N1CCC=2C(=CC=CC2C1)NS(C)(=O)=O,Z2891300999,365.449,365.449,0.573,-2.897,1,4,86.79,8
C=CC(=O)N(CC)CC(=O)NC1(CCCCCC1)C2=NOC(C)=N2,Z2891311590,334.414,334.414,1.842,-3.16,1,4,88.33,6
C=CC(=O)N(CC)CC(=O)NC(CC)C1=NC(=CN1)C=2C=CC=CC2,Z2891380321,340.42,340.42,2.406,-4.157,2,3,78.09,10
C=CC(=O)N(CC)CC(=O)NCC=1C(C)=NN(CCOC)C1C,Z2891447122,322.403,322.403,0.259,-1.122,1,4,76.46,11
C=CC(=O)N(CC)CC(=O)N1CCN(CC1)C2=C(C#N)C=NC3=CC=CC=C23,Z2891788617,377.441,377.441,2.368,-4.114,0,5,80.54,5
C=CC(=O)N(CC)CC(=O)N1CCN2C(=NN=C2C1)C(C)C,Z2892112357,305.376,305.376,-0.207,-1.992,0,4,71.33,7
C=CC(=O)N(CC)CC(=O)N1CCCC(C1)C2=NN=CN2C(C)C,Z2892168690,333.429,333.429,0.047,-2.261,0,4,71.33,8
C=CC(=O)NC=1C=CC=C(C1)C(=O)N2C3CCC2CC(O)(C3)C=4C=CC=CC4,Z2892539891,376.449,376.449,1.628,-5.103,2,3,69.64,6
C=CC(=O)NC=1C=C(C=CC1F)NC(=O)C2CC3CSCC(C2)C3=O,Z2892961007,362.42,362.42,0.179,-4.405,2,3,75.27,6
C=CC(=O)N(CC)CC(=O)NC=1C=CC=2CCS(=O)(=O)C2C1,Z2893178274,322.381,322.381,0.753,-3,1,4,83.55,7
"C=CS(=O)(=O)N1CC[C@H]2OCC[C@H]2C1 |&1:8,12,r|",Z2894446660,217.287,217.287,0.101,-1.596,0,3,46.61,2
O=CC1=CN(CC(=O)N2CC3(C2)CC(O)CNC3=O)C4=CC=CC=C14,Z2900718956,341.362,341.362,0.29,-1.839,2,4,91.64,4
"CC(Cl)C(=O)N1C[C@H]2COC[C@]2(C1)C=3C=CC=CC3 |&1:7,11,r|",Z2903923616,279.762,279.762,1.796,-3.391,0,2,29.54,3
C=CC(=O)N(CC)CC(=O)N1CCC2(C1)OCC3=CC=CC=C32,Z2906879572,314.38,314.38,1.04,-3.655,0,3,49.85,6
C=CC(=O)N(CC)CC(=O)N1CCC(C1)C(=O)NCC(F)(F)F,Z2906984821,335.323,335.323,0.388,-2.938,1,3,69.72,10
C=CC(=O)N(CC)CC(=O)N1CCNC(=O)C1C2=C(C)N=C3C=CC=CN23,Z2907170603,369.419,369.419,1.273,-2.916,1,4,87.02,7
C=CC(=O)N(CC)CC(=O)NCC=1C=CC(C)=NC1N2C=C(Cl)C=N2,Z2907255942,361.826,361.826,1.838,-3.249,1,4,80.12,9
C=CC(=O)N(CC)CC(=O)N1CCN2C(=NN=C2C1C)C3CCCC3,Z2908817858,345.44,345.44,0.946,-3.132,0,4,71.33,7
C=CC(=O)N(CC)CC(=O)N1CC=2C=CC=CC2OC(C)(C)C1,Z2908861233,316.396,316.396,2.733,-3.756,0,3,49.85,6
C=CC(=O)N(CC)CC(=O)N1CC(OC(C)(C)C1)C(F)(F)F,Z2909038373,322.324,322.324,2.391,-3.406,0,3,49.85,7
C=CC(=O)N(CC)CC(=O)N1CC(F)(C(=O)OCC)C2(COC2)C1,Z2909125145,342.363,342.363,2.119,-2.729,0,4,76.15,9
C=CC(=O)N(CC)CC(=O)NC(C)C=1SC(COCC)=NC1C,Z2910514122,339.455,339.455,0.93,-2.2,1,4,71.53,11
C=CC(=O)N(CC)CC(=O)NC(C1=CNC=2C=CC=C(F)C12)C(F)(F)F,Z2912853478,371.33,371.33,2.715,-5.161,2,2,65.2,7
O=CC1=CN=C2C(Br)=CC(=CN12)C(=O)N3CCC(CC3)=C(F)F,Z2913045337,384.176,384.176,1.983,-3.857,0,3,54.68,2
"C=CC(=O)N(CC)CC(=O)N1C[C@H]2CCC[C@]2(C1)C3=NC(=NO3)C(C)C |&1:12,16,r|",Z2913326650,360.452,360.452,1.295,-3.25,0,4,79.54,8
C=CC(=O)N1CCC(CC1)(C(=O)N2CCN(CC2)C=3N=CNN3)C=4C=CC=CC4,Z2913514910,394.471,394.471,1.059,-4.104,1,5,85.43,4
C=CC(=O)N(CC)CC(=O)NC(C1=CC=CS1)C2(CO)CCC2,Z2913891294,336.451,336.451,1.909,-3.375,2,3,69.64,10
C=CC(=O)NCCC(=O)N1CCC(C1)C=2C=CC3=CC=CN=C3N2,Z2914174390,324.378,324.378,0.022,-3.718,1,4,75.19,7
CC1C=2SC=CC2CCN1C(=O)CN3C=C(C=O)C4=CC=CC=C43,Z2919628139,338.425,338.425,3.283,-3.689,0,2,42.31,4
"C=CC(=O)NCCC(=O)N1C[C@H]2CCN(CC=3C=CC=CC3)C[C@H]2C1 |&1:11,23,r|",Z2924268488,341.448,341.448,1.474,-3.145,1,3,52.65,8
C=CC(=O)N(CC)CC(=O)N1CCC(CC1)C(=O)OC(C)C,Z2924829126,310.389,310.389,0.801,-2.062,0,3,66.92,9
C=CC(=O)N(CC)CC(=O)N=S(C)(=O)C1CCCCC1,Z2927301918,300.419,300.419,1.965,-3.873,0,4,66.81,7
C=CC(=O)N(C)CC(=O)NC[C@@]1(C[C@H](O)C1)C=2C=CC=CC2,Z2931731965,302.369,302.369,0.234,-2.078,2,3,69.64,8
C=CC(=O)N(CC)CC(=O)N1CCCC1C(=O)NC(C)(C)C,Z2932574559,309.405,309.405,1.4,-2.681,1,3,69.72,9
CC1CCN(CCN1C=2N=CC(C=O)=CN2)C=3C=CC(F)=CC3F,Z2936914439,332.349,332.349,2.934,-3.756,0,5,49.33,3
CC1(C)C(=O)NC1C2CCN(CC(=O)NC=3C=CC=NN3)CC2,Z2949992011,317.387,317.387,-0.389,-1.761,2,5,87.22,5
C=CC(=O)NC=1C=CC=C(C1)C(=O)NC2CCS(=O)(=O)C3(CCC3)C2,Z2963561893,362.445,362.445,-0.446,-4.462,2,4,92.34,4
CC(Cl)C(=O)NCC1=NSC2=CC=C(Cl)C=C12,Z2981787083,289.182,289.182,2.962,-4.394,1,2,41.99,4
"C=CC(=O)NCCC(=O)N1C[C@@H](OC[C@H]1C)C=2C=CC=CC2Cl |&1:11,14,r|",Z3009243006,336.814,336.814,2.224,-3.977,1,3,58.64,7
C=CC(=O)N1CC=C(CCN2C(=O)C=3C=CC=CC3C2=O)CC1,Z3014097920,310.348,310.348,2.081,-4.175,0,3,57.69,5
C=CS(=O)(=O)CCC(=O)NC1=CC=CC2=C1OC(=O)N2C,Z3015819524,310.327,310.327,-0.542,-1.971,1,5,92.78,6
CCOC=1C=CC=CC1C2=CC(=NN2)C(=O)NCC=CS(C)(=O)=O,Z3017953696,349.407,349.407,1.016,-3.774,2,5,101.15,8
C=CS(=O)(=O)CCN1CCOC(C)(C1)C=2C=CC=CC2,Z3023939362,295.399,295.399,1.551,-2.215,0,4,46.61,5
C=CS(=O)(=O)CCN1CCC2=CC=CC=C2C1C(C)C,Z3023939445,293.426,293.426,3.044,-2.804,0,3,37.38,5
C=CS(=O)(=O)CCN1CCOC2(CCOC2C)C1,Z3023942475,275.366,275.366,-0.319,-1.208,0,5,55.84,4
C=CC(=O)NC(C)(C)CC(=O)N1CCN(CC1)C=2C=CC=CC2,Z3024763705,315.411,315.411,2.134,-3.49,1,3,52.65,7
C=CC(=O)NC(C=1C=CC(Cl)=CC1)C2CC3CCC(C2)N3C,Z3024763852,318.841,318.841,2.669,-3.503,1,2,32.34,5
C=CC(=O)NCC=1C=CC(=CC1)N2C(=O)NC(C)(C2=O)C3CC3,Z3024763865,313.352,313.352,0.479,-3.334,2,3,78.51,6
C=CC(=O)NCC=1C=CC=C(C1)C(=O)NCC=2C=CC(C)=CC2,Z3024768585,308.375,308.375,2.371,-4.612,2,2,58.2,8
C=CC(=O)NC=1C=C(C=CC1OC)COC=2C=CC=C(F)C2,Z3024768812,301.313,301.313,2.871,-4.398,1,3,47.56,6
C=CC(=O)NC(C=1C=CC=C(C1)S(C)(=O)=O)C=2C=CC(C)=CC2C,Z3024769371,343.442,343.442,1.84,-4.765,1,3,63.24,6
C=CC(=O)N(C)C(C=1C=CC(F)=CC1)C=2C=CC(Cl)=CC2,Z3024769479,303.759,303.759,3.305,-4.898,0,1,20.31,4
C=CC(=O)NC(CC=1C=CC=CC1F)CC=2C=CC=CC2F,Z3024769633,301.331,301.331,3.527,-4.629,1,1,29.1,7
C=CC(=O)NC=1C=CC2=C(C1)N=C(N2C(C)CC)C(F)(F)F,Z3024770457,311.303,311.303,3.836,-3.873,1,2,46.92,6
O=C(O)C(F)(F)F.C=CC(=O)NC(C1=NC=CN1C)C2=CC=CC(=C2)OC,Z5255436015,385.339,271.315,0.297,-2.931,1,3,56.15,7
C=CC(=O)N(C)CC=1C=CC=CC1OC=2C=CC(F)=C(Cl)C2,Z3024770975,319.758,319.758,4.055,-5.219,0,1,29.54,6
O=CC=1SC(Br)=NC1C2OCCO2,Z3069824776,264.097,264.097,0.61,-2.558,0,4,48.42,2
CC(C)(C)OC(=O)NC=1C=NN(C1C=O)C=2C=CC=CN2,Z3172878929,288.303,288.303,2.006,-2.396,1,5,86.11,6
C=CC(=O)N1CCC(CC1)C(=O)NCCC2=CNC=3C=CC(C)=CC23,Z3056751916,339.432,339.432,1.211,-4.041,2,2,65.2,7
"C=CC(=O)N(C)CC(=O)N(C)[C@@H]1C[C@H](OCC)C21CCCC2 |&1:11,13,r|",Z3058145891,308.417,308.417,3.028,-2.899,0,3,49.85,8
C=CC(=O)N(C)CC(=O)N[C@@H]1CC[C@H](CC1)C2=NC=3C=CC=CC3O2,Z3060227731,341.405,341.405,1.713,-3.258,1,3,75.44,7
CC(C)N1N=NN=C1SCC2(C)CN(CC=3C=CC=CC3)C2=O,Z3071640944,331.438,331.438,2.328,-4.094,0,4,63.91,6
CCC1=NN=C(CNC(=O)CC=2C=CC(=CC2)S(=O)(=O)F)S1,Z3085329370,343.4,343.4,1.163,-2.623,1,5,89.02,7
C=CC(=O)NCC=1C=CC(=CC1)C(=O)NC=2C=C(C=CC2C)N3CCCCC3,Z3091979655,377.48,377.48,2.38,-5.267,2,3,61.44,8
COC1=C(C=O)SC(=C1OC)S(N)(=O)=O,Z3288556419,251.283,251.283,-0.823,-1.719,1,5,95.69,4
C=CC(=O)NC1=CC=C(O)C(=C1)C(=O)N2CCOCC2C3CCCCC3=O,Z3193737739,372.416,372.416,0.82,-3.869,2,5,95.94,4
C=CC(=O)N1CCC(CC1)C(=O)NCC2=NN=C3C=CC(=NN23)N(C)C,Z3205012503,357.411,357.411,-1.449,-2.317,1,6,95.73,7
CC(Cl)C(=O)N1CCC2(C1)CCC(F)(F)CC2,Z3254200783,265.727,265.727,1.941,-3.529,0,1,20.31,2
CC(CCOC=1C=CC=CC1)C(=O)N2CCC(CC2)S(=O)(=O)F,Z3282895848,343.415,343.415,1.761,-3.296,0,4,63.68,6
CCN1CC(C)(CSC2=NC=CC=C2Cl)C1=O,Z3290702463,270.779,270.779,2.626,-3.505,0,2,33.2,4
CC=1OC=2C=CC=CC2C1CNC(=O)CC=3C=CC(=CC3)S(=O)(=O)F,Z3292075471,361.389,361.389,3.89,-4.16,1,3,76.38,6
"C=CC(=O)N[C@@H]1CN(CC=2C=CC=CC2)C[C@H]1C3=CC=NN3C |&1:5,16,r|",Z3292142619,310.394,310.394,1.122,-2.522,1,3,50.16,6
C=CC(=O)NC=1C=CC(=CC1)C(=O)N2CCC(C)(CC2)C3=NC(C)=NO3,Z3299728288,354.404,354.404,0.861,-3.061,1,4,88.33,6
O=C(CCl)NCC1=CC=CC=C1COC2CCCCC2,Z3337547967,295.805,295.805,3.202,-3.535,1,2,38.33,6
C=CC(=O)NC=1C=CC(=CC1)C(=O)N2CCS(=O)CC2C=3C=NN(C)C3,Z3353273557,372.443,372.443,-0.26,-2.605,1,4,84.3,6
C=CC(=O)NC=1C=CC(=CC1)C(=O)NC2C(=O)OCC2(C)C,Z3354497966,302.326,302.326,0.685,-3.888,2,3,84.5,6
"C=CC(=O)NC=1C=CC(=CC1)C(=O)NC[C@@H]2CN(C)C[C@H]2C=3C=CC=CC3 |&1:15,20,r|",Z3357490433,363.454,363.454,2.707,-4.198,2,3,61.44,6
"C=CC(=O)NC=1C=CC(=CC1)C(=O)N2CC[C@@H]3COC(=O)N[C@H]3C2 |&1:16,22,r|",Z3357553272,329.351,329.351,0.11,-3.788,2,3,87.74,5
C=CC(=O)NC=1C=CC(=CC1)C(=O)N2CCCC(CC3=NC(C)=CS3)C2,Z3365841947,369.482,369.482,2.323,-3.964,1,3,62.3,5
C=CC(=O)N1CCC(CC1)(C(=O)NC2CC(Cl)(Cl)C2)C=3C=CC=CC3,Z3368575734,381.296,381.296,1.562,-4.502,1,2,49.41,6
"C=CC(=O)NC=1C=CC(=CC1)C(=O)N2CC(C)(C)[C@H]3CCC[C@H]32 |&1:18,22,r|",Z3369516982,312.407,312.407,2.895,-4.565,1,2,49.41,5
C=CC(=O)N1CCC(CC1)(C(=O)N(C)CC(O)C=2C=CC=NC2)C=3C=CC=CC3,Z3369695120,393.48,393.48,0.478,-2.765,1,4,73.74,8
C=CC(=O)N1CCC(CC1)C(=O)NCC=2C=CC(=CC2C)N3C=CC=N3,Z3370752081,352.431,352.431,1.156,-3.259,1,3,67.23,7
O=C1NC=CC=2C=CC(=CC12)N(CC=3C=CN=C(Cl)C3)S(=O)(=O)C=4C=CC=C(C4)S(=O)(=O)F,Z3386495120,507.945,507.945,2.926,-6.855,1,6,113.51,6
C=CC(=O)NC=1C=CC(=CC1)S(=O)(=O)CCN2CCOCC2,Z3405280536,324.397,324.397,0.897,-2.005,1,5,75.71,7
C=CC(=O)NC=1C=CC=C(C1)C2=CC=NC3=C(C=NN23)C=4C=CC=CC4,Z3405281128,340.379,340.379,3.907,-6.182,1,3,59.29,5
C=CC(=O)NC=1C=CC=C(C1)C(=O)N2CCCC32CCCS(=N)(=O)C3,Z3416646146,361.46,361.46,0.477,-5.066,2,4,90.33,5
"CC(Cl)C(=O)N[C@@H]1COC[C@H]1N2CCOCC2 |&1:6,10,r|",Z3433758068,262.733,262.733,0.769,-1.794,1,4,50.8,4
C=CC(=O)N1CCC(CC1)C(=O)N[C@@H](CC=2C=CC=CC2)C(=O)OC,Z3467345240,344.406,344.406,0.642,-3.199,1,3,75.71,9
COC(=O)C1CC(CN1C(=O)C2CCN(CC2)C(=O)C3=CC=C(Cl)S3)S(=O)(=O)F,Z3482547853,466.934,466.934,0.658,-4.905,0,5,101.06,5
O=C1C=2C=CC=C(OS(=O)(=O)F)C2C(=O)N1CC=3C=CC=CC3,Z3489903949,335.309,335.309,1.706,-4.854,0,4,80.75,4
O=C1C=2C=CC=CC2C(=O)N1CCC=3C=CC(=CC3)OS(=O)(=O)F,Z3489904020,349.335,349.335,2.035,-4.765,0,4,80.75,5
O=C(CC(C=1C=CC=CC1)N2C=NN=N2)N3CC(CS(=O)(=O)F)C3,Z3492770076,353.374,353.374,-0.025,-2.377,0,6,98.05,7
Cl.Cl.CC(Cl)C(=O)N(C)C1CCN(C1)C=2C=CN=CC2,Z4188128980,340.676,267.755,1.601,-3.452,0,3,36.44,4
CC(Cl)C(=O)NCC1=CC(=CS1)C(F)(F)F,Z3537334630,271.688,271.688,2.694,-3.79,1,1,29.1,5
C=CC(=O)N1CCC(CC1)C(=O)NC=2C=CC=3OC(=CC(=O)C3C2)C(F)(F)F,Z3582995375,394.345,394.345,1.45,-4.865,1,4,75.71,6
C=CC(=O)N1CCC(CC1)C(=O)NC2=NN=C(SC(F)(F)F)S2,Z3584659838,366.385,366.385,1.326,-5.705,1,4,75.19,5
C=CC(=O)N1CCC(CC1)(C(=O)NC=2C=CN=C(C2)CC)C=3C=CC=CC3,Z3586686980,363.454,363.454,2.751,-3.579,1,3,62.3,5
C=CC(=O)N1CCC(CC1)(C(=O)NC2=NN=C(N2)N3CCCC3)C=4C=CC=CC4,Z3588212570,394.471,394.471,1.699,-5.096,2,5,94.22,7
C=CC(=O)N1CCC(CC1)C(=O)N2CCCC=3SC(Br)=CC3C2,Z3588759681,397.331,397.331,1.304,-4.874,0,2,40.62,4
C=CS(=O)(=O)N(CC1=CC=CO1)C2CC2,Z3590602510,227.282,227.282,1.186,-1.962,0,2,50.52,5
C=CS(=O)(=O)N1CCC(O)CC(C)C1,Z3590612429,219.303,219.303,0.057,-1.419,1,3,57.61,1
C=CC(=O)NC=1C=CC=C(C1)C(=O)N2C[C@@H](F)C[C@H]2CS(C)(=O)=O,Z3591516252,354.398,354.398,0.144,-3.313,1,4,83.55,5
"C=CC(=O)N(C)CC(=O)N1C[C@@H](OC[C@H]1C)C=2C=CC=CC2 |&1:11,14,r|",Z3593776405,302.369,302.369,1.858,-3.151,0,3,49.85,6
"C=CC(=O)NC=1C=CC=C(C1)C(=O)N(C)C[C@@H]2CCCN(C)[C@H]2C3=CC=NN3C |&1:16,22,r|",Z3595775101,395.499,395.499,0.7,-2.976,1,4,70.47,6
"C=CC(=O)NCCC(=O)N[C@@H]1CCN(C)[C@H]1C2=CC=C(Cl)C(F)=C2 |&1:10,15,r|",Z3596517372,353.819,353.819,1.979,-3.647,2,3,61.44,6
C=CC(=O)N1CCC(CC1)C(=O)NCC2=NC=3CCC(C)(C)CC3S2,Z3602473050,361.504,361.504,1.607,-3.326,1,3,62.3,4
C=CC(=O)N(CC)CC(=O)N1CCN(C(=O)C1)C2CCOCC2,Z3613293514,323.388,323.388,0.315,-2.328,0,4,70.16,5
C=CC(=O)NC=1C=CC=C(C1)C(=O)NC2(CC(F)(F)C2)C(=O)N(C)C,Z3615426472,351.349,351.349,0.203,-4.23,2,3,78.51,8
C=CC(=O)NCCC(=O)N1CCC=2C(F)=C(Br)C=CC2C1,Z3624204071,355.202,355.202,1.894,-4.043,1,2,49.41,6
C=CC(=O)N1CCC(CC1)C(=O)NC2CN(CC=3C=CC=CC3)C4(CCCC4)C2,Z3625445046,395.539,395.539,2.423,-4.043,1,3,52.65,5
C=CC(=O)N1CCC(CC1)C(=O)N[C@H](C(=O)OCC=2C=CC=CC2)[C@@H](C)CC,Z3626731041,386.486,386.486,2.392,-4.864,1,3,75.71,9
CC(Cl)C(=O)N1CCC(CC#N)C(F)(F)CC1,Z3629872405,264.699,264.699,-0.03,-3.129,0,2,44.1,3
"C=CC(=O)NC=1C=CC=C(C1)C(=O)N2C[C@H](O)[C@H]3COC[C@H]32 |&1:15,17,21,r|",Z3633509704,302.326,302.326,0.847,-3.6,2,4,78.87,5
C=CC(=O)N(C)CC(=O)NCC1CCC=2C=C(F)C=CC2O1,Z3642833626,306.333,306.333,2.179,-3.452,1,3,58.64,7
C=CC(=O)NC1=CC=C(O)C(=C1)C(=O)N2CCC32CCC(F)(F)CC3,Z3657659367,350.361,350.361,1.347,-4.729,2,3,69.64,5
"C=CC(=O)N1CCC(CC1)C(=O)NC[C@@H]2CC(=O)N([C@H]2C=3C=NN(C)C3)C(C)(C)C |&1:14,19,r|",Z3664804431,415.53,415.53,-0.731,-1.986,1,4,87.54,8
C=CC(=O)N1CCC(CC1)C(=O)N2CCSCC2C(=O)OCC,Z3664804450,340.44,340.44,0.554,-3.045,0,3,66.92,7
C=CC(=O)N(CC)CC(=O)NC1CCC=2NC3=CC=C(Cl)C=C3C2C1,Z3664804739,359.85,359.85,3.172,-4.774,2,2,65.2,7
C=CC(=O)N1CCC(CC1)(C(=O)N(CC)CC(=O)N2CCCCCC2)C=3C=CC=CC3,Z3664805889,425.565,425.565,2.614,-3.926,0,3,60.93,9
C=CC(=O)N1CCC(CC1)(C(=O)N2CCC3(CC2)OCC=4C=CC=CC43)C=5C=CC=CC5,Z3669373661,430.54,430.54,2.205,-4.995,0,3,49.85,3
C=CC(=O)N1CCC(CC1)(C(=O)NC=2C=NN(C2C(C)C)C=3C=CC=CC3)C=4C=CC=CC4,Z3669373711,442.554,442.554,3.15,-5.024,1,3,67.23,8
"C=CC(=O)NC=1C=C(C=CC1F)NC(=O)[C@@H]2CCO[C@H]2C3=CC=NN3C=4C=CC=CC4C |&1:15,19,r|",Z3669373750,434.464,434.464,2.377,-5.305,2,4,85.25,8
C=CC(=O)N1CCC(CC1)C(=O)NC(C)CC2=CC=CC(Br)=C2,Z3669373782,379.292,379.292,1.894,-4.117,1,2,49.41,7
C=CC(=O)N1CCC(CC1)C(=O)N2CCC(CC2)N3C(=O)NC4=CC=CC=C43,Z3672056359,382.457,382.457,-0.025,-4.099,1,3,72.96,5
C=CC(=O)N1CCC(CC1)(C(=O)N2CC(C(=O)OCC)C3(COC3)C2)C=4C=CC=CC4,Z3672056413,426.506,426.506,2.308,-3.223,0,4,76.15,6
C=CC(=O)N1CCC(CC1)(C(=O)N2CCOC(C2)C=3C=CC(F)=C(F)C3)C=4C=CC=CC4,Z3672057773,440.483,440.483,2.712,-4.992,0,3,49.85,6
C=CC(=O)N1CCC(CC1)C(=O)N2CCN(CC2)C(=O)OCC(C)C,Z3672058311,351.441,351.441,1.083,-3.042,0,3,70.16,8
C=CC(=O)N1CCC(CC1)C(=O)NC2=NC=C(S2)C=3C=CC=CC3C,Z3672058974,355.456,355.456,2.397,-5.269,1,3,62.3,6
C=CC(=O)N1CCC(CC1)C(=O)NC(C)CN2CCCC2=O,Z3672059368,307.389,307.389,-0.876,-1.997,1,3,69.72,7
C=CC(=O)N1CCC(CC1)C(=O)N2CCC=3C=C(C=CC32)C=4C=CC=C(F)C4,Z3672059550,378.44,378.44,3.096,-5.891,0,2,40.62,5
C=CC(=O)N1CCC(CC1)C(=O)NC2(C(N)=O)C3CC4CC(C3)CC2C4,Z3672060289,359.463,359.463,0.351,-4.449,2,3,92.5,6
C=CC(=O)N1CCC(CC1)C(=O)NCC=2C=CN=C(C2)OC=3C=CC=C(C)C3C,Z3672062230,393.48,393.48,2.202,-4.778,1,3,71.53,8
C=CC(=O)N1CCC(CC1)(C(=O)N2CC=C(CC2)C=3C=CC(C)=NC3)C=4C=CC=CC4,Z3672062921,415.528,415.528,2.248,-4.143,0,3,53.51,6
C=CC(=O)N1CCC(CC1)C(=O)N2CCCC(C2)C(=O)NC3=CC=C(Cl)C=N3,Z3672063260,404.891,404.891,0.857,-3.807,1,4,82.61,7
C=CC(=O)N1CCC(CC1)C(=O)N2CCN(C)C3=NC=CC=C32,Z3672063588,314.383,314.383,0.299,-2.707,0,4,56.75,4
C=CC(=O)N1CCC(CC1)C(=O)N(C)CC2=CSC=3C=CC=CC23,Z3672063749,342.457,342.457,1.699,-4.173,0,2,40.62,6
O=C(NC1(CCOCC1)C=2C=CC=C(F)C2)C3CO3,Z3687601304,265.281,265.281,1.32,-3.124,1,3,50.86,4
O=C(C1CO1)N2CCC(CC2)OC=3C=CC=C(F)C3,Z3687602478,265.281,265.281,2.349,-3.373,0,3,42.07,4
O=C(NCCC1=NC(=CS1)C(F)(F)F)C2CO2,Z3687602852,266.242,266.242,1.22,-2.138,1,3,54.52,6
O=C(NC(C=1C=CC=CC1)C=2C=CC=CN2)C3CO3,Z3687604843,254.285,254.285,1.406,-2.904,1,3,54.52,5
CN1C=C(C=N1)C2=NC(=NO2)C3CCCCCN3C(=O)C4CO4,Z3687605292,317.344,317.344,1.096,-2.195,0,5,89.58,4
O=C(NC1(CC1)C=2C=CC(=CC2)OC(F)(F)F)C3CO3,Z3687606192,287.235,287.235,2.927,-4.108,1,3,50.86,6
CC=1C=CC(=CC1Cl)NC(=O)N2CCN(CC2)C(=O)C3CO3,Z3687606937,323.775,323.775,3.25,-3.914,1,3,65.18,5
CC1=NC(=CS1)C=2C=CC(=CC2)CNC(=O)C3CO3,Z3687607044,274.34,274.34,2.496,-2.991,1,3,54.52,5
O=C(NC(CC=1C=CC=CC1)C=2C=CC=CN2)C3CO3,Z3687607694,268.311,268.311,1.935,-2.94,1,3,54.52,6
O=C(C1CO1)N(CC=2C=CC=CC2)C3CCCCC3,Z3687608045,259.344,259.344,4.009,-3.753,0,2,32.84,5
O=C(NCC=1C=NN(C1C(F)(F)F)C=2C=CC=CC2)C3CO3,Z3687608178,311.26,311.26,2.655,-3.372,1,3,59.45,6
O=C(C1CO1)N2CCOCC2CC3=CNC=4C=CC=CC34,Z3687609068,286.326,286.326,2.611,-3.383,1,3,57.86,4
CC1(C)CC(NC(=O)C2CO2)C=3C=C(F)C=CC3O1,Z3687609446,265.281,265.281,2.74,-3.519,1,3,50.86,3
COC1CCN(CC1)C2=CC=C(F)C=C2CN(C)C(=O)C3CO3,Z3687609873,322.375,322.375,1.759,-2.987,0,4,45.31,6
O=C(NC=1C=CC(F)=CC1)C=2C=CC(=CC2)CNC(=O)C3CO3,Z3687610312,314.312,314.312,2.464,-4.344,2,3,70.73,5
O=C(NC1=CNN=C1C2CCCN(C2)C(=O)C3CO3)C4CCCC4,Z3687610505,332.398,332.398,1.128,-3.54,2,4,90.62,6
O=C(NCC1=C(N=C2C=CC(F)=CN12)C=3C=CC(F)=CC3)C4CO4,Z3687611988,329.302,329.302,2.914,-4.696,1,3,58.93,5
O=C(NC1CCCC=2C=C(C=CC21)OC(F)F)C3CO3,Z3687614141,283.271,283.271,2.893,-3.785,1,3,50.86,5
CN(CC=1C=CC=CC1C=2C=CC=CC2)C(=O)C3CO3,Z3687614143,267.323,267.323,3.566,-4.472,0,2,32.84,5
O=C(NCC(C1=CNC=2C=CC=CC12)C=3C=CC=CC3)C4CO4,Z3687614726,306.359,306.359,3.305,-4.434,2,2,57.42,6
CC(C)C(NC(=O)C1CO1)C2=CC=C3OCCOC3=C2,Z3687615298,277.316,277.316,2.716,-3.726,1,4,60.09,5
O=C(NCC=1C=CC(=CC1)OC=2C=CC(F)=CC2)C3CO3,Z3687615544,287.286,287.286,3.796,-4.282,1,2,50.86,6
CC=1C=CC(=CC1F)CNC(=O)C2CCN(CC2)C(=O)C3CO3,Z3687616787,320.359,320.359,1.597,-3.228,1,3,61.94,6
CC(C)N(CC1=CC=CC(Cl)=C1)C(=O)C2CO2,Z3687616990,253.725,253.725,3.529,-3.353,0,2,32.84,5
COC=1C=CC(C(=O)N2CCC(CC2)NC(=O)C3CO3)=C(C1)OC,Z3687618108,334.368,334.368,0.505,-3.36,1,5,80.4,7
CC1=CC(C)=NN1CC=2C=CC=C(C2)CNC(=O)C3CO3,Z3687618607,285.342,285.342,2.166,-2.345,1,3,59.45,6
CC1=CC(=C(C)S1)S(=O)(=O)N2CCN(CC2)C(=O)C3CO3,Z3687620049,330.426,330.426,2.93,-3.375,0,4,70.22,4
COC=1C=CC=CC1C(C)(C)CNC(=O)C2CO2,Z3687620148,249.306,249.306,2.594,-2.477,1,3,50.86,6
