stereo_smiles,LUMO_eV
O=C1CC[C@H](NC(=O)c2c(F)ccc(S(=O)(=O)CC3CC3)c2F)C(=O)N1,-8.400936646
O=C1CC[C@@H](NC(=O)c2c(F)ccc(S(=O)(=O)CC3CC3)c2F)C(=O)N1,-8.386914434
N#CN1CC[C@H](c2ccccc2-c2ccc(C(=O)N[C@@H]3CCC(=O)NC3=O)o2)C1,-7.665681472
N#CN1CC[C@@H](c2ccccc2-c2ccc(C(=O)N[C@@H]3CCC(=O)NC3=O)o2)C1,-7.784839392
N#CN1CC[C@H](c2ccccc2-c2ccc(C(=O)N[C@H]3CCC(=O)NC3=O)o2)C1,-7.976059011
N#CN1CC[C@@H](c2ccccc2-c2ccc(C(=O)N[C@H]3CCC(=O)NC3=O)o2)C1,-7.900679648
O=C1CC[C@H](N2Cc3cc(NC(=O)c4ccc5c(c4)OCO5)ccc3C2=O)C(=O)N1,-7.846074095
O=C1CC[C@@H](N2Cc3cc(NC(=O)c4ccc5c(c4)OCO5)ccc3C2=O)C(=O)N1,-7.839699118
Cc1ccc(C(=O)N[C@@H]2CCC(=O)NC2=O)cc1-c1cnn(C)c1,-7.940417584
Cc1ccc(C(=O)N[C@H]2CCC(=O)NC2=O)cc1-c1cnn(C)c1,-7.940276673
CC1(C)Cc2c(C(=O)Nc3cccc(N[C@@H]4CCC(=O)NC4=O)c3)nnn2C1,-7.856672724
CC1(C)Cc2c(C(=O)Nc3cccc(N[C@H]4CCC(=O)NC4=O)c3)nnn2C1,-7.856600292
N#CN1CCC(c2cc3oc(-c4cccc(N5CCC(=O)NC5=O)c4)cc3cn2)CC1,-7.770001743
O=C1CC[C@H](N2Cc3c(ccc4c3OC[C@@]43CCCN(Cc4ccccc4)CC3)C2=O)C(=O)N1,-7.806476545
O=C1CC[C@@H](N2Cc3c(ccc4c3OC[C@@]43CCCN(Cc4ccccc4)CC3)C2=O)C(=O)N1,-7.789163095
O=C1CC[C@H](N2Cc3c(ccc4c3OC[C@]43CCCN(Cc4ccccc4)CC3)C2=O)C(=O)N1,-7.79114101
O=C1CC[C@@H](N2Cc3c(ccc4c3OC[C@]43CCCN(Cc4ccccc4)CC3)C2=O)C(=O)N1,-7.793598271
O=C1CC[C@H](NC(=O)c2ccc(F)cc2-c2ccc(Cl)c(Cl)c2)C(=O)N1,-8.115267492
O=C1CC[C@@H](NC(=O)c2ccc(F)cc2-c2ccc(Cl)c(Cl)c2)C(=O)N1,-8.115262926
COc1ccc(-c2ccccc2C)c(C(=O)N[C@@H]2CCC(=O)NC2=O)c1,-7.950233075
COc1ccc(-c2ccccc2C)c(C(=O)N[C@H]2CCC(=O)NC2=O)c1,-7.951754097
N#CN1CCC(c2cc(-c3ccc4c(c3)CN([C@@H]3CCC(=O)NC3=O)C4=O)cc3c2OCC3)CC1,-7.962598116
N#CN1CCC(c2cc(-c3ccc4c(c3)CN([C@H]3CCC(=O)NC3=O)C4=O)cc3c2OCC3)CC1,-7.897300917
N#CN1CC[C@H](c2cccc(-c3nc[nH]c3C(=O)N[C@@H]3CCC(=O)NC3=O)c2)C1,-8.129831884
N#CN1CC[C@@H](c2cccc(-c3nc[nH]c3C(=O)N[C@@H]3CCC(=O)NC3=O)c2)C1,-7.938160577
N#CN1CC[C@H](c2cccc(-c3nc[nH]c3C(=O)N[C@H]3CCC(=O)NC3=O)c2)C1,-8.090692363
N#CN1CC[C@@H](c2cccc(-c3nc[nH]c3C(=O)N[C@H]3CCC(=O)NC3=O)c2)C1,-8.159480667
O=C1CC[C@H](n2cc(-c3cccc4c(OS(=O)(=O)F)ccnc34)nn2)C(=O)N1,-8.564780131
O=C1CC[C@@H](n2cc(-c3cccc4c(OS(=O)(=O)F)ccnc34)nn2)C(=O)N1,-8.480111818
O=C1CC[C@H](n2cc(-c3cc(OS(=O)(=O)F)cc4cccnc34)nn2)C(=O)N1,-8.564993754
O=C1CC[C@@H](n2cc(-c3cc(OS(=O)(=O)F)cc4cccnc34)nn2)C(=O)N1,-8.423698698
O=C1CC[C@H](n2cc(-c3cccc4cc(OS(=O)(=O)F)cnc34)nn2)C(=O)N1,-8.424463522
O=C1CC[C@@H](n2cc(-c3cccc4cc(OS(=O)(=O)F)cnc34)nn2)C(=O)N1,-8.555945181
O=C1CC[C@H](n2cc(-c3cccc4cccnc34)nn2)C(=O)N1,-8.308869438
O=C1CC[C@@H](n2cc(-c3cccc4cccnc34)nn2)C(=O)N1,-8.133045087
O=C1CC[C@H](n2cc(-c3c(S(=O)(=O)F)ccc4cccnc34)nn2)C(=O)N1,-8.745198242
O=C1CC[C@@H](n2cc(-c3c(S(=O)(=O)F)ccc4cccnc34)nn2)C(=O)N1,-8.875274053
O=C1CC[C@H](n2cc(-c3cc(S(=O)(=O)F)cc4cccnc34)nn2)C(=O)N1,-8.841296187
O=C1CC[C@@H](n2cc(-c3cc(S(=O)(=O)F)cc4cccnc34)nn2)C(=O)N1,-8.838729676
O=C1CC[C@H](n2cc(-c3cccc4cc(S(=O)(=O)F)cnc34)nn2)C(=O)N1,-8.723100301
O=C1CC[C@@H](n2cc(-c3cccc4cc(S(=O)(=O)F)cnc34)nn2)C(=O)N1,-8.847928331
O=C1CC[C@H](n2cc(-c3cccc4ccc(S(=O)(=O)F)nc34)nn2)C(=O)N1,-8.81240228
O=C1CC[C@@H](n2cc(-c3cccc4ccc(S(=O)(=O)F)nc34)nn2)C(=O)N1,-8.689597626
COc1cscc1-c1cn([C@@H]2CCC(=O)NC2=O)nn1,-8.157767819
COc1cscc1-c1cn([C@H]2CCC(=O)NC2=O)nn1,-8.186920556
COc1sccc1-c1cn([C@@H]2CCC(=O)NC2=O)nn1,-8.18052844
COc1sccc1-c1cn([C@H]2CCC(=O)NC2=O)nn1,-8.22800915
COc1cc(-c2cn([C@@H]3CCC(=O)NC3=O)nn2)cs1,-8.263029931
COc1cc(-c2cn([C@H]3CCC(=O)NC3=O)nn2)cs1,-8.263482338
CCOc1cc(-c2cn([C@@H]3CCC(=O)NC3=O)nn2)cs1,-8.208599627
CCOc1cc(-c2cn([C@H]3CCC(=O)NC3=O)nn2)cs1,-8.22658686
CCOc1cscc1-c1cn([C@@H]2CCC(=O)NC2=O)nn1,-8.139383234
CCOc1cscc1-c1cn([C@H]2CCC(=O)NC2=O)nn1,-8.150834468
CSc1cscc1-c1cn([C@@H]2CCC(=O)NC2=O)nn1,-8.269951813
CSc1cscc1-c1cn([C@H]2CCC(=O)NC2=O)nn1,-8.261224693
CC(C)Oc1cscc1-c1cn([C@@H]2CCC(=O)NC2=O)nn1,-8.096152339
CC(C)Oc1cscc1-c1cn([C@H]2CCC(=O)NC2=O)nn1,-8.203577199
CS(=O)(=O)c1cscc1-c1cn([C@@H]2CCC(=O)NC2=O)nn1,-8.318016144
CS(=O)(=O)c1cscc1-c1cn([C@H]2CCC(=O)NC2=O)nn1,-8.265017848
O=C1CC[C@H](n2cc(-c3cscc3Br)nn2)C(=O)N1,-8.259076405
O=C1CC[C@@H](n2cc(-c3cscc3Br)nn2)C(=O)N1,-8.246066531
O=C1CC[C@H](n2cc(-c3ccsc3S(=O)(=O)F)nn2)C(=O)N1,-8.611322316
O=C1CC[C@@H](n2cc(-c3ccsc3S(=O)(=O)F)nn2)C(=O)N1,-8.408051216
O=C1CC[C@H](n2cc(-c3cscc3S(=O)(=O)F)nn2)C(=O)N1,-8.285047926
O=C1CC[C@@H](n2cc(-c3cscc3S(=O)(=O)F)nn2)C(=O)N1,-8.336287181
O=C1CC[C@H](n2cc(-c3ccsc3)nn2)C(=O)N1,-8.251970276
O=C1CC[C@@H](n2cc(-c3ccsc3)nn2)C(=O)N1,-8.233123888
O=C1CC[C@H](n2cc(-c3ccsc3OS(=O)(=O)F)nn2)C(=O)N1,-8.285018799
O=C1CC[C@@H](n2cc(-c3ccsc3OS(=O)(=O)F)nn2)C(=O)N1,-8.261045271
Cc1cscc1-c1cn([C@@H]2CCC(=O)NC2=O)nn1,-8.214357793
Cc1cscc1-c1cn([C@H]2CCC(=O)NC2=O)nn1,-8.226232381
Cc1cc(-c2cn([C@@H]3CCC(=O)NC3=O)nn2)cs1,-8.237338601
Cc1cc(-c2cn([C@H]3CCC(=O)NC3=O)nn2)cs1,-8.215204671
N#CN1CCC[C@H](c2cc(-c3ccc4c(c3)C(=O)N([C@@H]3CCC(=O)NC3=O)C4)[nH]n2)C1,-7.937083773
N#CN1CCC[C@@H](c2cc(-c3ccc4c(c3)C(=O)N([C@@H]3CCC(=O)NC3=O)C4)[nH]n2)C1,-7.928949811
N#CN1CCC[C@H](c2cc(-c3ccc4c(c3)C(=O)N([C@H]3CCC(=O)NC3=O)C4)[nH]n2)C1,-8.374948118
N#CN1CCC[C@@H](c2cc(-c3ccc4c(c3)C(=O)N([C@H]3CCC(=O)NC3=O)C4)[nH]n2)C1,-8.378180163
N#CN1CCC[C@H](c2ccc3c(c2)[C@H](C(=O)Nc2ccc([C@@H]4CCC(=O)NC4=O)cc2)CC3)C1,-7.689204976
N#CN1CCC[C@@H](c2ccc3c(c2)[C@H](C(=O)Nc2ccc([C@@H]4CCC(=O)NC4=O)cc2)CC3)C1,-7.650966997
N#CN1CCC[C@H](c2ccc3c(c2)[C@@H](C(=O)Nc2ccc([C@@H]4CCC(=O)NC4=O)cc2)CC3)C1,-7.657400174
N#CN1CCC[C@@H](c2ccc3c(c2)[C@@H](C(=O)Nc2ccc([C@@H]4CCC(=O)NC4=O)cc2)CC3)C1,-7.664479711
N#CN1CCC[C@H](c2ccc3c(c2)[C@H](C(=O)Nc2ccc([C@H]4CCC(=O)NC4=O)cc2)CC3)C1,-7.655694753
N#CN1CCC[C@@H](c2ccc3c(c2)[C@H](C(=O)Nc2ccc([C@H]4CCC(=O)NC4=O)cc2)CC3)C1,-7.680726649
N#CN1CCC[C@H](c2ccc3c(c2)[C@@H](C(=O)Nc2ccc([C@H]4CCC(=O)NC4=O)cc2)CC3)C1,-7.644736507
N#CN1CCC[C@@H](c2ccc3c(c2)[C@@H](C(=O)Nc2ccc([C@H]4CCC(=O)NC4=O)cc2)CC3)C1,-7.499128597
N#CN1CC[C@H](c2c(-c3ncc(C(=O)N[C@@H]4CCC(=O)NC4=O)s3)ccc3c2CCO3)C1,-7.905667259
N#CN1CC[C@@H](c2c(-c3ncc(C(=O)N[C@@H]4CCC(=O)NC4=O)s3)ccc3c2CCO3)C1,-7.892444468
N#CN1CC[C@H](c2c(-c3ncc(C(=O)N[C@H]4CCC(=O)NC4=O)s3)ccc3c2CCO3)C1,-7.931938261
N#CN1CC[C@@H](c2c(-c3ncc(C(=O)N[C@H]4CCC(=O)NC4=O)s3)ccc3c2CCO3)C1,-8.022519512
N#CN1CC[C@H](c2cc(-c3cccc4c3CN([C@@H]3CCC(=O)NC3=O)C4=O)cc3c2NCC3)C1,-7.914627016
N#CN1CC[C@@H](c2cc(-c3cccc4c3CN([C@@H]3CCC(=O)NC3=O)C4=O)cc3c2NCC3)C1,-7.914254227
N#CN1CC[C@H](c2cc(-c3cccc4c3CN([C@H]3CCC(=O)NC3=O)C4=O)cc3c2NCC3)C1,-7.916113641
N#CN1CC[C@@H](c2cc(-c3cccc4c3CN([C@H]3CCC(=O)NC3=O)C4=O)cc3c2NCC3)C1,-7.923112835
N#CN1CC[C@H](c2cccc(-c3nc(C(=O)N[C@@H]4CCC(=O)NC4=O)c4n3CCCCC4)c2)C1,-7.78046232
N#CN1CC[C@@H](c2cccc(-c3nc(C(=O)N[C@@H]4CCC(=O)NC4=O)c4n3CCCCC4)c2)C1,-7.446167288
N#CN1CC[C@H](c2cccc(-c3nc(C(=O)N[C@H]4CCC(=O)NC4=O)c4n3CCCCC4)c2)C1,-7.530572453
N#CN1CC[C@@H](c2cccc(-c3nc(C(=O)N[C@H]4CCC(=O)NC4=O)c4n3CCCCC4)c2)C1,-7.787978831
O=C1CC[C@H](c2ccc(NC(=O)[C@@H]3CCc4c(S(=O)(=O)F)ccc(=O)n43)cc2)C(=O)N1,-8.21039271
O=C1CC[C@@H](c2ccc(NC(=O)[C@@H]3CCc4c(S(=O)(=O)F)ccc(=O)n43)cc2)C(=O)N1,-8.22364788
O=C1CC[C@H](c2ccc(NC(=O)[C@H]3CCc4c(S(=O)(=O)F)ccc(=O)n43)cc2)C(=O)N1,-8.224380552
O=C1CC[C@@H](c2ccc(NC(=O)[C@H]3CCc4c(S(=O)(=O)F)ccc(=O)n43)cc2)C(=O)N1,-8.138208817
O=C1CC[C@H](c2ccc(NC(=O)[C@@H]3CCc4cc(O)cc(=O)n43)cc2)C(=O)N1,-7.606657742
O=C1CC[C@@H](c2ccc(NC(=O)[C@@H]3CCc4cc(O)cc(=O)n43)cc2)C(=O)N1,-7.610077773
O=C1CC[C@H](c2ccc(NC(=O)[C@H]3CCc4cc(O)cc(=O)n43)cc2)C(=O)N1,-7.616717341
O=C1CC[C@@H](c2ccc(NC(=O)[C@H]3CCc4cc(O)cc(=O)n43)cc2)C(=O)N1,-7.610806726
O=C(CN1CCOCC1=O)NCc1occc1C(=O)N[C@@H]1CCC(=O)NC1=O,-7.650282977
O=C(CN1CCOCC1=O)NCc1occc1C(=O)N[C@H]1CCC(=O)NC1=O,-7.72896799
CC(C)(C(=O)Nc1ccc([C@@H]2CCC(=O)NC2=O)cc1)N1CCCNCC1,-7.593097444
CC(C)(C(=O)Nc1ccc([C@H]2CCC(=O)NC2=O)cc1)N1CCCNCC1,-7.605485446
C[C@H](C(=O)Nc1cccc2c1C(=O)N([C@@H]1CCC(=O)NC1=O)C2)C1CCCC1,-7.910858407
C[C@@H](C(=O)Nc1cccc2c1C(=O)N([C@@H]1CCC(=O)NC1=O)C2)C1CCCC1,-7.877059286
C[C@H](C(=O)Nc1cccc2c1C(=O)N([C@H]1CCC(=O)NC1=O)C2)C1CCCC1,-7.881487285
C[C@@H](C(=O)Nc1cccc2c1C(=O)N([C@H]1CCC(=O)NC1=O)C2)C1CCCC1,-7.85812383
N#CN1CCC[C@H](c2nnc(-c3cccc4c3CN([C@@H]3CCC(=O)NC3=O)C4=O)s2)C1,-8.265355583
N#CN1CCC[C@@H](c2nnc(-c3cccc4c3CN([C@@H]3CCC(=O)NC3=O)C4=O)s2)C1,-8.275808731
N#CN1CCC[C@H](c2nnc(-c3cccc4c3CN([C@H]3CCC(=O)NC3=O)C4=O)s2)C1,-8.2344389
N#CN1CCC[C@@H](c2nnc(-c3cccc4c3CN([C@H]3CCC(=O)NC3=O)C4=O)s2)C1,-8.251429861
N#CN1CCC[C@H](c2cc(-c3ccc4c(c3)C(=O)N([C@@H]3CCC(=O)NC3=O)C4)co2)C1,-7.90198972
N#CN1CCC[C@@H](c2cc(-c3ccc4c(c3)C(=O)N([C@@H]3CCC(=O)NC3=O)C4)co2)C1,-7.508861462
N#CN1CCC[C@H](c2cc(-c3ccc4c(c3)C(=O)N([C@H]3CCC(=O)NC3=O)C4)co2)C1,-7.916328802
N#CN1CCC[C@@H](c2cc(-c3ccc4c(c3)C(=O)N([C@H]3CCC(=O)NC3=O)C4)co2)C1,-7.905730887
CN(CC(=O)Nc1ccc2c(c1)C(=O)N([C@@H]1CCC(=O)NC1=O)C2=O)C1CC1,-8.602786728
CN(CC(=O)Nc1ccc2c(c1)C(=O)N([C@H]1CCC(=O)NC1=O)C2=O)C1CC1,-8.597480497
NC[C@@H]1OCCc2sc(C(=O)Nc3ccc([C@@H]4CCC(=O)NC4=O)cc3)cc21,-7.725140549
NC[C@H]1OCCc2sc(C(=O)Nc3ccc([C@@H]4CCC(=O)NC4=O)cc3)cc21,-7.782409459
NC[C@@H]1OCCc2sc(C(=O)Nc3ccc([C@H]4CCC(=O)NC4=O)cc3)cc21,-7.829111571
NC[C@H]1OCCc2sc(C(=O)Nc3ccc([C@H]4CCC(=O)NC4=O)cc3)cc21,-7.746475532
N#CN1CCC[C@H](c2c(-c3ccc4c(c3)CN([C@@H]3CCC(=O)NC3=O)C4=O)ncnc2C2CC2)C1,-7.813747274
N#CN1CCC[C@@H](c2c(-c3ccc4c(c3)CN([C@@H]3CCC(=O)NC3=O)C4=O)ncnc2C2CC2)C1,-7.883611817
N#CN1CCC[C@H](c2c(-c3ccc4c(c3)CN([C@H]3CCC(=O)NC3=O)C4=O)ncnc2C2CC2)C1,-7.915057048
N#CN1CCC[C@@H](c2c(-c3ccc4c(c3)CN([C@H]3CCC(=O)NC3=O)C4=O)ncnc2C2CC2)C1,-7.928352496
N#CN1CCC[C@H](c2cc3n(c(=O)c2)[C@H](C(=O)Nc2ccc([C@@H]4CCC(=O)NC4=O)cc2)CC3)C1,-7.646083642
N#CN1CCC[C@@H](c2cc3n(c(=O)c2)[C@H](C(=O)Nc2ccc([C@@H]4CCC(=O)NC4=O)cc2)CC3)C1,-7.617690718
N#CN1CCC[C@H](c2cc3n(c(=O)c2)[C@@H](C(=O)Nc2ccc([C@@H]4CCC(=O)NC4=O)cc2)CC3)C1,-7.655122166
N#CN1CCC[C@@H](c2cc3n(c(=O)c2)[C@@H](C(=O)Nc2ccc([C@@H]4CCC(=O)NC4=O)cc2)CC3)C1,-7.675775111
N#CN1CCC[C@H](c2cc3n(c(=O)c2)[C@H](C(=O)Nc2ccc([C@H]4CCC(=O)NC4=O)cc2)CC3)C1,-7.625571135
N#CN1CCC[C@@H](c2cc3n(c(=O)c2)[C@H](C(=O)Nc2ccc([C@H]4CCC(=O)NC4=O)cc2)CC3)C1,-7.630806775
N#CN1CCC[C@H](c2cc3n(c(=O)c2)[C@@H](C(=O)Nc2ccc([C@H]4CCC(=O)NC4=O)cc2)CC3)C1,-7.627092099
N#CN1CCC[C@@H](c2cc3n(c(=O)c2)[C@@H](C(=O)Nc2ccc([C@H]4CCC(=O)NC4=O)cc2)CC3)C1,-7.634493248
N#CN1CCC[C@H](c2ccc3c(c2-c2ccc4c(c2)CN([C@@H]2CCC(=O)NC2=O)C4=O)OCCC3)C1,-7.880280921
N#CN1CCC[C@@H](c2ccc3c(c2-c2ccc4c(c2)CN([C@@H]2CCC(=O)NC2=O)C4=O)OCCC3)C1,-7.885510956
N#CN1CCC[C@H](c2ccc3c(c2-c2ccc4c(c2)CN([C@H]2CCC(=O)NC2=O)C4=O)OCCC3)C1,-7.672827143
N#CN1CCC[C@@H](c2ccc3c(c2-c2ccc4c(c2)CN([C@H]2CCC(=O)NC2=O)C4=O)OCCC3)C1,-7.650130099
Cn1ncc(-c2ccccc2)c1C(=O)N[C@@H]1CCC(=O)NC1=O,-8.05478809
Cn1ncc(-c2ccccc2)c1C(=O)N[C@H]1CCC(=O)NC1=O,-7.908099932
O=C1CC[C@H](NC(=O)c2[nH]ncc2-c2cccc(S(=O)(=O)F)c2)C(=O)N1,-8.247440903
O=C1CC[C@@H](NC(=O)c2[nH]ncc2-c2cccc(S(=O)(=O)F)c2)C(=O)N1,-8.15764121
O=C1CC[C@H](N2Cc3ccc(NC(=O)C[C@@H]4CCCC45CC5)cc3C2=O)C(=O)N1,-7.876504757
O=C1CC[C@@H](N2Cc3ccc(NC(=O)C[C@@H]4CCCC45CC5)cc3C2=O)C(=O)N1,-7.876118904
O=C1CC[C@H](N2Cc3ccc(NC(=O)C[C@H]4CCCC45CC5)cc3C2=O)C(=O)N1,-7.881065185
O=C1CC[C@@H](N2Cc3ccc(NC(=O)C[C@H]4CCCC45CC5)cc3C2=O)C(=O)N1,-7.888237124
O=C1CC[C@H](Nc2nc3c(cc2Cl)C(=O)NC3)C(=O)N1,-8.043396953
O=C1CC[C@@H](Nc2nc3c(cc2Cl)C(=O)NC3)C(=O)N1,-8.043572539
O=C1CC[C@H](N2Cc3c(NC(=O)c4cnc5ccccc5c4)cccc3C2=O)C(=O)N1,-8.25177436
O=C1CC[C@@H](N2Cc3c(NC(=O)c4cnc5ccccc5c4)cccc3C2=O)C(=O)N1,-8.166245047
N#CN1CCC[C@H](c2cc3c(cc2-c2ccc4c(c2)CN([C@@H]2CCC(=O)NC2=O)C4=O)CCO3)C1,-7.829888577
N#CN1CCC[C@@H](c2cc3c(cc2-c2ccc4c(c2)CN([C@@H]2CCC(=O)NC2=O)C4=O)CCO3)C1,-7.903225622
N#CN1CCC[C@H](c2cc3c(cc2-c2ccc4c(c2)CN([C@H]2CCC(=O)NC2=O)C4=O)CCO3)C1,-7.712498308
N#CN1CCC[C@@H](c2cc3c(cc2-c2ccc4c(c2)CN([C@H]2CCC(=O)NC2=O)C4=O)CCO3)C1,-7.759891027
O=C1CC[C@H](c2ccc(NC(=O)[C@@H]3CCCc4c3cccc4S(=O)(=O)F)cc2)C(=O)N1,-7.75432702
O=C1CC[C@@H](c2ccc(NC(=O)[C@@H]3CCCc4c3cccc4S(=O)(=O)F)cc2)C(=O)N1,-7.742292038
O=C1CC[C@H](c2ccc(NC(=O)[C@H]3CCCc4c3cccc4S(=O)(=O)F)cc2)C(=O)N1,-7.67580234
O=C1CC[C@@H](c2ccc(NC(=O)[C@H]3CCCc4c3cccc4S(=O)(=O)F)cc2)C(=O)N1,-7.760832479
O=C1CC[C@H](c2ccc(NC(=O)[C@@H]3CCCc4ccc(S(=O)(=O)F)cc43)cc2)C(=O)N1,-7.727772553
O=C1CC[C@@H](c2ccc(NC(=O)[C@@H]3CCCc4ccc(S(=O)(=O)F)cc43)cc2)C(=O)N1,-7.715684669
O=C1CC[C@H](c2ccc(NC(=O)[C@H]3CCCc4ccc(S(=O)(=O)F)cc43)cc2)C(=O)N1,-7.776342049
O=C1CC[C@@H](c2ccc(NC(=O)[C@H]3CCCc4ccc(S(=O)(=O)F)cc43)cc2)C(=O)N1,-7.687743264
O=C1CC[C@H](c2ccc(NC(=O)[C@@H]3CCCc4cccc(S(=O)(=O)F)c43)cc2)C(=O)N1,-7.692865351
O=C1CC[C@@H](c2ccc(NC(=O)[C@@H]3CCCc4cccc(S(=O)(=O)F)c43)cc2)C(=O)N1,-7.697903339
O=C1CC[C@H](c2ccc(NC(=O)[C@H]3CCCc4cccc(S(=O)(=O)F)c43)cc2)C(=O)N1,-7.711930106
O=C1CC[C@@H](c2ccc(NC(=O)[C@H]3CCCc4cccc(S(=O)(=O)F)c43)cc2)C(=O)N1,-7.756370978
N#Cc1ccc2c(c1)CCC[C@@H]2C(=O)Nc1ccc([C@@H]2CCC(=O)NC2=O)cc1,-7.826155371
N#Cc1ccc2c(c1)CCC[C@H]2C(=O)Nc1ccc([C@@H]2CCC(=O)NC2=O)cc1,-7.81315397
N#Cc1ccc2c(c1)CCC[C@@H]2C(=O)Nc1ccc([C@H]2CCC(=O)NC2=O)cc1,-7.708105316
N#Cc1ccc2c(c1)CCC[C@H]2C(=O)Nc1ccc([C@H]2CCC(=O)NC2=O)cc1,-7.690584797
N#CN1CCC(c2cc(-c3ncc(C(=O)N[C@@H]4CCC(=O)NC4=O)s3)ccn2)CC1,-8.57998817
N#CN1CCC(c2cc(-c3ncc(C(=O)N[C@H]4CCC(=O)NC4=O)s3)ccn2)CC1,-8.577567602
O=C1CC[C@H](NC(=O)c2nnc(-c3ccns3)o2)C(=O)N1,-8.905095275
O=C1CC[C@@H](NC(=O)c2nnc(-c3ccns3)o2)C(=O)N1,-8.905127448
COc1cc(C)nc(Cn2cc(C(=O)N[C@@H]3CCC(=O)NC3=O)nn2)c1,-7.829366097
COc1cc(C)nc(Cn2cc(C(=O)N[C@H]3CCC(=O)NC3=O)nn2)c1,-7.826258546
O=C1CC[C@H](c2ccc(NC(=O)[C@]3(C4CCCC4)CCNC3=O)cc2)C(=O)N1,-7.589629218
O=C1CC[C@@H](c2ccc(NC(=O)[C@]3(C4CCCC4)CCNC3=O)cc2)C(=O)N1,-7.607728311
O=C1CC[C@H](c2ccc(NC(=O)[C@@]3(C4CCCC4)CCNC3=O)cc2)C(=O)N1,-7.606184656
O=C1CC[C@@H](c2ccc(NC(=O)[C@@]3(C4CCCC4)CCNC3=O)cc2)C(=O)N1,-7.584043195
N#CN1CC[C@H](c2cccc3c2OC[C@H](NC(=O)c2cccc(N4CCC(=O)NC4=O)c2)C3)C1,-7.513769366
N#CN1CC[C@@H](c2cccc3c2OC[C@H](NC(=O)c2cccc(N4CCC(=O)NC4=O)c2)C3)C1,-7.48789687
N#CN1CC[C@H](c2cccc3c2OC[C@@H](NC(=O)c2cccc(N4CCC(=O)NC4=O)c2)C3)C1,-7.498176833
N#CN1CC[C@@H](c2cccc3c2OC[C@@H](NC(=O)c2cccc(N4CCC(=O)NC4=O)c2)C3)C1,-7.394463363
O=C1CC[C@H](N2Cc3c(ccc4c3OCC3(CCN(Cc5ccccc5)CC3)C4)C2=O)C(=O)N1,-7.769803722
O=C1CC[C@@H](N2Cc3c(ccc4c3OCC3(CCN(Cc5ccccc5)CC3)C4)C2=O)C(=O)N1,-7.778343743
O=C1CC[C@H](NC(=O)c2c[nH]nc2-c2cc3ccccc3o2)C(=O)N1,-7.80094151
O=C1CC[C@@H](NC(=O)c2c[nH]nc2-c2cc3ccccc3o2)C(=O)N1,-7.801842302
Cc1nsc(C(=O)NCc2ccc3c(c2)C(=O)N([C@@H]2CCC(=O)NC2=O)C3)n1,-8.418535387
Cc1nsc(C(=O)NCc2ccc3c(c2)C(=O)N([C@H]2CCC(=O)NC2=O)C3)n1,-8.417546171
COc1ccc(C(=O)Nc2cccc3c2CN([C@@H]2CCC(=O)NC2=O)C3=O)s1,-8.498842857
COc1ccc(C(=O)Nc2cccc3c2CN([C@H]2CCC(=O)NC2=O)C3=O)s1,-8.506854127
O=C1CC[C@H](N2Cc3c(NC(=O)c4cc(S(=O)(=O)F)cs4)cccc3C2=O)C(=O)N1,-8.776275431
O=C1CC[C@@H](N2Cc3c(NC(=O)c4cc(S(=O)(=O)F)cs4)cccc3C2=O)C(=O)N1,-8.775770773
O=C1CC[C@H](N2Cc3c(NC(=O)c4sccc4S(=O)(=O)F)cccc3C2=O)C(=O)N1,-8.6592616
O=C1CC[C@@H](N2Cc3c(NC(=O)c4sccc4S(=O)(=O)F)cccc3C2=O)C(=O)N1,-8.612258729
O=C1CC[C@H](N2Cc3c(NC(=O)c4ccc(F)s4)cccc3C2=O)C(=O)N1,-7.91070551
O=C1CC[C@@H](N2Cc3c(NC(=O)c4ccc(F)s4)cccc3C2=O)C(=O)N1,-7.923259701
O=C(NCC(=O)c1ccc(F)c2ccccc12)c1cccc2c1C(=O)NC2=O,-9.218579706
N#Cc1cn(C2CN(C(=O)[C@H](F)Cl)C2)c(=O)[nH]c1=O,-8.684532803
N#Cc1cn(C2CN(C(=O)[C@@H](F)Cl)C2)c(=O)[nH]c1=O,-8.686621392
C=CC(=O)N1CC(n2cc(C#N)c(=O)[nH]c2=O)C1,-8.585498923
CC(C)(C)NC(=O)[C@]1(C)CCC(=O)N1[C@@H]1CCC(=O)NC1=O,-8.015490296
CC(C)(C)NC(=O)[C@@]1(C)CCC(=O)N1[C@@H]1CCC(=O)NC1=O,-7.969759045
CC(C)(C)NC(=O)[C@]1(C)CCC(=O)N1[C@H]1CCC(=O)NC1=O,-7.980590495
CC(C)(C)NC(=O)[C@@]1(C)CCC(=O)N1[C@H]1CCC(=O)NC1=O,-8.09496627
O=C1CC[C@H](N2CCCC2=O)C(=O)N1,-7.850079768
O=C1CC[C@@H](N2CCCC2=O)C(=O)N1,-7.849046417
N#CN1CC[C@H](c2nc(-c3ccc(C(=O)N[C@@H]4CCC(=O)NC4=O)cc3)no2)C1,-8.212893821
N#CN1CC[C@@H](c2nc(-c3ccc(C(=O)N[C@@H]4CCC(=O)NC4=O)cc3)no2)C1,-8.213521242
N#CN1CC[C@H](c2nc(-c3ccc(C(=O)N[C@H]4CCC(=O)NC4=O)cc3)no2)C1,-8.208465821
N#CN1CC[C@@H](c2nc(-c3ccc(C(=O)N[C@H]4CCC(=O)NC4=O)cc3)no2)C1,-8.2078553
