SMILES,QED
O=C1CCC(N2Cc3c(ccc(S(=O)(=O)F)c3-c3ccoc3)C2=O)C(=O)N1,0.6233386487398487
O=C1CCC(n2c(=O)oc3c(S(=O)(=O)F)cccc32)C(=O)N1,0.6230988740557905
O=C1CCC(N2Cc3cc(S(=O)(=O)F)cc(-c4ccccc4)c3C2=O)C(=O)N1,0.623015173924923
O=C1CCC(N2Cc3cc(S(=O)(=O)F)c(-c4ccccc4)cc3C2=O)C(=O)N1,0.623015173924923
O=C1CCC(N2Cc3ccc(S(=O)(=O)F)c(-c4ccccc4)c3C2=O)C(=O)N1,0.623015173924923
O=C1CCC(N2Cc3cc(-c4ccccc4)c(S(=O)(=O)F)cc3C2=O)C(=O)N1,0.6230151739249228
O=C1CCC(N2Cc3cccc(-c4ccccc4S(=O)(=O)F)c3C2=O)C(=O)N1,0.6230151739249228
O=C1CCC(N2Cc3ccc(-c4cccc(S(=O)(=O)F)c4)cc3C2=O)C(=O)N1,0.6230151739249228
O=C1CCC(N2Cc3c(ccc(-c4ccccc4)c3S(=O)(=O)F)C2=O)C(=O)N1,0.6230151739249228
O=C1CCC(N2Cc3c(cc(S(=O)(=O)F)cc3-c3ccccc3)C2=O)C(=O)N1,0.6230151739249228
O=C1CCC(N2Cc3cc(-c4cccc(S(=O)(=O)F)c4)ccc3C2=O)C(=O)N1,0.6230151739249228
O=C1CCC(N2Cc3c(ccc(S(=O)(=O)F)c3-c3ccccc3)C2=O)C(=O)N1,0.6230151739249228
O=C1CCC(N2Cc3ccc(-c4ccccc4S(=O)(=O)F)cc3C2=O)C(=O)N1,0.6230151739249228
O=C1CCC(N2Cc3c(cc(-c4ccccc4)cc3S(=O)(=O)F)C2=O)C(=O)N1,0.6230151739249228
O=C1CCC(N2Cc3c(cccc3-c3cccc(S(=O)(=O)F)c3)C2=O)C(=O)N1,0.6230151739249228
O=C1CCC(N2Cc3cc(-c4ccccc4S(=O)(=O)F)ccc3C2=O)C(=O)N1,0.6230151739249228
O=C1CCC(n2nnc3c(OS(=O)(=O)F)cccc32)C(=O)N1,0.6217313869683255
O=C1CCC(n2nnc3cc(OS(=O)(=O)F)ccc32)C(=O)N1,0.6217313869683255
O=C1CCC(NC(=O)c2cc(S(=O)(=O)F)c3ccsc3c2)C(=O)N1,0.6209710977660963
O=C1CCC(NC(=O)c2cc3c(S(=O)(=O)F)cccc3s2)C(=O)N1,0.6209710977660963
O=C1CCC(NC(=O)c2cc(S(=O)(=O)F)cc3ccsc23)C(=O)N1,0.6209710977660962
O=C1CCC(NC(=O)c2cc3cc(S(=O)(=O)F)ccc3s2)C(=O)N1,0.6209710977660962
O=C1CCC(NC(=O)c2ccc(S(=O)(=O)F)c3ccsc23)C(=O)N1,0.6209710977660962
O=C1CCC(NC(=O)c2ccc3c(S(=O)(=O)F)csc3c2)C(=O)N1,0.6209710977660962
O=C1CCC(NC(=O)c2csc3c(S(=O)(=O)F)cccc23)C(=O)N1,0.6209710977660962
O=C1CCC(NC(=O)c2cccc3cc(S(=O)(=O)F)sc23)C(=O)N1,0.6209710977660962
O=C1CCC(NC(=O)c2cccc3c(S(=O)(=O)F)csc23)C(=O)N1,0.6209710977660962
O=C1CCC(NC(=O)c2csc3cc(S(=O)(=O)F)ccc23)C(=O)N1,0.6209710977660962
O=C1CCC(NC(=O)c2cc3cccc(S(=O)(=O)F)c3s2)C(=O)N1,0.6209710977660962
O=C1CCC(n2nnc3c(S(=O)(=O)F)cccc32)C(=O)N1,0.6201627848860284
N#CN1CCC(c2cc(Nc3ccc(C4CCC(=O)NC4=O)cc3)ncn2)C1,0.6200836013903787
N#CN1CCC(c2nccc(Nc3ccc(C4CCC(=O)NC4=O)cc3)n2)C1,0.6200836013903785
N#CN1CCC(c2cocc2-c2ccc3c(c2)C(=O)N(C2CCC(=O)NC2=O)C3)C1,0.6192793660371964
N#CN1CCC(c2cc(-c3ccc4c(c3)C(=O)N(C3CCC(=O)NC3=O)C4)co2)C1,0.6192793660371964
N#CN1CCC(c2occc2-c2ccc3c(c2)C(=O)N(C2CCC(=O)NC2=O)C3)C1,0.6192793660371964
N#CN1CCC(c2cc(-c3cccc4c3CN(C3CCC(=O)NC3=O)C4=O)co2)C1,0.6192793660371964
N#CN1CCCC(c2cccc(-c3ncc(NC4CCC(=O)NC4=O)o3)c2)C1,0.6187286312725238
O=C1CCC(Nc2cnc3c(S(=O)(=O)F)cccc3n2)C(=O)N1,0.6179448931112811
O=C1CCC(Nc2ncc3ccc(S(=O)(=O)F)cc3n2)C(=O)N1,0.6179448931112811
O=C1CCC(Nc2ncc3c(S(=O)(=O)F)cccc3n2)C(=O)N1,0.6179448931112811
O=C1CCC(Nc2ncnc3cc(S(=O)(=O)F)ccc23)C(=O)N1,0.6179448931112811
O=C1CCC(Nc2cnc3cccc(S(=O)(=O)F)c3n2)C(=O)N1,0.6179448931112811
O=C1CCC(NC(=O)c2cc3c(S(=O)(=O)F)csc3s2)C(=O)N1,0.6170068655856478
O=C1CCC(Nc2ncnc3sc(S(=O)(=O)F)cc23)C(=O)N1,0.6169575444112754
