sep=,
SMILES,Catalog ID,MW,MW (desalted),ClogP,logS,HBD,HBA,TPSA,RotBonds,AnalogsFromREAL
O=C(NCC=1C=CC(=CC1)C(=O)NC2CCC(=O)NC2=O)C3=NN=C(N3)C=4C=CC=CN4,Z9288516198,433.421,433.421,0.18,-3.444,4,7,158.83,6,https://real.enamine.net/public-enum-files/Z9288516198
CC#CC(CC(=O)NCC=1C=CC(=CC1)C(=O)NC2CCC(=O)NC2=O)C=3C=CC(O)=CC3,Z9288521456,447.484,447.484,0.895,-3.938,4,5,124.6,8,https://real.enamine.net/public-enum-files/Z9288521456
NC1=NC=NC2=C(C=NN12)C(=O)NCC=3C=CC(=CC3)C(=O)NC4CCC(=O)NC4=O,Z9288537124,422.398,422.398,-1.116,-4.069,4,8,173.47,5,https://real.enamine.net/public-enum-files/Z9288537124
N#CCN1C=C(C(=O)NCC=2C=CC(=CC2)C(=O)NC3CCC(=O)NC3=O)C=4C=CC=CC41,Z9288544466,443.456,443.456,0.769,-4.418,3,5,133.09,6,https://real.enamine.net/public-enum-files/Z9288544466
NC=1C=CC=2C(=CNC(=O)C2C1)C(=O)NCC=3C=CC(=CC3)C(=O)NC4CCC(=O)NC4=O,Z9288555708,447.444,447.444,-0.776,-5.128,5,6,159.49,5,https://real.enamine.net/public-enum-files/Z9288555708
CN(CC(=O)NCC=1C=CC(=CC1)C(=O)NC2CCC(=O)NC2=O)C(=O)C=3C=COC3,Z9288568129,426.424,426.424,-0.801,-3.331,3,5,137.82,7,https://real.enamine.net/public-enum-files/Z9288568129
CC1(C)C=2C=CC=CC2NC1(C)C(=O)NCC=3C=CC(=CC3)C(=O)NC4CCC(=O)NC4=O,Z9288570854,448.515,448.515,1.926,-4.467,4,5,116.4,5,https://real.enamine.net/public-enum-files/Z9288570854
O=C(NC1CCC(=O)NC1=O)C=2C=CC(=CC2)CNC(=O)C=3C=C(C=CC3O)C=4N=NNN4,Z9288580680,449.421,449.421,1.02,-4.185,5,8,179.06,6,https://real.enamine.net/public-enum-files/Z9288580680
O=C(O)C(F)(F)F.CN1CCC=2N=C(SC2C1)C(=O)NCC=3C=CC(=CC3)C(=O)NC4CCC(=O)NC4=O,Z9345475117,555.529,441.506,0.249,-3.151,3,6,120.5,6,https://real.enamine.net/public-enum-files/Z9345475117
COC=1C=CC=2C=NC=C(C(=O)NCC=3C=CC(=CC3)C(=O)NC4CCC(=O)NC4=O)C2C1,Z9288586899,446.456,446.456,1.584,-4.688,3,6,126.49,6,https://real.enamine.net/public-enum-files/Z9288586899
CC(F)(C(=O)NCC=1N=CC(=CN1)C(=O)NC2CCC(=O)NC2=O)C=3C=CON3,Z9302745965,404.353,404.353,-2.09,-2.145,3,7,156.18,6,https://real.enamine.net/public-enum-files/Z9302745965
CC1(C)CCCC(CC2=CN(CC=3C=CC=CC3C(=O)NC4CCC(=O)NC4=O)N=N2)C1,Z9302746048,437.536,437.536,2.921,-5.065,2,5,105.98,6,https://real.enamine.net/public-enum-files/Z9302746048
CC(O)(CC=1C=CC=CC1)C2=CN(CC=3C=CC(=CC3)C(=O)NC4CCC(=O)NC4=O)N=N2,Z9302746073,447.488,447.488,0.542,-3.298,3,6,126.21,7,https://real.enamine.net/public-enum-files/Z9302746073
CC1(C#CC(=O)NCC=2N=CC(=CN2)C(=O)NC3CCC(=O)NC3=O)CCCO1,Z9302746158,399.401,399.401,-1.346,-2.482,3,7,139.38,6,https://real.enamine.net/public-enum-files/Z9302746158
O=C(COCC1CCOC1)NCC=2C=CN=C(C2)C(=O)NC3CCC(=O)NC3=O,Z9302746160,404.418,404.418,-1.673,-1.884,3,7,135.72,8,https://real.enamine.net/public-enum-files/Z9302746160
O=C(O)C(F)(F)F.O=C(NC1CCC(=O)NC1=O)C=2C=CC=C(CNC(=O)C3CC4=NC=CN4C3)N2,Z9311796187,510.424,396.401,-1.521,-2.124,3,6,135.08,6,https://real.enamine.net/public-enum-files/Z9311796187
CN1N=C2CCCCC2=C1C3=CN(N=N3)C=4C=CC(=CC4)C(=O)NC5CCC(=O)NC5=O,Z9302746850,433.464,433.464,1.796,-3.193,2,6,123.8,4,https://real.enamine.net/public-enum-files/Z9302746850
O=C(O)C(F)(F)F.O=C(NCC=1C=CN=C(C1)C(=O)NC2CCC(=O)NC2=O)C3=CNC=4C=NC=CC34,Z9329660819,520.419,406.396,0.122,-3.481,4,6,145.94,6,https://real.enamine.net/public-enum-files/Z9329660819
CC1=NN(CC(=O)NCC=2C=CC(=NC2)C(=O)NC3CCC(=O)NC3=O)C(=O)O1,Z9302748050,402.362,402.362,-1.836,-1.541,3,7,159.16,6,https://real.enamine.net/public-enum-files/Z9302748050
O=C(NCC=1C=NC=C(C1)C(=O)NC2CCC(=O)NC2=O)C=3C=C4C=CNC4=CN3,Z9302748868,406.396,406.396,0.269,-2.885,4,6,145.94,5,https://real.enamine.net/public-enum-files/Z9302748868
O=C(NC1CCC(=O)NC1=O)C=2C=CC=C(C2)N3C=C(CN4CCCC=5C=CC=CC54)N=N3,Z9302749255,444.487,444.487,2.843,-4.066,2,6,109.22,5,https://real.enamine.net/public-enum-files/Z9302749255
COCCCC(C)(C)C1=CN(N=N1)C=2C=C(C)C=CC2C(=O)NC3CCC(=O)NC3=O,Z9302750514,427.498,427.498,2.128,-3.061,2,6,115.21,8,https://real.enamine.net/public-enum-files/Z9302750514
O=C(NC1CCC(=O)NC1=O)C=2C=CC=3CCN(CC3N2)C(=O)C4=CNC=5C=CC=NC45,Z9302750857,432.433,432.433,0.346,-3.116,3,6,137.15,3,https://real.enamine.net/public-enum-files/Z9302750857
O=C(NC1CCC(=O)NC1=O)C=2C=CC3=C(C2)S(=O)(=O)NC4=NC=NN43,Z1474301890,376.349,376.349,-1.352,-3.232,3,7,152.15,2,https://real.enamine.net/public-enum-files/Z1474301890
COC=1C=C(C=CC1OCC(=O)NC=2C=CC(F)=CC2)C(=O)NC3CCC(=O)NC3=O,Z1474303783,429.399,429.399,1.104,-4.431,3,6,122.83,7,https://real.enamine.net/public-enum-files/Z1474303783
CC=1C=C(F)C=CC1S(=O)(=O)NC=2C=CC(=CC2)C(=O)NC3CCC(=O)NC3=O,Z1474303758,419.429,419.429,1.669,-4.539,3,5,121.44,4,https://real.enamine.net/public-enum-files/Z1474303758
O=C(NC1CCC(=O)NC1=O)C=2C=C(N=C3C=CC=CC23)C4=NC=5C=CC=CC5S4,Z1474301366,416.455,416.455,3.184,-5.589,2,5,101.05,3,https://real.enamine.net/public-enum-files/Z1474301366
CN(C=1C=CC=CC1)C=2C=CC(=CN2)C(=O)NC3CCC(=O)NC3=O,Z1474304410,338.361,338.361,1.939,-3.473,2,5,91.4,4,https://real.enamine.net/public-enum-files/Z1474304410
CC=1C=CC=CC1C2=NN=C(O2)C=3C=CC(=CC3)C(=O)NC4CCC(=O)NC4=O,Z1474297486,390.393,390.393,1.284,-6.065,2,5,114.19,4,https://real.enamine.net/public-enum-files/Z1474297486
CC(C)(C)C1=NOC=2N=C(C=CC12)C(=O)NC3CCC(=O)NC3=O,Z1474294153,330.339,330.339,1.503,-2.906,2,5,114.19,3,https://real.enamine.net/public-enum-files/Z1474294153
O=C(NC1CCC(=O)NC1=O)C2=NN(C=CC2=O)C=3C=CC=C(F)C3,Z1474300319,344.298,344.298,0.011,-2.854,2,6,107.94,3,https://real.enamine.net/public-enum-files/Z1474300319
O=C(NC1CCC(=O)NC1=O)C=2C=C(C=CC2F)N3CCOC3=O,Z1474304959,335.288,335.288,-0.856,-3.336,2,5,104.81,3,https://real.enamine.net/public-enum-files/Z1474304959
CC(C)(C)C=1C=CC(=CC1)OC=2C=CC(=CC2F)C(=O)NC3CCC(=O)NC3=O,Z1474294694,398.428,398.428,4.277,-6.065,2,3,84.5,5,https://real.enamine.net/public-enum-files/Z1474294694
CC1=CC(=CC(C)=C1OCC(=O)N2CCCCC2)C(=O)NC3CCC(=O)NC3=O,Z1474300465,401.457,401.457,1.513,-3.843,2,5,104.81,5,https://real.enamine.net/public-enum-files/Z1474300465
O=C(NC1CCC(=O)NC1=O)C=2C=CC=C(N2)C(=O)N3CCCC3,Z1474300427,330.339,330.339,-0.732,-2.526,2,5,108.47,3,https://real.enamine.net/public-enum-files/Z1474300427
CN(CC(C)(C)C)C(=O)C=1C=CC=C(C1)C(=O)NC2CCC(=O)NC2=O,Z1474303510,359.42,359.42,0.983,-3.564,2,4,95.58,5,https://real.enamine.net/public-enum-files/Z1474303510
CC1=NOC=2N=C(C=C(C(=O)NC3CCC(=O)NC3=O)C12)C=4C=CC=C(C4)C(F)(F)F,Z1474296566,432.354,432.354,2.811,-5.133,2,5,114.19,4,https://real.enamine.net/public-enum-files/Z1474296566
O=C(NC1CCC(=O)NC1=O)C=2C=NC=C(C2)C=3C=CC=4OCCC4C3,Z1474305195,351.357,351.357,1.5,-3.823,2,5,97.39,3,https://real.enamine.net/public-enum-files/Z1474305195
O=C(NC1CCC(=O)NC1=O)C=2C=C(Cl)C=CC2OC=3C=CC=C(Cl)C3,Z1474296794,393.221,393.221,3.864,-5.624,2,3,84.5,4,https://real.enamine.net/public-enum-files/Z1474296794
O=C(NC1CCC(=O)NC1=O)C=2C=CC(=CC2N3CCCC3)C(F)(F)F,Z2073129561,369.339,369.339,1.881,-3.799,2,4,78.51,4,https://real.enamine.net/public-enum-files/Z2073129561
CC(C)CC=1C=C(C=C(O)N1)C(=O)NC2CCC(=O)NC2=O,Z1610037943,305.33,305.33,1.75,-2.796,3,5,108.39,4,https://real.enamine.net/public-enum-files/Z1610037943
O=C(NC1CCC(=O)NC1=O)C=2C=C3OCC(=O)NC3=CC2Br,Z1644610580,382.166,382.166,-0.746,-3.467,3,5,113.6,2,https://real.enamine.net/public-enum-files/Z1644610580
CC=1C=CC=CC1S(=O)(=O)CC=2C=CC=CC2C(=O)NC3CCC(=O)NC3=O,Z1720098230,400.45,400.45,0.294,-4.068,2,5,109.41,5,https://real.enamine.net/public-enum-files/Z1720098230
CN1C(=O)NC=2N=CC(=CC21)C=3C=CC=C(C3)C(=O)NC4CCC(=O)NC4=O,Z1723443487,379.37,379.37,0.895,-4.418,3,5,120.5,3,https://real.enamine.net/public-enum-files/Z1723443487
CC=1NC(=O)C(=CC1C=2C=CC(O)=CC2)C(=O)NC3CCC(=O)NC3=O,Z1727213842,355.345,355.345,-0.389,-3.851,4,5,124.6,3,https://real.enamine.net/public-enum-files/Z1727213842
O=C(NC1CCC(=O)NC1=O)C2=CNC=3C=CC(=CC3C2=O)OC=4C=CC=CC4,Z1867589996,391.378,391.378,1.244,-4.977,3,5,113.6,4,https://real.enamine.net/public-enum-files/Z1867589996
CN(C)S(=O)(=O)C1=CC=C(C(=C1)C(=O)NC2CCC(=O)NC2=O)N3CCOCC3,Z1474144654,424.473,424.473,-0.621,-2.493,2,7,125.12,4,https://real.enamine.net/public-enum-files/Z1474144654
CC1=CC(=O)C(=NN1C2=CC=CC(=C2)C(F)(F)F)C(=O)NC3CCC(=O)NC3=O,Z1474142316,408.332,408.332,1.259,-3.665,2,6,107.94,4,https://real.enamine.net/public-enum-files/Z1474142316
CNS(=O)(=O)C=1C=CC(C2=CC=CS2)=C(C1)C(=O)NC3CCC(=O)NC3=O,Z1474299843,407.467,407.467,0.898,-4.092,3,5,121.44,4,https://real.enamine.net/public-enum-files/Z1474299843
O=C(O)C(F)(F)F.COC=1C=CC(=CC1)CN2CCN(CC2)C=3N=CC=CC3C(=O)NC4CCC(=O)NC4=O,Z9318659422,551.516,437.493,1.663,-3.67,2,7,103.87,7,https://real.enamine.net/public-enum-files/Z9318659422
CCCCN(C)C1=CC=C(C=C1C(=O)NC2CCC(=O)NC2=O)C(F)(F)F,Z1474296505,385.382,385.382,3.354,-4.246,2,4,78.51,7,https://real.enamine.net/public-enum-files/Z1474296505
O=C(NC1CCC(=O)NC1=O)C=2C=CC=3C(=O)C=COC3C2,Z1997196799,300.267,300.267,-0.282,-3.094,2,5,101.57,2,https://real.enamine.net/public-enum-files/Z1997196799
O=C(NC1CCC(=O)NC1=O)C=2C=C(F)C=C3C(=O)C=4C=C(F)C=CC4NC23,Z1766397638,385.322,385.322,0.462,-5.356,3,5,104.37,2,https://real.enamine.net/public-enum-files/Z1766397638
O=C(O)C(F)(F)F.CN1C=NC=C1CNC=2C=CC=C(C2)C(=O)NC3CCC(=O)NC3=O,Z9402912020,455.389,341.365,-0.654,-3.222,3,5,105.12,6,https://real.enamine.net/public-enum-files/Z9402912020
CC(C)C=1C=CC(=CC1)OC=2C=C(C=CN2)C(=O)NC3CCC(=O)NC3=O,Z2773305783,367.399,367.399,2.98,-5.067,2,4,97.39,5,https://real.enamine.net/public-enum-files/Z2773305783
O=C(NC1CCC(=O)NC1=O)C=2C=C(N=C(C2)C(F)(F)F)C3CC3,Z4198648426,341.286,341.286,1.386,-3.288,2,4,88.16,4,https://real.enamine.net/public-enum-files/Z4198648426
O=C(NC1CCC(=O)NC1=O)C=2C=CC=3OC(=NC3C2)C4=CC=CC=C4Cl,Z4330130291,383.786,383.786,2.606,-5.257,2,4,101.3,3,https://real.enamine.net/public-enum-files/Z4330130291
Cl.O=C(NC1CCC(=O)NC1=O)C=2C=CC=C(C2)C3CCCNC3,Z9302782030,351.828,315.368,0.559,-2.868,3,4,87.3,3,https://real.enamine.net/public-enum-files/Z9302782030
O=C(NC1CCC(=O)NC1=O)C=2C=CC(=NC2)C3=NN=NN3,Z5089642237,301.262,301.262,-0.842,-1.669,3,7,142.62,3,https://real.enamine.net/public-enum-files/Z5089642237
O=C(NC1CCC(=O)NC1=O)C=2C=C(Cl)C=C3CCCC23,Z5503356433,306.744,306.744,2.136,-4.468,2,3,75.27,2,https://real.enamine.net/public-enum-files/Z5503356433
O=C(NC1CCC(=O)NC1=O)C2=CC(=O)N3C=CSC3=N2,Z7863835896,306.299,306.299,-0.814,-2.806,2,5,107.94,2,https://real.enamine.net/public-enum-files/Z7863835896
N#CC=1C(F)=C(F)C=C(C(=O)NC2CCC(=O)NC2=O)C1F,Z7902352830,311.217,311.217,0.162,-3.452,2,4,99.06,2,https://real.enamine.net/public-enum-files/Z7902352830
CC1=NN2C=C(C=NC2=C1Br)C(=O)NC3CCC(=O)NC3=O,Z8105146601,366.17,366.17,0.327,-2.723,2,5,105.46,2,https://real.enamine.net/public-enum-files/Z8105146601
O=C(NC1CCC(=O)NC1=O)C=2N=CC=C3NC=C(Br)C23,Z8160697522,351.156,351.156,1.251,-3.219,3,4,103.95,2,https://real.enamine.net/public-enum-files/Z8160697522
O=C(NC1CCC(=O)NC1=O)C=2C=NC3=NC=CN3C2,Z8276720691,273.248,273.248,-0.792,-1.732,2,5,105.46,2,https://real.enamine.net/public-enum-files/Z8276720691
NS(=O)(=O)C=1C=C(C=C2CCOC12)C(=O)NC3CCC(=O)NC3=O,Z8347195901,353.352,353.352,-0.907,-2.482,3,6,144.66,3,https://real.enamine.net/public-enum-files/Z8347195901
COC=1C=NC(=NC1C(=O)NC2CCC(=O)NC2=O)N(C)C,Z8626546471,307.306,307.306,0.392,-1.822,2,7,113.52,4,https://real.enamine.net/public-enum-files/Z8626546471
O=C(NC1CCC(=O)NC1=O)C2=CC3=NC=NN3C=N2,Z8666768831,274.236,274.236,-1.412,-2.283,2,6,118.35,2,https://real.enamine.net/public-enum-files/Z8666768831
CC=1C=C(C=NC1N2CCN3C=NN=C3C2)C(=O)NC4CCC(=O)NC4=O,Z8682837927,369.379,369.379,-1.46,-2.187,2,7,122.11,3,https://real.enamine.net/public-enum-files/Z8682837927
CCC1=NN2C=C(C=CC2=N1)C(=O)NC3CCC(=O)NC3=O,Z8691490084,301.301,301.301,-0.155,-2.231,2,5,105.46,3,https://real.enamine.net/public-enum-files/Z8691490084
CC1=NC(Br)=C2C=CC(=CN12)C(=O)NC3CCC(=O)NC3=O,Z8691815577,365.182,365.182,1.11,-3.26,2,4,92.57,2,https://real.enamine.net/public-enum-files/Z8691815577
COC=1C=CC(=CC1)COC=2N=CC(=CN2)C(=O)NC3CCC(=O)NC3=O,Z8693405523,370.36,370.36,0.893,-3.47,2,7,119.51,6,https://real.enamine.net/public-enum-files/Z8693405523
CC1=CNC=2N=CN=C(C(=O)NC3CCC(=O)NC3=O)C12,Z8707754016,287.275,287.275,0.234,-3.142,3,5,116.84,2,https://real.enamine.net/public-enum-files/Z8707754016
CN(C)C=1C=C(N=NC1C2CC2)C(=O)NC3CCC(=O)NC3=O,Z9145520091,317.344,317.344,0.463,-1.969,2,6,104.29,4,https://real.enamine.net/public-enum-files/Z9145520091
O=C(NC1CCC(=O)NC1=O)C=2N=CC=3C=CC=CC3C2O,Z9212523018,299.282,299.282,1.918,-2.84,3,5,108.39,2,https://real.enamine.net/public-enum-files/Z9212523018
COCCC1=NC(=NO1)C=2C=CC(=CC2)C(=O)NC3CCC(=O)NC3=O,Z9213612517,358.349,358.349,-0.487,-3.005,2,6,123.42,6,https://real.enamine.net/public-enum-files/Z9213612517
CC=1N=C(C(=O)NC2CCC(=O)NC2=O)C=3C=CNC3N1,Z9213622750,287.275,287.275,0.234,-2.554,3,5,116.84,2,https://real.enamine.net/public-enum-files/Z9213622750
CC=1C(Br)=CN=C(O)C1C(=O)NC2CCC(=O)NC2=O,Z9213948443,342.145,342.145,1.826,-2.621,3,5,108.39,2,https://real.enamine.net/public-enum-files/Z9213948443
O=C(NC1CCC(=O)NC1=O)C=2C=NC=C(N2)N3C=CN=C3,Z9213949537,300.274,300.274,-0.967,-1.354,2,6,118.87,3,https://real.enamine.net/public-enum-files/Z9213949537
Cl.NCC1CCCC=2C=CC(=CC21)C(=O)NC3CCC(=O)NC3=O,Z9302782127,351.828,315.368,0.562,-3.834,3,4,101.29,3,https://real.enamine.net/public-enum-files/Z9302782127
Cl.O=C(NC1CCC(=O)NC1=O)C=2C=NC(=NC2)C3CCCN3,Z9302782129,339.778,303.317,-1.535,-1.434,3,6,113.08,3,https://real.enamine.net/public-enum-files/Z9302782129
O=C(NC1CCC(=O)NC1=O)C=2C=CC=CC2C3(CC3)C=4N=NNN4,Z9219840216,340.337,340.337,-0.226,-2.127,3,6,129.73,4,https://real.enamine.net/public-enum-files/Z9219840216
O=C(NC1CCC(=O)NC1=O)C=2C=CC(Br)=C3OCCC23,Z9220088617,353.168,353.168,1.544,-3.662,2,4,84.5,2,https://real.enamine.net/public-enum-files/Z9220088617
Cl.CC1NCCC2=C(C=CC(Cl)=C21)C(=O)NC3CCC(=O)NC3=O,Z9302782156,372.246,335.786,1.095,-3.426,3,4,87.3,2,https://real.enamine.net/public-enum-files/Z9302782156
C[C@H]1COC2=C(F)C(F)=CC=3C(=O)C(=CN1C32)C(=O)NC4CCC(=O)NC4=O,Z9247258045,391.326,391.326,0.004,-3.487,2,6,104.81,2,https://real.enamine.net/public-enum-files/Z9247258045
O=C(NC1CCC(=O)NC1=O)C=2C=NC=3NC(=O)NC3N2,Z9275339465,290.236,290.236,-0.491,-2.691,4,6,142.18,2,https://real.enamine.net/public-enum-files/Z9275339465
O=C(NC1CCC(=O)NC1=O)C=2C=CC=3C=C(NC3C2)C=4C=CC=CC4,Z9275340938,347.368,347.368,2.488,-5.44,3,3,91.06,3,https://real.enamine.net/public-enum-files/Z9275340938
O=C(NC1CCC(=O)NC1=O)C2=CC=C3SC=4C=CC=CC4C3=C2,Z9275341567,338.382,338.382,2.766,-5.382,2,3,75.27,2,https://real.enamine.net/public-enum-files/Z9275341567
O=C(NC1CCC(=O)NC1=O)C=2C=CC=3C(=O)NCCNC3C2,Z9275343622,316.313,316.313,-1.027,-2.178,4,5,116.4,2,https://real.enamine.net/public-enum-files/Z9275343622
CC(C)C=1C=CC=CC1OC=2C=CC(=CC2)C(=O)NC3CCC(=O)NC3=O,Z9275346306,366.411,366.411,3.333,-5.458,2,3,84.5,5,https://real.enamine.net/public-enum-files/Z9275346306
CN1C(=O)N(C)C=2C(=CC=CC21)C(=O)NC3CCC(=O)NC3=O,Z9275346533,316.313,316.313,-0.33,-2.009,2,4,98.82,2,https://real.enamine.net/public-enum-files/Z9275346533
CC=1C=CC=2C(=CC(=NC2C1C)C=3C=NN(C)C3)C(=O)NC4CCC(=O)NC4=O,Z9275347916,391.424,391.424,2.097,-3.932,2,5,105.98,3,https://real.enamine.net/public-enum-files/Z9275347916
CCS(=O)(=O)C1=CC(Br)=CC=C1C(=O)NC2CCC(=O)NC2=O,Z9275349431,403.25,403.25,0.691,-3.743,2,5,109.41,4,https://real.enamine.net/public-enum-files/Z9275349431
CC(C)N(C)C=1N=C2C=C(C=CC2=NC1C=3C=CC(F)=CC3)C(=O)NC4CCC(=O)NC4=O,Z9275354679,449.479,449.479,4.019,-4.787,2,6,104.29,5,https://real.enamine.net/public-enum-files/Z9275354679
O=C(O)C(F)(F)F.COC1=CNC(=CC1=O)C(=O)NC2CCC(=O)NC2=O,Z9362742261,393.273,279.249,-2.72,-2.554,3,6,113.6,4,https://real.enamine.net/public-enum-files/Z9362742261
Cl.NC=1C=C(C(=O)NC2CCC(=O)NC2=O)C=3OC(F)(F)OC3C1,Z9302782193,363.701,327.241,0.88,-4.246,3,6,119.75,2,https://real.enamine.net/public-enum-files/Z9302782193
CN(CC=1C=CC=C(C1)C=2C=CC=CC2C(=O)NC3CCC(=O)NC3=O)C=4C=CC=CC4,Z9275541750,427.496,427.496,3.569,-6.123,2,4,78.51,6,
CC1=NC2=NC=NN2C(C)=C1CC(=O)NCC=3C=CC(=CC3)C(=O)NC4CCC(=O)NC4=O,Z9288455218,449.464,449.464,-1.106,-3.491,3,7,147.45,6,https://real.enamine.net/public-enum-files/Z9288455218
CC1(C)CC=2C=CC=C(CC(=O)NCC=3C=CC(=CC3)C(=O)NC4CCC(=O)NC4=O)C2O1,Z9288461848,449.5,449.5,1.876,-4.317,3,5,113.6,6,https://real.enamine.net/public-enum-files/Z9288461848
O=C(NC1CCC(=O)NC1=O)C=2C=CC(=CC2)CNC(=O)C3(CC3)C=4C=CC=5OCOC5C4,Z9288476792,449.457,449.457,1.093,-4.504,3,6,122.83,6,https://real.enamine.net/public-enum-files/Z9288476792
O=C(CC1CCCNC=2C=CC=CC21)NCC=3C=CC(=CC3)C(=O)NC4CCC(=O)NC4=O,Z9288481875,448.515,448.515,1.206,-3.771,4,5,116.4,6,https://real.enamine.net/public-enum-files/Z9288481875
CC(C(=O)NCC=1C=CC(=CC1)C(=O)NC2CCC(=O)NC2=O)C=3C=NC4=C(C=NN4C)C3,Z9288482387,448.476,448.476,-0.532,-3.514,3,6,135.08,6,https://real.enamine.net/public-enum-files/Z9288482387
O=C(NCC1=NOC=2CCOCC12)NCC=3C=CC(=CC3)C(=O)NC4CCC(=O)NC4=O,Z9288483217,441.438,441.438,-1.824,-2.691,4,6,151.66,6,https://real.enamine.net/public-enum-files/Z9288483217
O=C(NCC=1C=CC(=CC1)C(=O)NC2CCC(=O)NC2=O)C=3N=COC3C=4C=CON4,Z9288493403,423.38,423.38,-0.32,-3.35,3,6,156.43,6,https://real.enamine.net/public-enum-files/Z9288493403
O=C(NCC=1C=CC(=CC1)C(=O)NC2CCC(=O)NC2=O)C3=COC=4C=CC=CC4O3,Z9288495127,421.404,421.404,1.613,-5.139,3,6,122.83,5,https://real.enamine.net/public-enum-files/Z9288495127
CC(CN1N=NC=2C=CC=CC21)C(=O)NCC=3C=CC(=CC3)C(=O)NC4CCC(=O)NC4=O,Z9288496669,448.476,448.476,0.7,-3.705,3,6,135.08,7,https://real.enamine.net/public-enum-files/Z9288496669
CC1=COC=2C(=CC=CC12)CNC(=O)NCC=3C=CC(=CC3)C(=O)NC4CCC(=O)NC4=O,Z9288503968,448.472,448.472,2.013,-4.841,4,4,129.54,6,https://real.enamine.net/public-enum-files/Z9288503968
CC1=NN(CC(=O)NCC=2C=CC(=CC2)C(=O)NC3CCC(=O)NC3=O)C=4N=CC=CC14,Z9288512868,434.449,434.449,-0.16,-3.685,3,6,135.08,6,https://real.enamine.net/public-enum-files/Z9288512868
O=C(NC1CCC(=O)NC1=O)C=2C=CC(=CC2)CNC(=O)C3OCCC=4C=C(O)C=CC43,Z9288517631,437.446,437.446,0.057,-3.735,4,6,133.83,5,https://real.enamine.net/public-enum-files/Z9288517631
O=C(NC1CCC(=O)NC1=O)C=2C=CC(=CC2)CNC(=O)C=3C(F)=CC=CC3N4C=CC=N4,Z9288529616,449.435,449.435,1.149,-4.421,3,5,122.19,6,https://real.enamine.net/public-enum-files/Z9288529616
O=C(O)C(F)(F)F.O=C(CN1CCC=2SC=CC2C1)NCC=3C=CC(=CC3)C(=O)NC4CCC(=O)NC4=O,Z9345475158,554.541,440.517,0.904,-4.037,3,5,107.61,7,https://real.enamine.net/public-enum-files/Z9345475158
CCCC1=NOC=2N=CC(=CC12)C(=O)NCC=3C=CC(=CC3)C(=O)NC4CCC(=O)NC4=O,Z9288561281,449.46,449.46,1.571,-4.474,3,6,143.29,7,https://real.enamine.net/public-enum-files/Z9288561281
O=C(NC1CCC(=O)NC1=O)C=2C=CC(=CC2)CNC(=O)C3(CC4=CNN=N4)CCCC3,Z9288566456,438.481,438.481,0.017,-3.59,4,6,145.94,7,https://real.enamine.net/public-enum-files/Z9288566456
N#CCC1=CNC=2C=CC(=CC12)C(=O)NCC=3C=CC(=CC3)C(=O)NC4CCC(=O)NC4=O,Z9288571576,443.456,443.456,0.499,-5.007,4,5,143.95,6,https://real.enamine.net/public-enum-files/Z9288571576
O=C(NC1CCC(=O)NC1=O)C=2C=CC(CNC(=O)C=3C=CC=C4CCCC34)=NC2,Z9302748255,406.435,406.435,1.155,-4.551,3,5,117.26,5,https://real.enamine.net/public-enum-files/Z9302748255
O=C(CCCN1C=NC=N1)NCC=2C=C(C=CN2)C(=O)NC3CCC(=O)NC3=O,Z9302749377,399.405,399.405,-2.054,-1.741,3,7,147.97,8,https://real.enamine.net/public-enum-files/Z9302749377
O=C(NC1CCC(=O)NC1=O)C=2C=C(O)C=3C=CSC3C2,Z2028768251,304.323,304.323,1.085,-3.351,3,4,95.5,2,https://real.enamine.net/public-enum-files/Z2028768251
O=C(NC1CCC(=O)NC1=O)C=2C=CC=NC2NC3=CC=CC(=C3)C(F)(F)F,Z1474297971,392.333,392.333,3.349,-4.377,3,5,100.19,5,https://real.enamine.net/public-enum-files/Z1474297971
O=C(NC1CCC(=O)NC1=O)C=2C=CN=C(C2)C3=NC=CN3,Z2223372265,299.285,299.285,-0.237,-2.053,3,5,116.84,3,
CC1=NSC=2N=CC(=CC12)C(=O)NC3CCC(=O)NC3=O,Z1474294318,304.326,304.326,0.359,-2.502,2,5,101.05,2,https://real.enamine.net/public-enum-files/Z1474294318
CC1=NN(C=2C=CC=CC2)C=3N=C(C=C(C(=O)NC4CCC(=O)NC4=O)C13)C5=CC=CS5,Z1474301278,445.496,445.496,3.738,-5.743,2,5,105.98,4,https://real.enamine.net/public-enum-files/Z1474301278
O=C(NC1CCC(=O)NC1=O)C=2C=C(Cl)C=C(Cl)C2OC(F)F,Z1474302729,367.132,367.132,2.166,-4.386,2,4,84.5,4,https://real.enamine.net/public-enum-files/Z1474302729
O=C(NC1CCC(=O)NC1=O)C=2C=CC(=CC2)S(=O)(=O)NC3CCS(=O)(=O)C3,Z1474303940,429.471,429.471,-1.6,-2.63,3,7,155.58,4,https://real.enamine.net/public-enum-files/Z1474303940
O=C(NC1CCC(=O)NC1=O)C2=CC=C3N=C4CCCN4C3=C2,Z1474304413,312.324,312.324,0.441,-2.293,2,4,93.09,2,https://real.enamine.net/public-enum-files/Z1474304413
O=C(NC1CCC(=O)NC1=O)C=2C=C3CCC(=O)NC3=CC2F,Z1474303706,319.288,319.288,-0.46,-2.59,3,4,104.37,2,https://real.enamine.net/public-enum-files/Z1474303706
