stereo_smiles,HOMO_eV,LUMO_eV,gap_eV,cov_crbn_label,electrophilicity_index_eV
Nc1ccc2cc(-c3cccc4c3CN([C@H]3CCC(=O)NC3=O)C4=O)ccc2n1,-10.64020931,-7.888910757,2.751298557,0,31.196931498381737
Cc1ccc(C(=O)Nc2ccc([C@@H]3CCC(=O)NC3=O)cc2)c2[nH]cc(C#N)c12,-10.64187887,-7.870131215,2.771747657,0,30.909606482544753
Cc1ccc(C(=O)Nc2ccc([C@H]3CCC(=O)NC3=O)cc2)c2[nH]cc(C#N)c12,-10.53072712,-7.846124663,2.684602461,0,31.448667573722965
O=C1CC[C@H](N2Cc3c(cccc3-c3ccnn3-c3ccccc3)C2=O)C(=O)N1,-10.42876189,-7.799032792,2.629729097,0,31.58619069813901
O=C1CC[C@@H](N2Cc3c(cccc3-c3ccnn3-c3ccccc3)C2=O)C(=O)N1,-10.57626513,-7.910580186,2.665684947,0,32.05212323781329
Nc1cc(F)cc2c1CN([C@H]1CCC(=O)NC1=O)C2=O,-10.53478487,-7.946199932,2.588584942,0,32.98585973654278
O=C1NC(=O)c2c1cccc2C(=O)Nc1cccc(-c2ncc3n2CCCC3)c1,-9.796920265,-8.964731356,0.832188909,0,105.7450921722666
CC(C)CNC(=O)NCc1ccc2nnn([C@@H]3CCC(=O)NC3=O)c(=O)c2c1,-10.60322027,-8.400751928,2.20246834,0,40.993887714903195
CC(C)CNC(=O)NCc1ccc2nnn([C@H]3CCC(=O)NC3=O)c(=O)c2c1,-10.61008188,-8.400021592,2.210060287,0,40.87943167680501
Cc1nc2c3ccccc3nc(Nc3cccc([C@@H]4CCC(=O)NC4=O)c3)n2n1,-10.40622994,-7.651437462,2.75479248,0,29.59200687244266
Cc1nc2c3ccccc3nc(Nc3cccc([C@H]4CCC(=O)NC4=O)c3)n2n1,-10.43193731,-7.664281785,2.76765553,0,29.580374254002873
Cc1cc(-c2ccccc2COc2ccccc2)ccc1N1CCC(=O)NC1=O,-10.2510026,-7.224658271,3.026344325,0,25.228352269383656
CC(C)CN(C)C(=O)NCc1ccc2c(c1)C(=O)N([C@@H]1CCC(=O)NC1=O)C2,-10.08933974,-7.894566566,2.194773173,0,36.83989876513159
CC(C)CN(C)C(=O)NCc1ccc2c(c1)C(=O)N([C@H]1CCC(=O)NC1=O)C2,-10.10375566,-7.898063636,2.205692021,0,36.73059235836964
Nc1c(F)ccc2c1CN([C@@H]1CCC(=O)NC1=O)C2=O,-10.53709467,-7.944669818,2.592424849,0,32.93978017546555
O=C1CC[C@H](NC(=O)c2cn(CC3CC3)nc2-c2ccc(Cl)cc2)C(=O)N1,-10.56331002,-7.848693935,2.714616089,0,31.22005824438842
O=C1CC[C@@H](NC(=O)c2cn(CC3CC3)nc2-c2ccc(Cl)cc2)C(=O)N1,-10.57145875,-7.881179379,2.690279374,0,31.641681641929043
Cc1ccc(NC(=O)NCc2cccc(N3CCC(=O)NC3=O)c2)cc1Cl,-10.31422199,-7.398824163,2.91539783,0,26.90473327428423
Cc1ccc(NC(=O)NCc2ccc(N3CCC(=O)NC3=O)cc2)cc1Cl,-10.32810582,-7.390416799,2.937689018,0,26.717093085447765
Cc1ccc(-n2ncc(C(=O)N[C@@H]3CCC(=O)NC3=O)c2C2CC2)cc1Cl,-10.49415993,-7.774831503,2.719328428,0,30.683683197518082
Cc1ccc(-n2ncc(C(=O)N[C@H]3CCC(=O)NC3=O)c2C2CC2)cc1Cl,-10.48608188,-7.756472216,2.729609668,0,30.479704098986062
O=C1CC[C@H](NC(=O)c2cc(-c3ccc(Cl)cc3)nn2CC2CC2)C(=O)N1,-10.48566011,-7.765167018,2.720493095,0,30.609587970314312
O=C1CC[C@@H](NC(=O)c2cc(-c3ccc(Cl)cc3)nn2CC2CC2)C(=O)N1,-10.48533361,-7.757810964,2.727522648,0,30.505000956812
O=C1CC[C@H](c2cccc(Nc3cc(Cl)nc([C@@H]4CCCO4)n3)c2)C(=O)N1,-10.49104802,-8.04659245,2.444455567,0,35.1452608542119
O=C1CC[C@@H](c2cccc(Nc3cc(Cl)nc([C@@H]4CCCO4)n3)c2)C(=O)N1,-10.48752958,-8.054528699,2.433000883,0,35.32755861538178
Nc1c(F)ccc2c1CN([C@H]1CCC(=O)NC1=O)C2=O,-10.46682158,-7.909339395,2.557482189,0,33.00934935456484
O=C1CC[C@H](c2cccc(Nc3cc(Cl)nc([C@H]4CCCO4)n3)c2)C(=O)N1,-10.72718363,-7.986311742,2.740871886,0,31.941926109955496
O=C1CC[C@@H](c2cccc(Nc3cc(Cl)nc([C@H]4CCCO4)n3)c2)C(=O)N1,-10.72454681,-7.982990752,2.741556057,0,31.913624448792447
Cc1c(Cl)nc(CC(C)C)nc1Nc1ccc([C@@H]2CCC(=O)NC2=O)cc1,-10.31850164,-7.65428054,2.6642211,0,30.311007154185287
Cc1c(Cl)nc(CC(C)C)nc1Nc1ccc([C@H]2CCC(=O)NC2=O)cc1,-10.32207337,-7.650590047,2.671483323,0,30.22820950441416
O=C1CC[C@H](N2Cc3c(NC(=O)C(F)(F)C(F)F)cccc3C2=O)C(=O)N1,-10.98389367,-8.363372006,2.620521665,0,35.710131129342116
O=C1CC[C@@H](N2Cc3c(NC(=O)C(F)(F)C(F)F)cccc3C2=O)C(=O)N1,-10.98742485,-8.36277368,2.624651167,0,35.6647568882831
O=C1CC[C@H](NC(=O)c2[nH]ncc2CNC(=O)c2coc3c2COC3)C(=O)N1,-10.64983241,-8.020803765,2.629028642,0,33.14842691424913
O=C1CC[C@@H](NC(=O)c2[nH]ncc2CNC(=O)c2coc3c2COC3)C(=O)N1,-10.86629035,-7.892591289,2.973699061,0,29.58399901330932
Nc1ccc(F)c2c1CN([C@@H]1CCC(=O)NC1=O)C2=O,-10.5971661,-7.955729052,2.641437045,0,32.57790292339763
O=C(COc1cccnc1)NCc1cc(C(=O)N[C@@H]2CCC(=O)NC2=O)on1,-10.48555713,-8.487482852,1.998074281,0,45.04039834525182
O=C(COc1cccnc1)NCc1cc(C(=O)N[C@H]2CCC(=O)NC2=O)on1,-10.49265284,-8.482949074,2.009703768,0,44.79185859776431
COc1cnnc(C(=O)NCc2[nH]ncc2C(=O)N[C@@H]2CCC(=O)NC2=O)c1,-10.40367288,-8.021816218,2.381856667,0,35.633824361073195
COc1cnnc(C(=O)NCc2[nH]ncc2C(=O)N[C@H]2CCC(=O)NC2=O)c1,-10.40500009,-8.023345266,2.381654821,0,35.64789380534741
O=C1CC[C@H](N2C(=O)c3ccc(C(=O)N4CCC(F)CC4)cc3C2=O)C(=O)N1,-10.95276628,-8.923922781,2.028843503,0,48.68324829434578
O=C1CC[C@@H](N2C(=O)c3ccc(C(=O)N4CCC(F)CC4)cc3C2=O)C(=O)N1,-10.92607739,-8.910434039,2.015643353,0,48.804167796748054
O=C1CC[C@H](NC(=O)c2snc3ccc(OS(=O)(=O)F)cc23)C(=O)N1,-11.30385443,-9.188457632,2.115396798,1,49.62837870930619
O=C1CC[C@@H](NC(=O)c2snc3ccc(OS(=O)(=O)F)cc23)C(=O)N1,-11.20834119,-8.721555121,2.48678607,1,39.93113558891813
O=C1CC[C@H](NC(=O)c2nsc3ccc(OS(=O)(=O)F)cc23)C(=O)N1,-11.30373451,-9.188229025,2.115505481,1,49.62414104940928
O=C1CC[C@@H](NC(=O)c2nsc3ccc(OS(=O)(=O)F)cc23)C(=O)N1,-11.20553866,-8.719365413,2.486173251,1,39.920971130890436
Nc1ccc(F)c2c1CN([C@H]1CCC(=O)NC1=O)C2=O,-10.59733126,-7.955942009,2.641389253,0,32.57982031645206
O=C1CC[C@H](NC(=O)c2cccc3nc(OS(=O)(=O)F)sc23)C(=O)N1,-11.34799501,-8.154439748,3.193555261,1,29.77441522109037
O=C1CC[C@@H](NC(=O)c2cccc3nc(OS(=O)(=O)F)sc23)C(=O)N1,-11.34858891,-8.156616904,3.191972007,1,29.797649620059733
O=C1CCN(c2ccc(-c3cc4c(S(=O)(=O)F)cccc4[nH]3)cc2)C(=O)N1,-10.62175207,-7.861282792,2.760469274,1,30.93881364008866
O=C1CCN(c2ccc(S(=O)(=O)F)c(-c3c[nH]c4ccccc34)c2)C(=O)N1,-10.50056461,-7.684337488,2.816227124,1,29.35582339006731
O=C1CCN(c2cccc(-c3c[nH]c4c(S(=O)(=O)F)cccc34)c2)C(=O)N1,-10.17191583,-7.79401962,2.377896206,1,33.9349164798624
O=C1CCN(c2ccc(-c3cc4cccc(S(=O)(=O)F)c4[nH]3)cc2)C(=O)N1,-10.50909868,-7.838186546,2.670912129,1,31.508231917220616
O=C1CCN(c2cccc(-c3c(S(=O)(=O)F)[nH]c4ccccc34)c2)C(=O)N1,-10.60926069,-7.544967849,3.064292842,1,26.888423434029125
O=C1CCN(c2ccc(-c3[nH]c4ccccc4c3S(=O)(=O)F)cc2)C(=O)N1,-10.70553999,-7.651095891,3.054444099,1,27.579984274220024
O=C1CC[C@H](NC(=O)c2onc3c2CCCC3)C(=O)N1,-11.25391785,-7.980289756,3.273628095,0,28.25265511954164
O=C1CC[C@@H](NC(=O)c2onc3c2CCCC3)C(=O)N1,-11.25465724,-7.98035397,3.274303266,0,28.249189689507034
O=C1CC[C@H](N2Cc3c(NC(=O)c4ccc(F)s4)cccc3C2=O)C(=O)N1,-10.78725681,-7.91070551,2.8765513,0,30.384804446225232
O=C1CC[C@@H](N2Cc3c(NC(=O)c4ccc(F)s4)cccc3C2=O)C(=O)N1,-10.80004139,-7.923259701,2.876781689,0,30.464772933995288
O=C1CCN(c2cccc(-c3c[nH]c4ccc(S(=O)(=O)F)cc34)c2)C(=O)N1,-10.80229948,-7.912582662,2.889716821,1,30.30113634696444
O=C1CCN(c2cccc(-c3c[nH]c4cccc(S(=O)(=O)F)c34)c2)C(=O)N1,-10.66909667,-7.793419417,2.875677256,1,29.63341066452537
O=C1CC[C@H](NC(=O)c2cnoc2C2CCC2)C(=O)N1,-10.30481461,-8.019587873,2.285226737,0,36.734180565359
COc1ccc([C@H]2CCC(=O)NC2=O)cc1,-10.35990354,-7.894320985,2.465582559,0,33.78681356590414
O=C1CC[C@@H](NC(=O)c2cnoc2C2CCC2)C(=O)N1,-10.30468823,-8.019753182,2.284935048,0,36.73902605631314
COc1cncc(C(=O)N[C@@H]2CCC(=O)NC2=O)c1C,-11.15652672,-8.038223993,3.118302726,0,29.538380916501662
CCOc1cc2ncc(C(=O)N[C@@H]3CCC(=O)NC3=O)c(O)c2cc1OCC,-10.66087784,-7.847257872,2.813619964,0,30.43686531201071
CCOc1cc2ncc(C(=O)N[C@H]3CCC(=O)NC3=O)c(O)c2cc1OCC,-10.5285325,-7.777647184,2.750885314,0,30.45530587165859
O=C1CC[C@H](N2Cc3cc(-c4coc(-c5ccccc5)n4)ccc3C2=O)C(=O)N1,-9.821589089,-8.487567684,1.334021404,0,62.82230943467899
O=C1CC[C@@H](N2Cc3cc(-c4coc(-c5ccccc5)n4)ccc3C2=O)C(=O)N1,-9.99932481,-8.47904282,1.52028199,0,56.149134258545004
COc1cncc(C(=O)N[C@H]2CCC(=O)NC2=O)c1C,-11.15143554,-8.025954178,3.125481361,0,29.41725081015866
Cn1ccc2cc(-c3ccc4c(c3)C(=O)N([C@@H]3CCC(=O)NC3=O)C4=O)ccc21,-9.999333959,-8.479129619,1.520204341,0,56.152585378565334
Cn1ccc2cc(-c3ccc4c(c3)C(=O)N([C@H]3CCC(=O)NC3=O)C4=O)ccc21,-9.821724558,-8.488839712,1.332884846,0,62.88554575662883
Cn1ccc2cc(-c3cccc4c3C(=O)N([C@@H]3CCC(=O)NC3=O)C4=O)ccc21,-10.5837866,-7.842595251,2.741191354,0,30.96569194480085
Cn1ccc2cc(-c3cccc4c3C(=O)N([C@H]3CCC(=O)NC3=O)C4=O)ccc21,-10.58375335,-7.842599398,2.741153953,0,30.966016631621052
O=C1CC[C@H](N2Cc3cc(-c4ccc5cccc(O)c5n4)ccc3C2=O)C(=O)N1,-10.55954195,-7.897628886,2.661913067,0,31.994579339627332
O=C1CC[C@@H](N2Cc3cc(-c4ccc5cccc(O)c5n4)ccc3C2=O)C(=O)N1,-10.5593803,-7.897260551,2.662119745,0,31.990258152606312
O=C1CC[C@H](N2Cc3cc(-c4cc5ccccc5nc4O)ccc3C2=O)C(=O)N1,-10.00443434,-7.888605827,2.11582851,0,37.829257534897685
O=C1CC[C@@H](N2Cc3cc(-c4cc5ccccc5nc4O)ccc3C2=O)C(=O)N1,-10.00520189,-7.884461257,2.120740631,0,37.72739141634453
O=C1CC[C@H](N2Cc3ccc(-c4ccc5nccc(O)c5c4)cc3C2=O)C(=O)N1,-10.33336266,-8.007964282,2.32539838,0,36.166305619570345
O=C1CC[C@@H](N2Cc3ccc(-c4ccc5nccc(O)c5c4)cc3C2=O)C(=O)N1,-10.34091059,-8.011975024,2.328935567,0,36.15690523315455
O=C1CC[C@H](NC(=O)c2ocnc2C2CCC2)C(=O)N1,-11.11061834,-7.976751519,3.133866823,0,29.063750049969947
CC[C@H](C(=O)NCc1ccc(C(=O)N[C@@H]2CCC(=O)NC2=O)o1)n1ccnc1,-10.74586973,-8.315793228,2.430076505,0,37.380201197038986
CC[C@@H](C(=O)NCc1ccc(C(=O)N[C@@H]2CCC(=O)NC2=O)o1)n1ccnc1,-10.74555221,-8.314954248,2.430597959,0,37.367647032104216
CC[C@H](C(=O)NCc1ccc(C(=O)N[C@H]2CCC(=O)NC2=O)o1)n1ccnc1,-10.62478747,-7.76847849,2.85630898,0,29.610962525778177
CC[C@@H](C(=O)NCc1ccc(C(=O)N[C@H]2CCC(=O)NC2=O)o1)n1ccnc1,-10.5440282,-7.788152665,2.755875536,0,30.486577756960074
CCn1c(=O)[nH]c(=O)c2c(C(=O)N[C@@H]3CCC(=O)NC3=O)cc(C(C)C)nc21,-10.43629058,-7.884447772,2.551842807,0,32.88304562116036
CCn1c(=O)[nH]c(=O)c2c(C(=O)N[C@H]3CCC(=O)NC3=O)cc(C(C)C)nc21,-10.73961,-7.720942999,3.018667006,0,28.22371731889595
COCCOc1ccc(-n2nc(C)c(C(=O)N[C@@H]3CCC(=O)NC3=O)n2)cc1,-10.54272216,-7.894263459,2.648458703,0,32.08681697869888
COCCOc1ccc(-n2nc(C)c(C(=O)N[C@H]3CCC(=O)NC3=O)n2)cc1,-10.5106966,-7.883623845,2.627072756,0,32.19848249925524
CN(C)C(=O)N(C)C(=O)Nc1ccc2c(c1)CN([C@@H]1CCC(=O)NC1=O)C2=O,-10.42107343,-7.73426435,2.686809076,0,30.669865310695354
CN(C)C(=O)N(C)C(=O)Nc1ccc2c(c1)CN([C@H]1CCC(=O)NC1=O)C2=O,-10.43155731,-7.756887453,2.674669859,0,30.921528668624937
O=C1CC[C@@H](NC(=O)c2ocnc2C2CCC2)C(=O)N1,-11.10084166,-7.971316721,3.129524944,0,29.05770299157812
Cc1cc(CC(=O)NCc2ccoc2C(=O)N[C@@H]2CCC(=O)NC2=O)nn1C,-10.15629538,-8.013540805,2.142754577,0,38.51852080185002
Cc1cc(CC(=O)NCc2ccoc2C(=O)N[C@H]2CCC(=O)NC2=O)nn1C,-10.60857834,-7.687942614,2.920635731,0,28.654949628513002
Cc1nccn1[C@H](C)C(=O)NCc1cc(C(=O)N[C@@H]2CCC(=O)NC2=O)co1,-10.68698614,-7.630986724,3.055999412,0,27.449950458812495
Cc1nccn1[C@@H](C)C(=O)NCc1cc(C(=O)N[C@@H]2CCC(=O)NC2=O)co1,-10.44406768,-7.818067338,2.62600034,0,31.750336275247953
Cc1nccn1[C@H](C)C(=O)NCc1cc(C(=O)N[C@H]2CCC(=O)NC2=O)co1,-10.17924885,-8.174010922,2.005237931,0,41.9952838327934
Cc1nccn1[C@@H](C)C(=O)NCc1cc(C(=O)N[C@H]2CCC(=O)NC2=O)co1,-10.17631395,-8.175044671,2.00126928,0,42.06984619737819
Nc1ncc2c(-c3ccc4c(c3)CN([C@@H]3CCC(=O)NC3=O)C4=O)cccc2n1,-9.886645248,-8.016449802,1.870195446,0,42.84589787859724
Nc1ncc2c(-c3ccc4c(c3)CN([C@H]3CCC(=O)NC3=O)C4=O)cccc2n1,-9.887282951,-8.017339759,1.869943192,0,42.85899108579012
O=C1CC[C@H](N2Cc3ccc(Nc4ncnc5ccccc45)cc3C2=O)C(=O)N1,-10.0170043,-7.997006994,2.019997307,0,40.16151429705341
O=C1CC[C@@H](N2Cc3ccc(Nc4ncnc5ccccc45)cc3C2=O)C(=O)N1,-10.01257283,-7.994769959,2.017802871,0,40.17543028866944
NC1(c2ccc(C(=O)N[C@@H]3CCC(=O)NC3=O)o2)CC1,-10.64173777,-7.946974824,2.694762941,0,32.05664500623083
C[C@H](Cn1ccnc1)C(=O)NCc1cn[nH]c1C(=O)N[C@@H]1CCC(=O)NC1=O,-10.72332417,-7.753745057,2.969579112,0,28.74162249456098
C[C@@H](Cn1ccnc1)C(=O)NCc1cn[nH]c1C(=O)N[C@@H]1CCC(=O)NC1=O,-10.31905172,-8.055422913,2.263628804,0,37.287619489794274
C[C@H](Cn1ccnc1)C(=O)NCc1cn[nH]c1C(=O)N[C@H]1CCC(=O)NC1=O,-10.62538552,-8.105615657,2.519769859,0,34.809766836406084
C[C@@H](Cn1ccnc1)C(=O)NCc1cn[nH]c1C(=O)N[C@H]1CCC(=O)NC1=O,-10.84441197,-7.803569857,3.040842115,0,28.589714055256223
O=C1CC[C@H](N2Cc3cc(C(=O)NCC4(F)CCCC4)ccc3C2=O)C(=O)N1,-10.79725751,-7.931332406,2.865925104,0,30.597456974027132
O=C1CC[C@@H](N2Cc3cc(C(=O)NCC4(F)CCCC4)ccc3C2=O)C(=O)N1,-10.79580567,-7.936427037,2.859378637,0,30.679440075602745
O=C1CCN(c2ccc(NCc3cnn(C[C@@H]4CCOC4)c3)cc2F)C(=O)N1,-10.0597456,-7.077899492,2.98184611,0,24.623913212220707
O=C1CCN(c2ccc(NCc3cnn(C[C@H]4CCOC4)c3)cc2F)C(=O)N1,-10.08574969,-7.077499912,3.008249773,0,24.4807744643145
O=C1CC[C@H](Nc2ccc(NC(=O)c3scc4c3OCCO4)cc2)C(=O)N1,-9.664566167,-7.900900081,1.763666086,0,43.7363975753213
O=C1CC[C@@H](Nc2ccc(NC(=O)c3scc4c3OCCO4)cc2)C(=O)N1,-9.665694006,-7.901208295,1.764485711,0,43.72322973899093
NC1(c2ccc(C(=O)N[C@H]3CCC(=O)NC3=O)o2)CC1,-10.64064686,-7.94617426,2.694472599,0,32.05357511105256
COCC(C)(C)N(C)C(=O)c1ccc2c(c1)C(=O)N([C@@H]1CCC(=O)NC1=O)C2,-10.05195474,-8.289303304,1.762651434,0,47.71246035201573
COCC(C)(C)N(C)C(=O)c1ccc2c(c1)C(=O)N([C@H]1CCC(=O)NC1=O)C2,-10.05363393,-8.290390253,1.763243672,0,47.710822470271836
CCCCCCNc1ccc(OC)c2c1C(=O)N([C@@H]1CCC(=O)NC1=O)C2=O,-10.42590135,-7.906604004,2.519297347,0,33.35064367795313
CCCCCCNc1ccc(OC)c2c1C(=O)N([C@H]1CCC(=O)NC1=O)C2=O,-10.41511898,-7.903744578,2.5113744,0,33.406086529413976
N#Cc1ccc2c(c1)CCC[C@@H]2C(=O)Nc1ccc([C@@H]2CCC(=O)NC2=O)cc1,-10.04123976,-7.826155371,2.215084385,0,36.03065992983406
N#Cc1ccc2c(c1)CCC[C@H]2C(=O)Nc1ccc([C@@H]2CCC(=O)NC2=O)cc1,-10.04425686,-7.81315397,2.231102887,0,35.73200539175777
N#Cc1ccc2c(c1)CCC[C@@H]2C(=O)Nc1ccc([C@H]2CCC(=O)NC2=O)cc1,-10.78603439,-7.708105316,3.077929076,0,27.781114754400342
N#Cc1ccc2c(c1)CCC[C@H]2C(=O)Nc1ccc([C@H]2CCC(=O)NC2=O)cc1,-10.75316519,-7.690584797,3.06258039,0,27.76840688767704
O=C1CC[C@H](N2Cc3c(C#CCNCc4ccccc4)cccc3C2=O)C(=O)N1,-10.73539982,-7.692929203,3.042470621,0,27.905225134788914
O=C1CC[C@@H](N2Cc3c(C#CCNCc4ccccc4)cccc3C2=O)C(=O)N1,-10.78556471,-7.711304826,3.074259882,0,27.82248376552545
Cc1ccc(C(=O)N[C@@H]2CCC(=O)NC2=O)n(C)c1=O,-10.459642,-8.206707436,2.252934562,0,38.66430556215791
CN(C)CCNC(=O)NCc1ccc2c(c1)C(=O)N([C@@H]1CCC(=O)NC1=O)C2,-9.881524181,-7.878940055,2.002584126,0,39.3783818845465
CN(C)CCNC(=O)NCc1ccc2c(c1)C(=O)N([C@H]1CCC(=O)NC1=O)C2,-9.907360436,-7.861471891,2.045888545,0,38.58120754386454
CCc1cc(Nc2ccc([C@@H]3CCC(=O)NC3=O)cc2)nc(-c2ccccn2)n1,-9.831899471,-7.659355573,2.172543898,0,35.205733161007856
CCc1cc(Nc2ccc([C@H]3CCC(=O)NC3=O)cc2)nc(-c2ccccn2)n1,-9.8494458,-7.670313222,2.179132578,0,35.213777179938795
Cc1nc(-c2ccncc2)nc(Nc2cccc([C@@H]3CCC(=O)NC3=O)c2)c1C,-9.898310832,-7.612508483,2.285802348,0,33.53623218460543
Cc1nc(-c2ccncc2)nc(Nc2cccc([C@H]3CCC(=O)NC3=O)c2)c1C,-10.09091956,-7.779867975,2.311051584,0,34.54758964838313
O=C1CC[C@H](c2ccc(NC(=O)[C@H](F)C3CC4(CCNCC4)C3)cc2)C(=O)N1,-9.65682184,-7.645164983,2.011656858,0,37.20300840980526
O=C1CC[C@@H](c2ccc(NC(=O)[C@H](F)C3CC4(CCNCC4)C3)cc2)C(=O)N1,-9.647398389,-7.652891596,1.994506793,0,37.51554452152363
O=C1CC[C@H](c2ccc(NC(=O)[C@@H](F)C3CC4(CCNCC4)C3)cc2)C(=O)N1,-9.662043372,-7.668694132,1.993349239,0,37.66957346912656
O=C1CC[C@@H](c2ccc(NC(=O)[C@@H](F)C3CC4(CCNCC4)C3)cc2)C(=O)N1,-9.648988421,-7.670441973,1.978546448,0,37.901898825249496
Cc1ccc(C(=O)N[C@H]2CCC(=O)NC2=O)n(C)c1=O,-10.45901986,-8.206890067,2.252129792,0,38.676300389138184
CCOc1ccc(-c2nc(CC)c(C(=O)N[C@@H]3CCC(=O)NC3=O)s2)cc1,-10.37546742,-7.947424946,2.428042476,0,34.56780389702097
CCOc1ccc(-c2nc(CC)c(C(=O)N[C@H]3CCC(=O)NC3=O)s2)cc1,-10.37643538,-7.946990743,2.429444632,0,34.54986588937406
C[C@@H]1CN(C(=O)c2ccc3c(c2)CN([C@@H]2CCC(=O)NC2=O)C3=O)CCS1,-9.985968263,-8.024623308,1.961344955,0,41.346807443336274
C[C@H]1CN(C(=O)c2ccc3c(c2)CN([C@@H]2CCC(=O)NC2=O)C3=O)CCS1,-9.926429829,-7.969342176,1.957087653,0,40.91010629544624
C[C@@H]1CN(C(=O)c2ccc3c(c2)CN([C@H]2CCC(=O)NC2=O)C3=O)CCS1,-9.950489641,-7.99124097,1.959248671,0,41.0751455497216
C[C@H]1CN(C(=O)c2ccc3c(c2)CN([C@H]2CCC(=O)NC2=O)C3=O)CCS1,-9.940654641,-7.976875191,1.96377945,0,40.86989952978298
O=C1CC[C@H](N2Cc3cc(C(=O)NC4CCSCC4)ccc3C2=O)C(=O)N1,-9.837782537,-7.949418122,1.888364415,0,41.88605027323738
O=C1CC[C@@H](N2Cc3cc(C(=O)NC4CCSCC4)ccc3C2=O)C(=O)N1,-9.841261279,-7.969996323,1.871264955,0,42.38321469617897
Cc1nc(C2CC2)oc1C(=O)N[C@@H]1CCC(=O)NC1=O,-10.89043753,-7.856139366,3.034298165,0,28.955142689284873
O=C1CC[C@H](N2Cc3c(cccc3-c3cccc(C(F)(F)F)c3)C2=O)C(=O)N1,-10.89278656,-7.977011366,2.915775193,0,30.529554766679325
O=C1CC[C@@H](N2Cc3c(cccc3-c3cccc(C(F)(F)F)c3)C2=O)C(=O)N1,-10.89307886,-7.975649577,2.917429278,0,30.508786923647623
Nc1cc(F)cc(C(=O)NCc2occc2C(=O)N[C@@H]2CCC(=O)NC2=O)c1,-10.67857216,-7.918967926,2.759604238,0,31.33316115475331
Nc1cc(F)cc(C(=O)NCc2occc2C(=O)N[C@H]2CCC(=O)NC2=O)c1,-10.45284623,-7.969738855,2.483107378,0,34.170052835917325
O=C1CC[C@H](NC(=O)c2cc(OS(=O)(=O)F)cc3snnc23)C(=O)N1,-11.46899869,-9.027736823,2.44126187,1,43.02243973214919
O=C1CC[C@@H](NC(=O)c2cc(OS(=O)(=O)F)cc3snnc23)C(=O)N1,-11.48358577,-9.026812789,2.456772978,1,42.80782685418209
O=C1CC[C@H](NC(=O)c2ncnc3sc(OS(=O)(=O)F)cc23)C(=O)N1,-11.30795531,-9.31825603,1.989699275,1,53.45538891076198
O=C1CC[C@@H](NC(=O)c2ncnc3sc(OS(=O)(=O)F)cc23)C(=O)N1,-11.00119074,-8.946770896,2.054419847,1,48.42257219384815
O=C1CC[C@H](NC(=O)c2ncnc3cc(OS(=O)(=O)F)sc23)C(=O)N1,-10.88390227,-8.921235602,1.962666666,1,49.96307994168184
O=C1CC[C@@H](NC(=O)c2ncnc3cc(OS(=O)(=O)F)sc23)C(=O)N1,-11.34812337,-9.344641706,2.003481666,1,53.43080170848508
Cc1ccc(O[C@@H]2CCC(=O)NC2=O)cc1,-10.52258637,-7.607630505,2.914955862,0,28.19122994447376
Cc1nc(C2CC2)oc1C(=O)N[C@H]1CCC(=O)NC1=O,-10.89022821,-7.85609568,3.034132532,0,28.95594174631663
O=C1CC[C@H](NC(=O)c2cc(=O)n3c(S(=O)(=O)F)csc3n2)C(=O)N1,-10.98896208,-8.924192631,2.064769453,1,48.011865194934856
O=C1CC[C@@H](NC(=O)c2cc(=O)n3c(S(=O)(=O)F)csc3n2)C(=O)N1,-10.88426026,-8.921451906,1.962808358,1,49.96237060073192
O=C1CC[C@H](NC(=O)c2cnc3sc(S(=O)(=O)F)cn3c2=O)C(=O)N1,-11.27731487,-9.06045398,2.216860889,1,46.6453312258366
O=C1CC[C@@H](NC(=O)c2cnc3sc(S(=O)(=O)F)cn3c2=O)C(=O)N1,-11.45551331,-9.152223923,2.303289391,1,46.09481938350735
O=C1CC[C@H](NC(=O)c2cnc3scc(S(=O)(=O)F)n3c2=O)C(=O)N1,-11.27471586,-9.06125742,2.213458437,1,46.70878412849028
O=C1CC[C@@H](NC(=O)c2cnc3scc(S(=O)(=O)F)n3c2=O)C(=O)N1,-11.45118575,-9.105248621,2.345937128,1,45.03179017520011
NCCCNC(=O)COc1ccc2c(c1)C(=O)N([C@@H]1CCC(=O)NC1=O)C2=O,-9.895309969,-8.754803122,1.140506847,0,76.24389086791024
NCCCNC(=O)COc1ccc2c(c1)C(=O)N([C@H]1CCC(=O)NC1=O)C2=O,-10.49301027,-8.673701282,1.819308989,0,50.48109391240553
NCCOCCC(=O)Nc1ccc2c(c1)C(=O)N([C@@H]1CCC(=O)NC1=O)C2=O,-10.54085363,-8.586030478,1.954823147,0,46.78654642522285
NCCOCCC(=O)Nc1ccc2c(c1)C(=O)N([C@H]1CCC(=O)NC1=O)C2=O,-10.6762911,-8.652411415,2.023879681,0,46.14883290996478
COc1cc(N)ccc1C(=O)N[C@@H]1CCC(=O)NC1=O,-10.13260013,-7.709895928,2.422704199,0,32.851169543433144
CN(CCO)CC(=O)Nc1ccc2c(c1)C(=O)N([C@@H]1CCC(=O)NC1=O)C2=O,-10.76501138,-8.468943735,2.296067646,0,40.28028420790642
CN(CCO)CC(=O)Nc1ccc2c(c1)C(=O)N([C@H]1CCC(=O)NC1=O)C2=O,-10.37799793,-8.452168881,1.925829044,0,46.02890158329207
