molecule_id,filename,avg_homo_ev,avg_lumo_ev,avg_gap_ev,gm_uma_energy_ev,num_conformers
10144,ligand_10144.sdf,-10.61967425,-7.888237124,2.731437125,-35882.23338,21
10145,ligand_10145.sdf,-10.32283758,-7.178902899,3.143934685,-35778.30697,12
10146,ligand_10146.sdf,-10.3218474,-7.171954746,3.149892659,-35778.30722,13
10147,ligand_10147.sdf,-9.715052624,-7.908820832,1.806231792,-35777.96679,16
10148,ligand_10148.sdf,-9.716464503,-7.90919516,1.807269342,-35777.9678,15
10149,ligand_10149.sdf,-9.715170607,-7.908238224,1.806932383,-35777.96888,16
1015,ligand_1015.sdf,-10.57079405,-8.030398589,2.540395466,-26711.93045,9
10150,ligand_10150.sdf,-9.713714234,-7.908278033,1.805436201,-35777.96979,15
10151,ligand_10151.sdf,-10.12025488,-7.592264193,2.52799069,-35778.81306,29
10152,ligand_10152.sdf,-9.853907041,-7.606142835,2.247764206,-35778.65063,20
10153,ligand_10153.sdf,-10.09461535,-7.566172865,2.52844249,-35778.78922,27
10154,ligand_10154.sdf,-10.11459061,-7.581132587,2.53345802,-35778.80317,30
10155,ligand_10155.sdf,-9.849868976,-7.974631192,1.875237784,-35778.576,17
10156,ligand_10156.sdf,-9.850114588,-7.976410938,1.87370365,-35778.58508,16
10157,ligand_10157.sdf,-9.850004387,-7.975261085,1.874743302,-35778.5854,16
10158,ligand_10158.sdf,-9.846789249,-7.970451761,1.876337488,-35778.57749,17
10159,ligand_10159.sdf,-10.12019317,-7.051176339,3.069016833,-35777.02532,21
1016,ligand_1016.sdf,-10.69551354,-8.092802612,2.602710931,-26711.57045,14
10160,ligand_10160.sdf,-10.12715544,-7.054417032,3.072738406,-35777.02968,23
10161,ligand_10161.sdf,-9.694456762,-7.923272941,1.771183821,-35778.73317,23
10162,ligand_10162.sdf,-9.694577824,-7.92338815,1.771189674,-35778.73151,21
10163,ligand_10163.sdf,-9.694668503,-7.923797836,1.770870666,-35778.73117,26
10164,ligand_10164.sdf,-9.694481382,-7.923934174,1.770547208,-35778.73141,25
10165,ligand_10165.sdf,-9.886425786,-8.030293741,1.856132045,-35778.06931,19
10166,ligand_10166.sdf,-9.816035586,-7.996076207,1.81995938,-35777.9941,20
10167,ligand_10167.sdf,-9.764150633,-7.997486374,1.766664259,-35778.06603,19
10168,ligand_10168.sdf,-9.848232988,-8.022041651,1.826191336,-35778.07763,16
10169,ligand_10169.sdf,-9.833118137,-8.006877554,1.826240583,-35778.0805,16
1017,ligand_1017.sdf,-10.56348371,-7.94198975,2.621493963,-26711.92837,10
10170,ligand_10170.sdf,-9.855787097,-8.059578206,1.796208891,-35777.97895,19
10171,ligand_10171.sdf,-9.890037637,-7.995225984,1.894811654,-35778.08402,19
10172,ligand_10172.sdf,-9.946165152,-8.023499664,1.922665488,-35778.08352,17
10173,ligand_10173.sdf,-9.844005693,-7.984971501,1.859034192,-35778.43419,33
10174,ligand_10174.sdf,-9.844716809,-7.992740721,1.851976087,-35778.44586,27
10175,ligand_10175.sdf,-9.84703841,-7.977322996,1.869715413,-35778.45258,28
10176,ligand_10176.sdf,-9.848416616,-7.983953024,1.864463592,-35778.44248,34
10177,ligand_10177.sdf,-10.3019426,-8.003013452,2.298929151,-35777.65507,24
10178,ligand_10178.sdf,-10.29019381,-8.032841406,2.257352401,-35777.62706,23
10179,ligand_10179.sdf,-9.988113379,-7.437952393,2.550160985,-35777.96819,23
1018,ligand_1018.sdf,-10.69219179,-8.080134044,2.61205775,-26711.57116,14
10180,ligand_10180.sdf,-9.991157758,-7.438248601,2.552909157,-35777.97425,27
10181,ligand_10181.sdf,-9.918093286,-7.549104157,2.368989128,-35674.2101,34
10182,ligand_10182.sdf,-9.900416616,-7.5454657,2.354950916,-35674.19573,37
10183,ligand_10183.sdf,-10.61436598,-8.161437981,2.452927994,-46047.4797,10
10184,ligand_10184.sdf,-10.63472413,-8.240481943,2.394242187,-46047.28885,9
10185,ligand_10185.sdf,-10.64296783,-8.237765549,2.405202285,-46047.30561,7
10186,ligand_10186.sdf,-10.61487227,-8.16163965,2.453232623,-46047.47824,11
10187,ligand_10187.sdf,-10.21786361,-7.724381067,2.493482544,-45207.07001,6
10188,ligand_10188.sdf,-10.18562839,-7.730659108,2.454969281,-45207.06754,6
10189,ligand_10189.sdf,-11.08506098,-8.026488717,3.058572264,-100534.5854,4
1019,ligand_1019.sdf,-10.67488893,-8.069089955,2.605798975,-26711.4382,12
10190,ligand_10190.sdf,-11.08606097,-8.024725705,3.061335265,-100534.588,4
10191,ligand_10191.sdf,-10.85221167,-7.982648989,2.869562684,-40176.88137,6
10192,ligand_10192.sdf,-10.84786546,-7.998424955,2.849440504,-40176.88429,6
10193,ligand_10193.sdf,-11.15470084,-8.719035663,2.435665178,-38832.23468,7
10194,ligand_10194.sdf,-11.15464134,-8.718994786,2.435646553,-38832.23097,8
10195,ligand_10195.sdf,-11.46748197,-8.192070335,3.275411635,-47564.19211,19
10196,ligand_10196.sdf,-11.45702893,-8.312164144,3.144864786,-47564.18139,17
10197,ligand_10197.sdf,-10.76063561,-7.952104901,2.80853071,-38211.16784,4
10198,ligand_10198.sdf,-10.75998839,-7.948699985,2.811288408,-38211.16791,6
10199,ligand_10199.sdf,-11.41665848,-8.73225155,2.684406933,-38208.4359,23
102,ligand_102.sdf,-10.18784156,-8.063170347,2.124671217,-21379.38707,4
1020,ligand_1020.sdf,-10.68209561,-8.073076765,2.609018844,-26711.43564,10
10200,ligand_10200.sdf,-11.4190553,-8.733094535,2.68596077,-38208.41787,19
10201,ligand_10201.sdf,-10.52008889,-7.814551546,2.705537348,-38104.09541,29
10202,ligand_10202.sdf,-10.48211041,-8.285085989,2.197024419,-38104.11789,30
10203,ligand_10203.sdf,-10.16539511,-8.059682767,2.105712338,-38105.26754,26
10204,ligand_10204.sdf,-10.40060801,-8.009858471,2.390749541,-38105.78402,35
10205,ligand_10205.sdf,-10.50594572,-7.963096104,2.542849619,-38105.80914,32
10206,ligand_10206.sdf,-10.74924877,-7.917598709,2.831650061,-38105.04404,28
10207,ligand_10207.sdf,-10.63909091,-7.774945716,2.864145193,-38105.0323,26
10208,ligand_10208.sdf,-10.30046614,-8.122487022,2.177979114,-38105.23829,25
10209,ligand_10209.sdf,-10.2686622,-7.908658852,2.360003344,-38106.62155,20
1021,ligand_1021.sdf,-10.69087533,-8.336762491,2.354112844,-26712.32099,8
10210,ligand_10210.sdf,-10.2594694,-7.897874815,2.361594585,-38106.62007,23
10211,ligand_10211.sdf,-10.21465744,-8.068907979,2.145749459,-38105.01476,22
10212,ligand_10212.sdf,-10.25346404,-8.048931608,2.204532436,-38105.03685,22
10213,ligand_10213.sdf,-10.80243043,-8.549402119,2.253028313,-38104.57859,16
10214,ligand_10214.sdf,-10.82024483,-8.527555376,2.292689453,-38104.59205,18
10216,ligand_10216.sdf,-10.71777623,-7.509451674,3.20832456,-39336.69326,14
10218,ligand_10218.sdf,-11.0452838,-7.69790214,3.347381657,-39336.78248,14
10219,ligand_10219.sdf,-10.8819089,-7.617658927,3.264249972,-39336.52523,14
1022,ligand_1022.sdf,-10.69084216,-8.337250023,2.353592141,-26712.32225,9
10220,ligand_10220.sdf,-10.86592326,-7.593134818,3.272788443,-39336.76879,19
10225,ligand_10225.sdf,-10.86384897,-7.593071494,3.27077748,-39336.76646,19
10226,ligand_10226.sdf,-10.89281661,-7.596748154,3.296068456,-39336.52614,15
10227,ligand_10227.sdf,-11.04295509,-7.690701124,3.35225397,-39336.78303,14
10228,ligand_10228.sdf,-10.72123628,-7.510762363,3.210473919,-39336.69496,15
1023,ligand_1023.sdf,-11.27755705,-8.742368618,2.535188434,-35551.60979,11
10231,ligand_10231.sdf,-10.37708954,-7.909719934,2.467369602,-37885.28878,9
10232,ligand_10232.sdf,-10.34695341,-7.898535107,2.448418304,-37885.26651,9
10233,ligand_10233.sdf,-10.39737676,-7.859279828,2.538096935,-37883.52932,5
10234,ligand_10234.sdf,-10.42271604,-7.892440585,2.530275451,-37883.13927,5
10235,ligand_10235.sdf,-10.3932317,-7.8524579,2.540773803,-37883.52891,6
10236,ligand_10236.sdf,-10.42996804,-7.896116531,2.533851505,-37883.13893,5
10237,ligand_10237.sdf,-10.43010542,-7.896361228,2.53374419,-37883.14228,5
10238,ligand_10238.sdf,-10.42276175,-7.89234896,2.530412787,-37883.13921,5
10239,ligand_10239.sdf,-10.39269599,-7.85300424,2.539691749,-37883.53065,6
1024,ligand_1024.sdf,-11.2771693,-8.742693921,2.53447538,-35551.61188,10
10240,ligand_10240.sdf,-10.39694709,-7.858053866,2.538893228,-37883.52823,6
10241,ligand_10241.sdf,-10.59955332,-7.831617659,2.767935658,-37886.83543,11
10242,ligand_10242.sdf,-10.60034321,-7.845182757,2.755160451,-37886.83246,14
10243,ligand_10243.sdf,-10.22294019,-8.515191445,1.707748745,-37886.17876,12
10244,ligand_10244.sdf,-10.21938058,-8.513003235,1.706377343,-37886.17705,11
10245,ligand_10245.sdf,-10.60833826,-7.948303419,2.66003484,-38311.8387,47
10246,ligand_10246.sdf,-10.93395442,-7.726015805,3.207938617,-38312.02324,48
10247,ligand_10247.sdf,-10.94479608,-7.738397679,3.2063984,-38312.19112,46
10248,ligand_10248.sdf,-10.73649467,-7.624006535,3.112488135,-38311.99114,45
10249,ligand_10249.sdf,-10.15017302,-8.054425359,2.095747663,-37265.71466,11
1025,ligand_1025.sdf,-10.60784421,-7.84342527,2.764418937,-25975.68824,5
10250,ligand_10250.sdf,-10.15458943,-8.088397052,2.06619238,-37265.71398,10
10251,ligand_10251.sdf,-10.23529271,-7.933704187,2.301588526,-37264.8809,27
10252,ligand_10252.sdf,-10.44462522,-7.891006381,2.553618839,-37264.80607,28
10253,ligand_10253.sdf,-10.42062377,-8.602664207,1.817959566,-37264.99694,32
10254,ligand_10254.sdf,-10.40297088,-8.603983,1.798987882,-37264.9878,30
10255,ligand_10255.sdf,-10.50527513,-7.994706745,2.510568383,-37263.97811,19
10256,ligand_10256.sdf,-10.50234258,-7.990922306,2.511420271,-37263.96098,15
10257,ligand_10257.sdf,-10.46036073,-8.098910945,2.361449783,-37264.50332,10
10258,ligand_10258.sdf,-10.451886,-8.09474169,2.357144315,-37264.50266,12
10259,ligand_10259.sdf,-10.60948864,-8.529822005,2.079666633,-36215.71056,6
1026,ligand_1026.sdf,-10.62518722,-7.871613942,2.753573275,-25975.68358,5
10260,ligand_10260.sdf,-10.60964049,-8.529746938,2.079893556,-36215.71253,6
10261,ligand_10261.sdf,-10.51628759,-7.968772893,2.547514692,-37160.49544,17
10262,ligand_10262.sdf,-10.54061831,-7.950725384,2.589892922,-37160.59212,13
10263,ligand_10263.sdf,-10.54081999,-7.951024246,2.58979574,-37160.59393,14
10264,ligand_10264.sdf,-10.50131225,-8.040545427,2.460766825,-37160.49782,17
10265,ligand_10265.sdf,-9.937848771,-7.947510843,1.990337928,-37160.11948,22
10266,ligand_10266.sdf,-9.92481198,-7.954056559,1.970755421,-37160.08904,19
10267,ligand_10267.sdf,-10.20092207,-8.13490364,2.06601843,-37160.95128,22
10268,ligand_10268.sdf,-10.16762436,-8.162564926,2.005059436,-37160.93664,19
10269,ligand_10269.sdf,-10.18771091,-8.155533259,2.032177655,-37160.93912,20
1027,ligand_1027.sdf,-10.38493482,-8.170965479,2.21396934,-25870.78895,3
10270,ligand_10270.sdf,-10.20610991,-8.139237254,2.066872659,-37160.94657,20
10271,ligand_10271.sdf,-10.55732933,-7.85047062,2.706858713,-37161.26273,18
10272,ligand_10272.sdf,-10.48391004,-7.949170104,2.534739939,-37161.32572,25
10273,ligand_10273.sdf,-10.13837344,-8.019735059,2.118638381,-37161.23252,22
10274,ligand_10274.sdf,-10.54122856,-7.873618171,2.667610394,-37161.2638,19
10275,ligand_10275.sdf,-10.87918504,-8.291302493,2.587882551,-46102.50502,30
10276,ligand_10276.sdf,-10.87573714,-8.301089782,2.574647354,-46102.50333,27
10277,ligand_10277.sdf,-10.87109393,-8.290893397,2.580200533,-46102.5039,24
10278,ligand_10278.sdf,-10.87127588,-8.288606051,2.582669829,-46102.50511,30
10279,ligand_10279.sdf,-10.73943369,-8.712228232,2.027205455,-44949.95299,11
1028,ligand_1028.sdf,-10.38536754,-8.170087518,2.215280025,-25870.79031,3
10280,ligand_10280.sdf,-10.73751143,-8.711958087,2.02555334,-44949.95231,12
10281,ligand_10281.sdf,-9.631225462,-7.989070437,1.642155024,-44950.7051,15
10282,ligand_10282.sdf,-9.633118308,-7.989767857,1.643350452,-44950.70424,13
10283,ligand_10283.sdf,-10.89623143,-7.756200304,3.14003113,-44844.80375,10
10284,ligand_10284.sdf,-10.8974337,-7.757849573,3.139584123,-44844.80097,9
10285,ligand_10285.sdf,-9.814256877,-8.38871669,1.425540187,-36318.70525,39
10286,ligand_10286.sdf,-9.714578375,-8.372221105,1.34235727,-36318.76218,37
10287,ligand_10287.sdf,-9.924973001,-7.974737086,1.950235915,-36318.0652,34
10288,ligand_10288.sdf,-9.946332654,-7.906811792,2.039520862,-36318.0021,36
10289,ligand_10289.sdf,-9.913841056,-7.961719683,1.952121373,-36318.02068,32
1029,ligand_1029.sdf,-14.02276867,-10.84657736,3.176191309,-26499.26402,26
10290,ligand_10290.sdf,-9.877260835,-7.935133834,1.942127001,-36318.00212,40
10291,ligand_10291.sdf,-9.765938001,-7.626920528,2.139017473,-36317.86178,24
10292,ligand_10292.sdf,-9.740414303,-7.601726517,2.138687786,-36317.91784,21
10293,ligand_10293.sdf,-10.41405792,-7.786110312,2.627947607,-36319.32567,9
10294,ligand_10294.sdf,-10.35182921,-7.758113258,2.593715956,-36319.47905,13
10295,ligand_10295.sdf,-10.35268724,-7.760903881,2.591783361,-36319.47908,12
10296,ligand_10296.sdf,-10.41889446,-7.786550995,2.63234346,-36319.32149,12
10297,ligand_10297.sdf,-9.87943411,-7.946022062,1.933412048,-36319.6078,23
10298,ligand_10298.sdf,-10.26112878,-7.612479132,2.648649644,-36319.52246,23
10299,ligand_10299.sdf,-9.961747325,-7.920459424,2.041287901,-36318.77341,25
103,ligand_103.sdf,-10.18699306,-8.062519894,2.124473169,-21379.38533,5
1030,ligand_1030.sdf,-14.32324164,-10.99496953,3.328272114,-26499.29296,24
10300,ligand_10300.sdf,-9.893331372,-7.937447258,1.955884114,-36318.77692,20
10301,ligand_10301.sdf,-9.720072521,-7.928874166,1.791198355,-36215.26162,30
10302,ligand_10302.sdf,-9.706211632,-7.915662045,1.790549587,-36215.28762,26
10303,ligand_10303.sdf,-9.719842073,-7.928808885,1.791033188,-36215.27223,30
10304,ligand_10304.sdf,-9.704191357,-7.915997921,1.788193436,-36215.27915,26
10305,ligand_10305.sdf,-10.60301709,-7.401069726,3.201947366,-36098.89092,32
10306,ligand_10306.sdf,-10.24020482,-7.969551471,2.270653352,-43900.08416,25
10307,ligand_10307.sdf,-10.26759591,-7.979893011,2.287702899,-43900.06065,31
10308,ligand_10308.sdf,-10.20795483,-7.862133027,2.345821799,-43900.06559,28
10309,ligand_10309.sdf,-10.19779753,-7.868953716,2.328843818,-43900.0865,27
1031,ligand_1031.sdf,-14.11422326,-10.89446768,3.219755584,-26499.02397,23
10310,ligand_10310.sdf,-10.51690074,-7.603070462,2.913830282,-43163.96653,14
10311,ligand_10311.sdf,-10.47468859,-7.604756451,2.869932143,-43163.96233,20
10312,ligand_10312.sdf,-10.89860474,-8.85440297,2.044201772,-108913.6886,2
10313,ligand_10313.sdf,-10.89850513,-8.85440296,2.044102168,-108913.6872,2
10314,ligand_10314.sdf,-10.47198379,-7.645689115,2.826294679,-45643.94763,11
10315,ligand_10315.sdf,-10.50089313,-7.641376713,2.859516413,-45643.96385,13
10316,ligand_10316.sdf,-10.38055158,-7.60793242,2.772619163,-44697.64807,9
10317,ligand_10317.sdf,-10.38535419,-7.604290711,2.781063483,-44697.64981,8
10318,ligand_10318.sdf,-10.91913257,-8.033052046,2.886080524,-38647.88197,12
10319,ligand_10319.sdf,-10.88490652,-8.013576966,2.871329556,-38647.89584,12
1032,ligand_1032.sdf,-13.89730412,-10.77318095,3.124123172,-26498.95273,22
10320,ligand_10320.sdf,-10.91768136,-8.026213283,2.891468075,-38647.88296,10
10321,ligand_10321.sdf,-10.8761356,-8.006315618,2.869819984,-38647.89322,11
10322,ligand_10322.sdf,-10.7199644,-7.971443489,2.748520911,-38647.95311,15
10323,ligand_10323.sdf,-10.73521799,-7.968587769,2.766630218,-38647.95016,15
10324,ligand_10324.sdf,-10.79933923,-7.941991902,2.857347326,-38647.88156,11
10325,ligand_10325.sdf,-10.79938884,-7.940538152,2.858850684,-38647.88271,12
10326,ligand_10326.sdf,-10.61233878,-7.750961669,2.861377108,-39774.51944,19
10327,ligand_10327.sdf,-10.58252078,-7.70370801,2.878812768,-39774.51685,18
10328,ligand_10328.sdf,-10.57581402,-7.75325192,2.8225621,-39774.51618,23
10329,ligand_10329.sdf,-10.62617079,-7.7529053,2.873265487,-39774.46039,20
1033,ligand_1033.sdf,-10.46022742,-7.908202848,2.552024569,-36245.21103,15
10330,ligand_10330.sdf,-10.71287936,-7.927794647,2.785084715,-38427.28144,5
10331,ligand_10331.sdf,-10.71984815,-7.921176219,2.798671936,-38427.27893,4
10332,ligand_10332.sdf,-11.12042001,-7.961677646,3.158742361,-47459.628,13
10333,ligand_10333.sdf,-11.13407536,-7.991153452,3.142921904,-47459.62892,11
10334,ligand_10334.sdf,-11.09036121,-8.578326115,2.512035099,-37805.66999,16
10335,ligand_10335.sdf,-11.07689438,-8.580323012,2.496571371,-37805.67174,23
10336,ligand_10336.sdf,-10.52800941,-8.190465843,2.337543567,-37699.86917,16
10337,ligand_10337.sdf,-10.4730656,-8.002810712,2.470254889,-37699.73273,18
10338,ligand_10338.sdf,-10.90790098,-8.519990957,2.387910026,-37701.10685,22
10339,ligand_10339.sdf,-10.85149493,-8.549349487,2.302145442,-37701.10247,24
1034,ligand_1034.sdf,-10.46198633,-7.903237787,2.558748545,-36245.21278,13
10340,ligand_10340.sdf,-10.80431207,-8.662222003,2.142090064,-37701.84724,30
10341,ligand_10341.sdf,-10.75396818,-8.556617475,2.197350702,-37701.91069,37
10342,ligand_10342.sdf,-10.72743486,-7.946745576,2.780689284,-37701.23034,19
10343,ligand_10343.sdf,-10.72365496,-7.941020276,2.782634688,-37701.2342,19
10344,ligand_10344.sdf,-10.28037372,-7.94999551,2.330378212,-37596.91869,18
10345,ligand_10345.sdf,-10.23036591,-7.972449009,2.257916906,-37596.91652,18
10346,ligand_10346.sdf,-10.23169935,-7.971006137,2.260693211,-37596.9159,15
10347,ligand_10347.sdf,-10.18990558,-7.978395073,2.211510512,-37596.91651,14
10348,ligand_10348.sdf,-10.49572956,-7.575021792,2.920707768,-36860.96221,23
10349,ligand_10349.sdf,-10.43116351,-7.535938345,2.895225168,-36861.00773,24
1035,ligand_1035.sdf,-10.1733996,-7.815681681,2.357717917,-36244.65954,12
10350,ligand_10350.sdf,-10.47324944,-7.562238252,2.911011192,-36860.94795,21
10351,ligand_10351.sdf,-10.29867263,-7.733558845,2.565113783,-36861.09197,19
10352,ligand_10352.sdf,-10.63254782,-8.792041728,1.840506091,-36860.67872,13
10353,ligand_10353.sdf,-10.62529485,-8.793782373,1.831512477,-36860.69145,15
10354,ligand_10354.sdf,-10.7746467,-7.68344205,3.09120465,-36858.89214,21
10355,ligand_10355.sdf,-10.72268351,-7.669940583,3.052742932,-36858.88067,23
10356,ligand_10356.sdf,-10.93645521,-8.918611637,2.017843574,-36860.63336,29
10357,ligand_10357.sdf,-10.69968186,-8.802990969,1.896690895,-36861.33823,28
10358,ligand_10358.sdf,-10.93398001,-8.909405708,2.024574297,-36860.63397,30
10359,ligand_10359.sdf,-10.68170942,-8.792314979,1.889394441,-36861.35985,24
1036,ligand_1036.sdf,-10.15088066,-7.807886365,2.342994299,-36244.65801,11
10360,ligand_10360.sdf,-10.68674083,-8.794221532,1.892519296,-36861.35763,27
10361,ligand_10361.sdf,-10.656162,-8.813324008,1.842837993,-36861.34815,25
10362,ligand_10362.sdf,-10.96991174,-8.923456454,2.046455289,-36861.34465,32
10363,ligand_10363.sdf,-10.98368858,-8.931230488,2.052458092,-36861.37273,35
10364,ligand_10364.sdf,-10.94471443,-8.918905295,2.025809136,-36861.62727,28
10365,ligand_10365.sdf,-10.94810916,-8.916698126,2.031411037,-36861.62415,30
10366,ligand_10366.sdf,-10.41364722,-8.803836385,1.609810837,-36861.11187,12
10367,ligand_10367.sdf,-10.49703245,-8.79284494,1.704187515,-36861.07154,14
10368,ligand_10368.sdf,-10.48640947,-8.127230079,2.359179394,-54225.05734,23
10369,ligand_10369.sdf,-10.48560432,-8.127144316,2.358460002,-54225.05712,19
1037,ligand_1037.sdf,-10.08753771,-9.321812841,0.765724872,-27253.34478,4
10370,ligand_10370.sdf,-10.54373521,-7.585662408,2.958072798,-36755.84152,31
10371,ligand_10371.sdf,-10.45233155,-7.548362512,2.903969036,-36755.87257,29
10372,ligand_10372.sdf,-10.61902899,-7.633289684,2.985739304,-36755.80853,29
10373,ligand_10373.sdf,-10.53014387,-7.595207654,2.934936216,-36755.84447,26
10374,ligand_10374.sdf,-10.04853365,-7.998698315,2.049835332,-36755.24109,39
10375,ligand_10375.sdf,-10.06489067,-7.992515289,2.072375381,-36755.1706,34
10376,ligand_10376.sdf,-10.04688806,-7.999638928,2.047249132,-36755.23458,37
10377,ligand_10377.sdf,-10.04098661,-8.003102478,2.037884135,-36755.24118,38
10378,ligand_10378.sdf,-10.23346034,-7.738708344,2.494751997,-36755.78095,15
10379,ligand_10379.sdf,-10.22243084,-7.718838301,2.503592535,-36755.77583,16
1038,ligand_1038.sdf,-10.08748059,-9.321968326,0.765512264,-27253.34066,4
10380,ligand_10380.sdf,-9.906033254,-8.432706188,1.473327067,-36754.95619,21
10381,ligand_10381.sdf,-10.07949477,-8.441402402,1.638092373,-36755.03134,21
10382,ligand_10382.sdf,-10.64227275,-7.642216915,3.00005583,-36755.08686,38
10383,ligand_10383.sdf,-10.26818665,-7.697409445,2.5707772,-36755.06025,39
10384,ligand_10384.sdf,-10.80407565,-7.93003597,2.874039683,-36755.32328,21
10385,ligand_10385.sdf,-10.80040147,-7.910907824,2.889493643,-36755.34737,24
10386,ligand_10386.sdf,-10.78536312,-7.934011918,2.851351206,-36755.32572,21
10387,ligand_10387.sdf,-10.74731877,-7.916258601,2.831060164,-36755.32338,25
10388,ligand_10388.sdf,-10.7916418,-7.926553345,2.865088458,-36755.33787,21
10389,ligand_10389.sdf,-10.7402797,-7.902166164,2.838113533,-36755.30506,17
1039,ligand_1039.sdf,-11.56451939,-7.922575313,3.641944075,-35872.32561,11
10390,ligand_10390.sdf,-10.05365061,-7.802986782,2.250663832,-36755.68122,29
10391,ligand_10391.sdf,-10.05364158,-7.785378196,2.268263383,-36755.67221,27
10392,ligand_10392.sdf,-10.18190526,-7.722723425,2.459181831,-35706.4505,9
10393,ligand_10393.sdf,-10.18172344,-7.725565693,2.456157743,-35706.45006,12
10394,ligand_10394.sdf,-9.915088041,-8.032792801,1.88229524,-36651.31146,22
10395,ligand_10395.sdf,-9.913123179,-8.031013862,1.882109317,-36651.31525,19
10396,ligand_10396.sdf,-9.929548524,-8.04404619,1.885502334,-36651.31529,20
10397,ligand_10397.sdf,-9.915976814,-8.033676275,1.882300539,-36651.3135,19
10398,ligand_10398.sdf,-9.550190524,-7.830365808,1.719824716,-36650.15841,18
10399,ligand_10399.sdf,-9.536256762,-7.824808163,1.711448599,-36650.16529,22
104,ligand_104.sdf,-11.40086908,-8.117644495,3.283224588,-22140.54287,4
1040,ligand_1040.sdf,-11.56664613,-7.924752686,3.641893442,-35872.3266,11
10400,ligand_10400.sdf,-9.966307395,-8.025161989,1.941145405,-36650.10008,24
10401,ligand_10401.sdf,-9.968981839,-8.023575634,1.945406205,-36650.10197,21
10402,ligand_10402.sdf,-10.51162912,-7.588801064,2.922828054,-45593.91512,38
10403,ligand_10403.sdf,-10.67016103,-7.577736483,3.092424547,-45593.84456,40
10404,ligand_10404.sdf,-10.42958146,-7.820749344,2.608832118,-44545.07301,21
10405,ligand_10405.sdf,-10.19805815,-7.883072634,2.314985518,-44545.1466,22
10406,ligand_10406.sdf,-10.35677934,-7.996694432,2.360084911,-44546.93556,8
10407,ligand_10407.sdf,-10.35715323,-7.999784296,2.357368939,-44546.93441,7
10408,ligand_10408.sdf,-10.31768032,-7.953042241,2.364638081,-44546.50677,20
10409,ligand_10409.sdf,-10.31739807,-7.954337903,2.363060168,-44546.50771,20
1041,ligand_1041.sdf,-10.12440128,-7.82150274,2.302898536,-26413.66108,7
10410,ligand_10410.sdf,-10.48623335,-8.419485388,2.066747961,-44441.75577,16
10411,ligand_10411.sdf,-10.47321661,-8.418058128,2.055158484,-44441.79811,18
10412,ligand_10412.sdf,-10.46616031,-8.429696785,2.036463523,-44441.80866,15
10413,ligand_10413.sdf,-10.45865528,-8.432551849,2.026103433,-44441.81144,16
10414,ligand_10414.sdf,-10.59239944,-7.536312466,3.056086976,-35914.699,36
10415,ligand_10415.sdf,-10.6270219,-7.562337841,3.064684059,-35914.7149,39
10416,ligand_10416.sdf,-9.807954982,-7.84155421,1.966400772,-35913.78673,29
10417,ligand_10417.sdf,-9.686522231,-7.838542683,1.847979548,-35913.76476,25
10418,ligand_10418.sdf,-9.731162192,-7.832138125,1.899024066,-35913.77185,29
10419,ligand_10419.sdf,-9.760135733,-7.766351056,1.993784678,-35913.75266,27
1042,ligand_1042.sdf,-10.1246769,-7.821587795,2.3030891,-26413.66231,7
10420,ligand_10420.sdf,-10.64902403,-7.887359842,2.761664189,-35914.86519,27
10421,ligand_10421.sdf,-10.6181294,-7.850425452,2.767703951,-35914.82912,31
10422,ligand_10422.sdf,-9.826390036,-8.081451395,1.744938642,-46079.85538,8
10423,ligand_10423.sdf,-9.826575428,-8.081792239,1.744783188,-46079.8541,7
10424,ligand_10424.sdf,-10.50270229,-7.583526526,2.919175765,-45239.37369,10
10425,ligand_10425.sdf,-10.45997644,-7.588000543,2.871975895,-45239.36532,8
10426,ligand_10426.sdf,-10.53985135,-7.604760896,2.935090455,-45239.38747,13
10427,ligand_10427.sdf,-10.53818724,-7.604003752,2.934183486,-45239.38735,14
10428,ligand_10428.sdf,-10.10244304,-7.59696145,2.505481595,-45239.63355,14
10429,ligand_10429.sdf,-10.10307591,-7.600929572,2.502146337,-45239.63213,12
1043,ligand_1043.sdf,-10.47009547,-8.276569714,2.193525754,-26307.3782,15
10430,ligand_10430.sdf,-10.07389431,-7.691506223,2.382388091,-52924.53734,11
10431,ligand_10431.sdf,-10.07389469,-7.683196311,2.390698374,-52924.53311,11
10432,ligand_10432.sdf,-10.88313467,-8.219391431,2.663743237,-56555.95545,11
10433,ligand_10433.sdf,-10.89939645,-8.201211965,2.698184487,-56555.95624,9
10434,ligand_10434.sdf,-11.27934589,-8.559955095,2.719390797,-43124.15287,4
10435,ligand_10435.sdf,-11.27940482,-8.560061675,2.719343146,-43124.15092,4
10436,ligand_10436.sdf,-11.00550483,-8.089901933,2.915602897,-63298.32729,5
10437,ligand_10437.sdf,-11.00592982,-8.091813769,2.914116046,-63298.32905,4
10438,ligand_10438.sdf,-10.66961379,-8.679936996,1.989676789,-41049.58915,11
10439,ligand_10439.sdf,-10.66929999,-8.679735736,1.989564257,-41049.59031,12
1044,ligand_1044.sdf,-10.45396569,-8.25028602,2.203679673,-26307.38733,13
10440,ligand_10440.sdf,-11.26529481,-8.034866499,3.230428309,-40831.19443,4
10441,ligand_10441.sdf,-11.26516257,-8.034980368,3.230182201,-40831.19188,4
10442,ligand_10442.sdf,-11.21630344,-8.850085441,2.366217995,-48647.47059,5
