batch_size,hidden_dim,learning_rate,random_seed,gcn_test_acc,gcn_test_mcc,gcn_gen_all_acc,gcn_gen_all_mcc,gin_test_acc,gin_test_mcc,gin_gen_all_acc,gin_gen_all_mcc,gat_test_acc,gat_test_mcc,gat_gen_all_acc,gat_gen_all_mcc
128,8,0.0001,0,0.7793939393939394,0.5567307697926335,0.6282051282051282,0.2865341275306264,0.9672727272727273,0.9344064724116966,0.8461538461538461,0.7162534472543429,0.7084848484848485,0.4098075767686086,0.34615384615384615,-0.35527686180501783
128,16,0.001,42,0.9763779527559056,0.9518885082025839,0.8589743589743589,0.7498299126863263,0.9921259842519685,0.983948082960306,0.6538461538461539,0.48219009594737383,0.9769836462749849,0.9532648887016185,0.7948717948717948,0.6587970897341433
128,16,0.001,21,0.9771665801764401,0.9539040980260217,0.5897435897435898,0.4061257273186433,0.9906590555267255,0.9807793146495082,0.8461538461538461,0.7308191058363557,0.987026466009341,0.9733126839486856,0.8461538461538461,0.7308191058363557
128,16,0.001,0,0.9757575757575757,0.9511577365509783,0.8589743589743589,0.7498299126863263,0.983030303030303,0.9658435582401667,0.6153846153846154,0.4365678536420445,0.9860606060606061,0.9719454122280001,0.8461538461538461,0.7308191058363557
128,16,0.0005,42,0.9709267110841914,0.9406836513015745,0.7948717948717948,0.6587970897341433,0.9915202907328892,0.9827168225037455,0.6538461538461539,0.48219009594737383,0.9800121138703816,0.9593337443469245,0.6538461538461539,0.48219009594737383
128,16,0.0005,21,0.9740529320186819,0.9466636099353949,0.7564102564102564,0.6081923702116572,0.9911779968863519,0.981844007855239,0.7692307692307693,0.6247882837241272,0.9865075246497146,0.9722538600895403,0.8589743589743589,0.7498299126863263
128,16,0.0005,0,0.9642424242424242,0.9279306604651565,0.7307692307692307,0.5756983337031396,0.9860606060606061,0.9719280744823356,0.6025641025641025,0.42136803439293213,0.9836363636363636,0.9671392463850678,0.7051282051282052,0.5439837932759934
128,16,0.0001,42,0.4306480920654149,0.0,0.6282051282051282,0.0,0.9897032101756511,0.9790067970523995,0.7948717948717948,0.6587970897341433,0.7098728043609933,0.40486000511332426,0.6538461538461539,0.31163529946491597
128,16,0.0001,21,0.5843279709392839,0.0,0.6282051282051282,0.0,0.9854696419304618,0.9701218676914909,0.6794871794871795,0.4877096077646838,0.8645563051375195,0.7295141198684458,0.7564102564102564,0.4642383454426296
128,16,0.0001,0,0.7739393939393939,0.548928580746882,0.6538461538461539,0.3397476083577427,0.9812121212121212,0.962328224094584,0.5641025641025641,0.375384480580174,0.7369696969696969,0.4696923135548,0.6153846153846154,0.1651383613407165
128,32,0.001,42,0.9794064203513022,0.9581132954005781,0.7051282051282052,0.5439837932759934,0.9951544518473653,0.9901252053367242,0.8333333333333334,0.712241974147557,0.9872804360993337,0.9740670404677743,0.8974358974358975,0.8098265767375833
128,32,0.001,21,0.9875454073689673,0.9743538456281614,0.9230769230769231,0.8527096238602604,0.9916969382459782,0.9829043481970392,0.7948717948717948,0.6587970897341433,0.98858329008822,0.9765277388532491,0.9487179487179487,0.8983596678192863
128,32,0.001,0,0.9715151515151516,0.9431769677320155,0.782051282051282,0.6416482767773892,0.9927272727272727,0.985363914908493,0.6923076923076923,0.528363767760449,0.9842424242424243,0.968245906168674,0.9102564102564102,0.8309489698388165
128,32,0.0005,42,0.9769836462749849,0.9530465478792559,0.7564102564102564,0.6081923702116572,0.9957601453664445,0.9913561885139626,0.6666666666666666,0.49748905694605594,0.9854633555420957,0.9703479365149531,0.8846153846153846,0.789294644932975
128,32,0.0005,21,0.9818370524130773,0.9627903524302464,0.8205128205128205,0.6940659729095142,0.9932537623248573,0.9861250580009335,0.782051282051282,0.6416482767773892,0.9859885832900882,0.9711461187308021,0.9102564102564102,0.8309489698388165
128,32,0.0005,0,0.9636363636363636,0.9272726570292895,0.7948717948717948,0.6587970897341433,0.9836363636363636,0.9670327120693244,0.5769230769230769,0.39080949395602194,0.9848484848484849,0.9695232014333265,0.7948717948717948,0.6587970897341433
128,32,0.0001,42,0.791641429436705,0.5754629675061288,0.5128205128205128,-0.0006838088403049402,0.9854633555420957,0.9705233967477763,0.6282051282051282,0.45175395145262565,0.9812235009085403,0.9617108341538748,0.7948717948717948,0.6587970897341433
128,32,0.0001,21,0.5843279709392839,0.0,0.6282051282051282,0.0,0.9896211728074727,0.9786291444781573,0.7948717948717948,0.6587970897341433,0.9776855215360665,0.9545397755185173,0.6666666666666666,0.49748905694605594
128,32,0.0001,0,0.45696969696969697,0.0,0.6282051282051282,0.0,0.9775757575757575,0.9548583801009138,0.5769230769230769,0.39080949395602194,0.9769696969696969,0.953667119870249,0.7051282051282052,0.5439837932759934
128,64,0.001,42,0.9897032101756511,0.9789983843280281,0.8717948717948718,0.7693092581620721,0.9933373712901272,0.9864437602585875,0.5769230769230769,0.39080949395602194,0.9890975166565718,0.9777640078182978,0.717948717948718,0.5597547053237274
128,64,0.001,21,0.9880643487285937,0.9754215294364585,0.8589743589743589,0.7498299126863263,0.9906590555267255,0.9807793146495082,0.782051282051282,0.6416482767773892,0.9865075246497146,0.9722205096489382,0.9358974358974359,0.8751607638285768
128,64,0.001,0,0.9896969696969697,0.9792430948091877,0.9358974358974359,0.8751607638285768,0.9921212121212121,0.9841991780116418,0.9102564102564102,0.8309489698388165,0.9866666666666667,0.9731788088228668,0.8846153846153846,0.789294644932975
128,64,0.0005,42,0.9794064203513022,0.9581090328416899,0.8846153846153846,0.789294644932975,0.9915202907328892,0.982731722631226,0.7435897435897436,0.5918367346938775,0.9860690490611751,0.9715874288068527,0.8717948717948718,0.7693092581620721
128,64,0.0005,21,0.98858329008822,0.9765087647178443,0.8205128205128205,0.6940659729095142,0.9916969382459782,0.9829043481970392,0.6794871794871795,0.5128728387747147,0.987026466009341,0.9732830920985349,0.9358974358974359,0.8751607638285768
128,64,0.0005,0,0.9818181818181818,0.96336020192404,0.8589743589743589,0.7498299126863263,0.9945454545454545,0.9890196055900773,0.7564102564102564,0.6081923702116572,0.9769696969696969,0.9539521510936275,0.8461538461538461,0.7308191058363557
128,64,0.0001,42,0.7068443367655967,0.4500526177293036,0.44871794871794873,0.13631803056080108,0.9927316777710479,0.9852204223738099,0.8589743589743589,0.7498299126863263,0.9800121138703816,0.9592519757843525,0.7307692307692307,0.5756983337031396
128,64,0.0001,21,0.9439543331603529,0.8867627378247634,0.717948717948718,0.5597547053237274,0.9916969382459782,0.9829037723930995,0.7564102564102564,0.6081923702116572,0.9782044628956927,0.9556372942961199,0.7564102564102564,0.6081923702116572
128,64,0.0001,0,0.66,0.3617306779142441,0.5128205128205128,0.24076383926866332,0.9903030303030304,0.9804812464931967,0.8205128205128205,0.6940659729095142,0.9757575757575757,0.9516417527411474,0.717948717948718,0.5597547053237274
256,8,0.001,42,0.9739551786795881,0.946860266451602,0.8205128205128205,0.6940659729095142,0.9951544518473653,0.9901184380688471,0.6923076923076923,0.528363767760449,0.9794064203513022,0.9580478776401953,0.6666666666666666,0.49748905694605594
256,8,0.001,21,0.941359626362221,0.8795214960077324,0.8461538461538461,0.7035751503531738,0.98287493513233,0.9652463946920741,0.5769230769230769,0.39080949395602194,0.9854696419304618,0.9701014421600511,0.9102564102564102,0.8309489698388165
256,8,0.001,0,0.7830303030303031,0.5633620398615904,0.6794871794871795,0.3647085600724781,0.9896969696969697,0.9792532937204979,0.6666666666666666,0.49748905694605594,0.973939393939394,0.9476867801196716,0.8461538461538461,0.7308191058363557
256,8,0.0005,42,0.7201695941853422,0.42851772983075204,0.6282051282051282,0.45175395145262565,0.9860690490611751,0.9715836238636337,0.6025641025641025,0.42136803439293213,0.758328285887341,0.5027193643312786,0.41025641025641024,-0.08428225402534381
256,8,0.0005,21,0.4411001556824079,0.11361031261086295,0.41025641025641024,0.1538618516324144,0.9771665801764401,0.9530664364892104,0.5769230769230769,0.39080949395602194,0.9818370524130773,0.962715451285329,0.8589743589743589,0.7498299126863263
256,8,0.0005,0,0.7781818181818182,0.5542203143548291,0.6153846153846154,0.23875114908478098,0.9733333333333334,0.9463025675861227,0.782051282051282,0.6416482767773892,0.7284848484848485,0.45761512154138706,0.3974358974358974,-0.17969601890524067
256,8,0.0001,42,0.7207752877044216,0.42771975164743614,0.6410256410256411,0.46695300917967636,0.9890975166565718,0.9778169308267078,0.5897435897435898,0.3747669596600491,0.4306480920654149,0.0,0.6282051282051282,0.0
256,8,0.0001,21,0.43746756616502336,0.09663747195701544,0.41025641025641024,0.1538618516324144,0.5391800726517904,0.27587689900059775,0.5,0.25450958007800223,0.5843279709392839,0.0,0.6282051282051282,0.0
256,8,0.0001,0,0.7618181818181818,0.523848495951639,0.4230769230769231,-0.08791452386599669,0.9624242424242424,0.9242669220871718,0.7051282051282052,0.5203972622390449,0.6781818181818182,0.35811372999810237,0.4230769230769231,-0.33024771623433324
256,16,0.001,42,0.9660811629315567,0.930916286550784,0.717948717948718,0.5597547053237274,0.9927316777710479,0.9852003605799604,0.7564102564102564,0.6081923702116572,0.9763779527559056,0.9519223535630588,0.7307692307692307,0.5756983337031396
256,16,0.001,21,0.9724961079398028,0.9436548265862822,0.7948717948717948,0.6587970897341433,0.9927348209652309,0.9850442275752113,0.717948717948718,0.5597547053237274,0.9875454073689673,0.9743615329860764,0.8461538461538461,0.7308191058363557
256,16,0.001,0,0.9660606060606061,0.9317497879835197,0.7051282051282052,0.5439837932759934,0.9915151515151515,0.9829193108135831,0.6153846153846154,0.4365678536420445,0.9824242424242424,0.9647761036767319,0.6282051282051282,0.45175395145262565
256,16,0.0005,42,0.9563900666262871,0.9114176278740473,0.8205128205128205,0.6940659729095142,0.9927316777710479,0.9851761304553173,0.6666666666666666,0.49748905694605594,0.9763779527559056,0.9519357327392195,0.6410256410256411,0.46695300917967636
256,16,0.0005,21,0.6964193046185781,0.4613695700140137,0.5641025641025641,0.24414049958586267,0.9880643487285937,0.9754658066622769,0.6025641025641025,0.42136803439293213,0.9839128178515828,0.9670156529452745,0.7948717948717948,0.6587970897341433
256,16,0.0005,0,0.9593939393939394,0.9182138445356267,0.6923076923076923,0.528363767760449,0.9860606060606061,0.9719454122280001,0.5769230769230769,0.39080949395602194,0.973939393939394,0.9480022218069015,0.5769230769230769,0.39080949395602194
256,16,0.0001,42,0.4306480920654149,0.0,0.6282051282051282,0.0,0.9884918231374924,0.976550906961874,0.7051282051282052,0.5439837932759934,0.726832222895215,0.4377210078275617,0.6282051282051282,0.2865341275306264
256,16,0.0001,21,0.42345614945511156,0.05810486875754822,0.3974358974358974,0.124798441148104,0.9844317592112092,0.9680332925422144,0.5769230769230769,0.39080949395602194,0.5843279709392839,0.0,0.6282051282051282,0.0
256,16,0.0001,0,0.7551515151515151,0.5185047204879358,0.5256410256410257,0.15006449469682578,0.9787878787878788,0.9573528489231647,0.5769230769230769,0.39080949395602194,0.7151515151515152,0.428627577685812,0.5641025641025641,0.119192305238921
256,32,0.001,42,0.9721380981223501,0.9435442828902691,0.6538461538461539,0.48219009594737383,0.9945487583282859,0.9888825018303784,0.6538461538461539,0.48219009594737383,0.9854633555420957,0.9703564054223898,0.8717948717948718,0.7693092581620721
256,32,0.001,21,0.9802802283341983,0.9596146845712469,0.7435897435897436,0.5918367346938775,0.9932537623248573,0.9861155611695158,0.6666666666666666,0.49748905694605594,0.9849507005708354,0.9690061002682496,0.9102564102564102,0.8309489698388165
256,32,0.001,0,0.9696969696969697,0.939717354865264,0.7307692307692307,0.5756983337031396,0.9836363636363636,0.9674878788116343,0.8717948717948718,0.7693092581620721,0.9824242424242424,0.964692647019592,0.7948717948717948,0.6587970897341433
256,32,0.0005,42,0.9757722592368262,0.9505970817065037,0.7564102564102564,0.6081923702116572,0.9927316777710479,0.9852204223738099,0.7564102564102564,0.6081923702116572,0.984251968503937,0.9678780538079625,0.8974358974358975,0.8098265767375833
256,32,0.0005,21,0.9750908147379346,0.9495656468431677,0.6923076923076923,0.528363767760449,0.99429164504411,0.9882736847339858,0.6153846153846154,0.4365678536420445,0.9854696419304618,0.9700884551504225,0.9102564102564102,0.8309489698388165
256,32,0.0005,0,0.9642424242424242,0.9279306604651565,0.8333333333333334,0.712241974147557,0.9945454545454545,0.9890536712673598,0.6282051282051282,0.45175395145262565,0.9836363636363636,0.9671056249622826,0.7948717948717948,0.6587970897341433
256,32,0.0001,42,0.7855844942459116,0.5596320541389675,0.6025641025641025,0.13130643285972257,0.9897032101756511,0.9790199544602531,0.6410256410256411,0.46695300917967636,0.7195639006662629,0.4292408072161245,0.8846153846153846,0.7549974250903331
256,32,0.0001,21,0.5843279709392839,0.0,0.6282051282051282,0.0,0.9865075246497146,0.9722205096489382,0.8846153846153846,0.789294644932975,0.7768552153606643,0.5713027253688742,0.7051282051282052,0.38305295833477765
256,32,0.0001,0,0.45696969696969697,0.0,0.6282051282051282,0.0,0.973939393939394,0.9477310322037958,0.5769230769230769,0.39080949395602194,0.8036363636363636,0.6069398785487193,0.8717948717948718,0.7693092581620721
256,64,0.001,42,0.982434887946699,0.9641683657458159,0.8205128205128205,0.6940659729095142,0.9939430648092066,0.9876689985286948,0.6666666666666666,0.49748905694605594,0.9897032101756511,0.9790031536566834,0.8333333333333334,0.712241974147557
256,64,0.001,21,0.9792423456149455,0.9577003666703363,0.7435897435897436,0.5918367346938775,0.99429164504411,0.9882517164349368,0.7435897435897436,0.5918367346938775,0.9880643487285937,0.9754261172532537,0.9487179487179487,0.8983596678192863
256,64,0.001,0,0.9842424242424243,0.968245906168674,0.8589743589743589,0.7498299126863263,0.9921212121212121,0.9842317739127812,0.8076923076923077,0.676260590231173,0.9781818181818182,0.9563397677789486,0.8333333333333334,0.712241974147557
256,64,0.0005,42,0.9800121138703816,0.9593005506625658,0.7435897435897436,0.5918367346938775,0.9890975166565718,0.9779199001961296,0.9102564102564102,0.8309489698388165,0.984251968503937,0.9679771872437251,0.8974358974358975,0.8098265767375833
256,64,0.0005,21,0.9807991696938246,0.9607522021266269,0.7692307692307693,0.6247882837241272,0.98858329008822,0.9764980719039035,0.6410256410256411,0.46695300917967636,0.9823559937727037,0.963694119602258,0.9358974358974359,0.8751607638285768
256,64,0.0005,0,0.9684848484848485,0.9368002937346305,0.6923076923076923,0.528363767760449,0.9963636363636363,0.9926817771707692,0.6666666666666666,0.49748905694605594,0.98,0.9598370000566175,0.8846153846153846,0.789294644932975
256,64,0.0001,42,0.723198061780739,0.47908757416667525,0.3717948717948718,-0.13476189446759376,0.9921259842519685,0.9839989776377839,0.8717948717948718,0.7693092581620721,0.7795275590551181,0.5548471809435347,0.3717948717948718,-0.17685270302576367
256,64,0.0001,21,0.5677218474312403,0.3200913612814763,0.4358974358974359,0.1487423982900681,0.987026466009341,0.9733813429875849,0.6282051282051282,0.45175395145262565,0.7529839128178516,0.5207737441043033,0.5897435897435898,0.14662881934521685
256,64,0.0001,0,0.6745454545454546,0.35819182392375915,0.47435897435897434,0.037516123674206446,0.9884848484848485,0.976801018261215,0.7692307692307693,0.6247882837241272,0.9751515151515151,0.9500130508267376,0.7692307692307693,0.6247882837241272
