sep=,
SMILES,Catalog ID,MW,MW (desalted),ClogP,logS,HBD,HBA,TPSA,RotBonds,AnalogsFromREAL
CC=1C=C(C=CC1N2CCC(=O)NC2=O)NC(=O)C(C=3C=CC=CC3)N4SC=5C=CC=CC5C4=O,Z9302749231,486.545,486.545,1.845,-6.272,2,4,98.82,5,https://real.enamine.net/public-enum-files/Z9302749231
CC1=CC(=CC(=C1)NC(=O)C2(O)CC(=O)NC=3C=CC(Br)=CC32)N4CCC(=O)NC4=O,Z9302749246,487.304,487.304,0.496,-5.178,4,5,127.84,3,https://real.enamine.net/public-enum-files/Z9302749246
O=C(O)C(F)(F)F.CC=1C=C(C=CC1N2CCC(=O)NC2=O)NC(=O)C3(CCCN(CC=4C=CC=CC4)C3)N5C=NC=N5,Z9401380680,601.578,487.555,0.812,-5.208,2,6,112.46,7,https://real.enamine.net/public-enum-files/Z9401380680
O=C(NCCC=1C=CC=C(C1)N2C=C(N=N2)C3CCCOC3)C=4C=CC(=CC4)N5CCC(=O)NC5=O,Z9302749295,488.54,488.54,0.317,-4.162,2,6,118.45,7,https://real.enamine.net/public-enum-files/Z9302749295
N#CC=1C=CC(=C(F)C1)N2CCC(C2)C(=O)N3CCC(CC3)C=4C=CC(=CC4)N5CCC(=O)NC5=O,Z9302749395,489.543,489.543,1.395,-5.068,1,5,96.75,4,https://real.enamine.net/public-enum-files/Z9302749395
O=C(O)C(F)(F)F.CC=1C=CC(=CC1NC(=O)C2CN(CC3=NC=4C=CC=CC4C(=O)N3)CCO2)N5CCC(=O)NC5=O,Z9398063812,604.536,490.512,-1.425,-4.993,3,7,132.44,6,https://real.enamine.net/public-enum-files/Z9398063812
O=C(O)C(F)(F)F.O=C(NCC(C=1C=CC=CC1)N2CCC=3SC=CC3C2)C=4C=C(C=CC4F)N5CCC(=O)NC5=O,Z9401379718,606.591,492.567,2.053,-5.907,2,4,81.75,7,https://real.enamine.net/public-enum-files/Z9401379718
CC=1C=CC(=CC1C(=O)NCC2=CN(N=N2)[C@@H]3CCCC4=CC=C(Cl)C=C43)N5CCC(=O)NC5=O,Z9302749511,492.958,492.958,1.441,-5.512,2,5,109.22,5,https://real.enamine.net/public-enum-files/Z9302749511
CCN(CCN1C=C(N=N1)C(O)C=2C=CC(F)=CC2)C(=O)C=3C=CC(C)=C(C3)N4CCC(=O)NC4=O,Z9302749579,494.519,494.519,-0.329,-4.041,2,6,120.66,8,https://real.enamine.net/public-enum-files/Z9302749579
NC(=O)C1CCCN(C1)C(=O)C=2C=C(Cl)C=CC2NC(=O)C=3C=CC=C(C3)N4CCC(=O)NC4=O,Z9302749714,497.932,497.932,-0.057,-5.546,3,5,141.91,5,https://real.enamine.net/public-enum-files/Z9302749714
CC=1C=C(C=CC1N2CCC(=O)NC2=O)C(=O)N3CCCC3(C)C4=CN(N=N4)C=5C=CC=6NN=CC6C5,Z9302749766,498.538,498.538,1.76,-5.084,2,6,129.11,4,https://real.enamine.net/public-enum-files/Z9302749766
CC=1C=CC(=CC1C(=O)N2CCC[C@H]2C3=CN(N=N3)C=4C=CC=C5CCCCC45)N6CCC(=O)NC6=O,Z9302749781,498.578,498.578,2.708,-6.296,1,5,100.43,4,https://real.enamine.net/public-enum-files/Z9302749781
O=C(NCC(F)(F)CN1C=C(CC(O)C=2C=CC=CN2)N=N1)C=3C=CC(=CC3)N4CCC(=O)NC4=O,Z9302749826,499.471,499.471,-1.516,-3.228,3,7,142.34,9,https://real.enamine.net/public-enum-files/Z9302749826
COCC=1C=C(NC=2C=CC=C(C2C)N3CCC(=O)NC3=O)N4N=CN=C4N1,Z9302750190,381.39,381.39,0.035,-4.128,2,7,113.75,5,https://real.enamine.net/public-enum-files/Z9302750190
O=C1CCN(C(=O)N1)C=2C=CC(=CC2)C=3C=C(F)C=C(C3)COC4CCCCC4,Z9302750223,396.456,396.456,3.533,-6.1,1,3,58.64,5,https://real.enamine.net/public-enum-files/Z9302750223
O=C(O)C(F)(F)F.CC=1C(=CC=CC1N2CCC(=O)NC2=O)NCC=3C=CC=C(C3)OCCN4C=CN=C4,Z9318551640,533.501,419.477,0.871,-4.79,2,5,88.49,9,https://real.enamine.net/public-enum-files/Z9318551640
CC=1C=C(C=CC1N2CCC(=O)NC2=O)C(=O)NCCCC3=CNC=4C=CC(F)=CC34,Z9302750517,422.453,422.453,1.808,-5.543,3,3,94.3,6,https://real.enamine.net/public-enum-files/Z9302750517
CC=1C(=CC=CC1N2CCC(=O)NC2=O)C(=O)NCCCC3=NC(=NO3)C=4C=COC4,Z9302750538,423.423,423.423,-0.437,-4.198,2,5,130.57,7,https://real.enamine.net/public-enum-files/Z9302750538
CC=1C=CC(=CC1C(=O)N(C)C=2C=CC(=NC2)N3CCOCC3)N4CCC(=O)NC4=O,Z9302750548,423.466,423.466,-0.946,-4.326,1,6,95.08,4,https://real.enamine.net/public-enum-files/Z9302750548
N#CC=1C=NC=2C(F)=C(F)C(F)=CC2C1NC=3C=CC(F)=C(C3)N4CCC(=O)NC4=O,Z9302750662,429.328,429.328,2.38,-5.571,2,5,98.12,3,https://real.enamine.net/public-enum-files/Z9302750662
CC=1C=C(C=CC1N2CCC(=O)NC2=O)C(=O)N3CCCC=4C5=CC=CC(F)=C5NC4C3,Z9302750811,434.464,434.464,1.96,-5.974,2,3,85.51,2,https://real.enamine.net/public-enum-files/Z9302750811
O=C1CCN(C(=O)N1)C=2C=CC(=CC2F)NC=3N=C(C=C(N3)C(F)(F)F)C4=CC=CO4,Z9302750818,435.333,435.333,2.757,-5.911,2,5,100.36,5,https://real.enamine.net/public-enum-files/Z9302750818
CC1=CC(=CC(=C1)NC=2N=C(C)N=C3C2C=NN3C=4C=CC=C(F)C4)N5CCC(=O)NC5=O,Z9302750993,445.45,445.45,3.084,-5.782,2,6,105.04,4,https://real.enamine.net/public-enum-files/Z9302750993
CC1=CC=CC=C1N2N=NC=C2C(C)(C)NC(=O)C=3C=C(C=CC3C)N4CCC(=O)NC4=O,Z9302751047,446.503,446.503,1.413,-4.958,2,5,109.22,5,https://real.enamine.net/public-enum-files/Z9302751047
CC1=NN=C(O1)C=2C=CC=3C=CN(CC(=O)NC4=CC=C(C(C)=C4)N5CCC(=O)NC5=O)C3C2,Z9302751385,458.47,458.47,0.357,-4.988,2,5,122.36,5,https://real.enamine.net/public-enum-files/Z9302751385
O=C(O)C(F)(F)F.COC=1C=CC=2N=C3C=C(Cl)C=CC3=C(NC=4C=C(C=CC4C)N5CCC(=O)NC5=O)C2C1,Z9317944929,574.936,460.913,5.123,-7.439,2,5,83.56,5,https://real.enamine.net/public-enum-files/Z9317944929
CC=1C=C(C=CC1N2CCC(=O)NC2=O)C(=O)NCC3(CCCCC3)C=4C=CC=5OCOC5C4,Z9302751532,463.527,463.527,3.204,-6.285,2,5,96.97,5,https://real.enamine.net/public-enum-files/Z9302751532
O=C1CCN(C=2C=CC(=CC2)C3CCN(CC3)C=4N=C(N=C5CCCC45)C=6C=CC=CN6)C(=O)N1,Z9302751652,468.551,468.551,2.294,-4.993,1,6,91.32,4,https://real.enamine.net/public-enum-files/Z9302751652
CC=1C=CC(=CC1NC(=O)C2=CC=3C=CC=CC3N2CC4=CC=CC=C4F)N5CCC(=O)NC5=O,Z9302751694,470.496,470.496,2.907,-6.474,2,3,83.44,5,https://real.enamine.net/public-enum-files/Z9302751694
CC=1C(=CC=CC1N2CCC(=O)NC2=O)C(=O)N=C3SC=CN3CC=4C=CC=C5C=CC=CC45,Z9302751709,470.545,470.545,4.646,-7.169,1,5,82.08,4,https://real.enamine.net/public-enum-files/Z9302751709
CN1N=C2CCCCC2=C1C3=CN(N=N3)C4CN(C4)C(=O)C=5C=CC(=CC5)N6CCC(=O)NC6=O,Z9302751846,474.516,474.516,-0.403,-3.607,1,6,118.25,4,https://real.enamine.net/public-enum-files/Z9302751846
CC=1SC(=NC1C=2C=CC=3OCCCC3C2)NC(=O)C4=CC(C)=CC(=C4)N5CCC(=O)NC5=O,Z9302751927,476.55,476.55,2.918,-7.247,2,5,100.63,4,https://real.enamine.net/public-enum-files/Z9302751927
CC=1C=CC(=CC1NC(=O)CC2=CSC3=NC(=CN23)C=4C=CC(F)=CC4)N5CCC(=O)NC5=O,Z9302751950,477.513,477.513,1.486,-6.362,2,4,95.81,5,https://real.enamine.net/public-enum-files/Z9302751950
COC=1C=CC(CN(C(=O)C=2C=C(C)C=C(C2)N3CCC(=O)NC3=O)C=4C=NN(C)C4)=C(C1)OC,Z9302751960,477.514,477.514,1.327,-4.337,1,6,106,7,https://real.enamine.net/public-enum-files/Z9302751960
O=C(O)C(F)(F)F.CC=1C=CC(=CC1N2CCC(=O)NC2=O)C(=O)NC3(CN4CCN(CC4)C=5C=CC(F)=CC5)CC3,Z9310316652,593.571,479.548,2.076,-5.452,2,5,84.99,7,https://real.enamine.net/public-enum-files/Z9310316652
CC=1C=C(C=CC1N2CCC(=O)NC2=O)NC(=O)CCN3C=NC=4SC=5CCCCC5C4C3=O,Z9302752037,479.554,479.554,1.532,-6.199,2,5,111.18,5,https://real.enamine.net/public-enum-files/Z9302752037
CCCN(CC1=NC=2C=C(Cl)C=CC2C(=O)N1)C(=O)C3=CC(C)=CC(=C3)N4CCC(=O)NC4=O,Z9302752094,481.932,481.932,0.957,-6.286,2,5,111.18,6,https://real.enamine.net/public-enum-files/Z9302752094
COC=1C=CC=C(C1)C2=NN(C=C2CNC=3C=C(Cl)C=C(C3)N4CCC(=O)NC4=O)C(C)(C)C,Z9302752097,481.975,481.975,2.9,-5.226,2,5,88.49,7,https://real.enamine.net/public-enum-files/Z9302752097
CC=1C=C(C=CC1N2CCC(=O)NC2=O)C(=O)N3CCN(CC3)C4=CC(=NN4)C=5C=CC(C#N)=CC5,Z9302752153,483.523,483.523,1.195,-6.357,2,6,125.43,4,https://real.enamine.net/public-enum-files/Z9302752153
CC=1C=C(C=CC1N2CCC(=O)NC2=O)NC(=O)CC3=CSC(COC=4C=CC(Cl)=CC4)=N3,Z9302752290,484.957,484.957,1.753,-5.169,2,5,100.63,7,https://real.enamine.net/public-enum-files/Z9302752290
CC=1C=CC(=CC1NC(=O)C=2C=C(N=C3C2C=NN3C4CCCCC4)C5CC5)N6CCC(=O)NC6=O,Z9302752398,486.567,486.567,2.253,-6.091,2,5,109.22,5,https://real.enamine.net/public-enum-files/Z9302752398
CNC(=O)C=1C=C(C=CN1)OC=2C=C(C)C=CC2NC(=O)C=3C=C(C=CC3C)N4CCC(=O)NC4=O,Z9302752432,487.508,487.508,0.803,-5.983,3,5,129.73,6,https://real.enamine.net/public-enum-files/Z9302752432
O=C(NCCOCCN1C=C(N=N1)C2=CN=C3C=CC=CN23)C=4C=CC(=CC4)N5CCC(=O)NC5=O,Z9302752476,488.5,488.5,-0.002,-3.463,2,7,135.75,9,https://real.enamine.net/public-enum-files/Z9302752476
O=C(CCNS(=O)(=O)C=1C=CC=2CCCCC2C1)NC=3C=CC(=C(F)C3)N4CCC(=O)NC4=O,Z9302752514,488.534,488.534,1.879,-5.867,3,5,124.68,6,
CC=1C(=CC=CC1N2CCC(=O)NC2=O)C(=O)N(CC3=NC(=CN3)C=4C=CC=5OCOC5C4)C(C)C,Z9302752593,489.524,489.524,1.77,-5.641,2,6,116.86,6,https://real.enamine.net/public-enum-files/Z9302752593
COC=1C=C(C=C2OCOC12)CN(C)C(=O)C=3C=CC(Br)=C(C3)N4CCC(=O)NC4=O,Z9302752649,490.304,490.304,1.362,-5.24,1,6,97.41,5,https://real.enamine.net/public-enum-files/Z9302752649
CC1=CC(=CC(=C1)C(=O)N2CCC(CC2)N3C=C(N=N3)C=4C=CC(Cl)=CC4)N5CCC(=O)NC5=O,Z9302752768,492.958,492.958,0.965,-5.858,1,5,100.43,4,https://real.enamine.net/public-enum-files/Z9302752768
COC1(CCN(CC1)C(=O)C=2C=C(C=CC2F)N3CCC(=O)NC3=O)C4=NC(=NO4)C=5C=CC=CN5,Z9302752863,494.476,494.476,-1.447,-4.325,1,7,130.76,5,https://real.enamine.net/public-enum-files/Z9302752863
CC(=O)NC1(CCCCCC1)C2=NOC(CCC(=O)NC=3C=C(C=CC3C)N4CCC(=O)NC4=O)=N2,Z9302753024,496.56,496.56,-0.712,-4.183,3,6,146.53,7,https://real.enamine.net/public-enum-files/Z9302753024
CC=1C=CC(=CC1N2CCC(=O)NC2=O)C(=O)NC(C)(C)CC3=CNC=4C=CC=C(Br)C34,Z9302753048,497.385,497.385,2.857,-6.323,3,3,94.3,5,https://real.enamine.net/public-enum-files/Z9302753048
O=C(O)C(F)(F)F.CC=1C(=CC=CC1N2CCC(=O)NC2=O)C(=O)N(CCCN3C=CN=C3)CC=4C(F)=CC=CC4Cl,Z9401520913,611.973,497.95,2.136,-6.058,1,4,87.54,9,https://real.enamine.net/public-enum-files/Z9401520913
CC=1C=C(C=CC1N2CCC(=O)NC2=O)NC(=O)C3=CC(=CC=C3F)CC4=NNC(=O)C=5C=CC=CC45,Z9302753176,499.494,499.494,0.835,-6.841,3,5,119.97,5,https://real.enamine.net/public-enum-files/Z9302753176
O=C(C=1C=CC(=CC1)N2CCC(=O)NC2=O)N3CC(CN4C=C(N=N4)C=5C=CN=C6C=CC(F)=CC56)C3,Z9302753180,499.498,499.498,-0.535,-5.341,1,6,113.32,5,
CC=1C=CN=C(C1)N2C=C(C=N2)S(=O)(=O)NC(=O)C3=CC=CC(=C3)N4CCC(=O)NC4=O,Z7806355231,454.461,454.461,0.189,-4.201,2,7,143.36,4,https://real.enamine.net/public-enum-files/Z7806355231
O=C(O)C(F)(F)F.O=C(C=1C=CC=C(C1)N2CCC(=O)NC2=O)N3CCN(CCCC4=NC(=NO4)C5=CC=CS5)CC3,Z9398072542,608.592,494.568,0.708,-4.752,1,6,111.88,8,https://real.enamine.net/public-enum-files/Z9398072542
CN(CCCOC=1C=CC=C(C1)S(C)(=O)=O)C(=O)C2=CC=CC(=C2)N3CCC(=O)NC3=O,Z7806573540,459.517,459.517,-0.355,-4.061,1,6,113.09,8,https://real.enamine.net/public-enum-files/Z7806573540
"O=C(NC[C@H]1CC[C@H](O1)C2=NC(=NO2)C3CC3)C4=CC=CC(=C4)N5CCC(=O)NC5=O |&1:4,7,r|",Z7806577692,425.439,425.439,-1.204,-3.524,2,6,126.66,6,https://real.enamine.net/public-enum-files/Z7806577692
CC=1SC(=NC1C=2C=CC=CC2F)C(C)(C)NC(=O)C=3C=CC=C(C3)N4CCC(=O)NC4=O,Z7806581809,466.53,466.53,1.999,-6.046,2,4,91.4,5,https://real.enamine.net/public-enum-files/Z7806581809
O=C(O)C(F)(F)F.CCN1CCN(CC1)C=2C(=CN=C3C=CC=CC23)NC(=O)C=4C=CC=C(C4)N5CCC(=O)NC5=O,Z9401520912,586.564,472.54,2.131,-5.057,2,6,97.88,6,https://real.enamine.net/public-enum-files/Z9401520912
COC=1C=C(C=CC1N2CCC(=O)NC2=O)C(=O)N(C)CCCCCC3=CC(=NN3)C=4C=CC=CC4,Z8265607318,489.567,489.567,1.999,-5.567,2,5,107.63,10,https://real.enamine.net/public-enum-files/Z8265607318
CC1=NC2=C(CCCC2CNC(=O)C=3C=CC(=CC3)N4CCC(=O)NC4=O)S1,Z8265647413,398.481,398.481,0.535,-3.985,2,4,91.4,4,https://real.enamine.net/public-enum-files/Z8265647413
COC=1C=C(C=CC1N2CCC(=O)NC2=O)C(=O)N(C)C(C)C=3C=CC(=CC3)N4C=NC=N4,Z8265687263,448.476,448.476,0.056,-4.556,1,6,109.66,6,https://real.enamine.net/public-enum-files/Z8265687263
"O=C(O)C(F)(F)F.CNC=1N=CC=C(N1)N2C[C@@H](NC(=O)C=3C=CC(=C(C3)OC)N4CCC(=O)NC4=O)[C@H](C2)OC |&1:17,37,r|",Z9401379696,583.518,469.495,0.092,-4.862,3,9,138.02,8,https://real.enamine.net/public-enum-files/Z9401379696
N#CC1=CN(C(=O)NC1=O)C2CN(C2)C(=O)C3=CC=C(F)C(=C3)N4CCC(=O)NC4=O,Z8265755419,426.359,426.359,-2.055,-4.161,2,6,142.92,3,https://real.enamine.net/public-enum-files/Z8265755419
COCCNC(=O)C1=CNN=C1C2CCCN(C2)C(=O)C=3C=CC(F)=C(C3)N4CCC(=O)NC4=O,Z8265777348,486.497,486.497,-1.735,-3.927,3,6,136.73,7,https://real.enamine.net/public-enum-files/Z8265777348
O=C(O)C(F)(F)F.CC1=CC=C(CN2CCC(CN(C)C(=O)C=3C=CC(F)=C(C3)N4CCC(=O)NC4=O)C2)S1,Z9402912318,572.574,458.551,0.548,-5.337,1,4,72.96,7,https://real.enamine.net/public-enum-files/Z9402912318
O=C(C=1C=CC(F)=C(C1)N2CCC(=O)NC2=O)N3CC=4C=CC(Br)=CC4CC3C(F)F,Z8265857115,496.278,496.278,2.398,-6.136,1,3,69.72,3,https://real.enamine.net/public-enum-files/Z8265857115
O=C(C=1C=CC=C(C1)N2CCC(=O)NC2=O)N3CCC4(CC4C5=NN=C(O5)C=6C=CC=C(F)C6)CC3,Z8266044446,489.499,489.499,-0.314,-5.427,1,5,108.64,4,https://real.enamine.net/public-enum-files/Z8266044446
O=C1CCN(C(=O)N1)C=2C=C(C=CC2F)NS(=O)(=O)C=3C=NC=4ON=C(C4C3)C5CCOCC5,Z8266095668,489.479,489.479,0.151,-3.786,2,7,143.73,4,https://real.enamine.net/public-enum-files/Z8266095668
O=C(NC=1C=CC(F)=C(C1)N2CCC(=O)NC2=O)C=3C=NN(C3C(F)(F)F)C=4C=CC(=O)NN4,Z8266263318,479.346,479.346,-2.638,-5.03,3,6,137.79,5,https://real.enamine.net/public-enum-files/Z8266263318
O=C(O)C(F)(F)F.CC=1N=CSC1CN(CC2CCNC2)C(=O)C=3C=CC=C(C3)N4CCC(=O)NC4=O,Z9312344237,541.545,427.522,-1.069,-4.184,2,5,94.64,7,https://real.enamine.net/public-enum-files/Z9312344237
O=C(O)C(F)(F)F.N#CC=1C=CC=CC1OCCN2CCN(CC2)C(=O)NC=3C=CC(F)=C(C3)N4CCC(=O)NC4=O,Z9360773845,594.516,480.493,1.176,-4.914,2,6,118.01,7,https://real.enamine.net/public-enum-files/Z9360773845
COC=1C=CC(=CC1N2CCC(=O)NC2=O)C(=O)NC(CC=3C=CC(O)=CC3)C4=NC=5C=CC=CC5N4,Z8266890251,499.519,499.519,1.334,-5.205,4,6,136.65,7,https://real.enamine.net/public-enum-files/Z8266890251
O=C(O)C(F)(F)F.CN(C(=O)C=1C=CC(=CC1)N2CCC(=O)NC2=O)C34CCCC(CNC3)C4,Z9311798438,484.47,370.446,-0.181,-4.206,2,4,81.75,4,https://real.enamine.net/public-enum-files/Z9311798438
O=C(O)C(F)(F)F.O=C(NC1CNCC2=NC=CN2C1)C=3C=CC(=CC3)N4CCC(=O)NC4=O,Z9402912075,482.414,368.391,-1.951,-2.936,3,5,108.36,4,https://real.enamine.net/public-enum-files/Z9402912075
CC=1C=C(C=CC1NC(=O)C=2C=CC(=CC2)N3CCC(=O)NC3=O)NC(=O)C4=NN(C)C=5C=CC=CC45,Z8267155489,496.519,496.519,0.601,-6.137,3,5,125.43,5,https://real.enamine.net/public-enum-files/Z8267155489
O=C(O)C(F)(F)F.CCN1CCCC1CNS(=O)(=O)C=2C=CC(=CC2)NC(=O)C=3C=CC(=CC3)N4CCC(=O)NC4=O,Z9398074114,613.608,499.585,0.977,-4.622,3,6,127.92,8,https://real.enamine.net/public-enum-files/Z9398074114
CC1=CC(=O)OC=2C=C(C=CC12)OCC3CCN(CC3)C(=O)C=4C=CC(=CC4)N5CCC(=O)NC5=O,Z8267156820,489.521,489.521,1.011,-6.34,1,5,105.25,5,https://real.enamine.net/public-enum-files/Z8267156820
O=C(O)C(F)(F)F.O=C(C=1C=CC(=CC1)N2CCC(=O)NC2=O)N(CC3=NC=CS3)C4CC54CCNCC5,Z9311796278,553.556,439.533,-1.034,-3.141,2,5,94.64,6,https://real.enamine.net/public-enum-files/Z9311796278
"CN1N=CC=C1[C@@H]2CN(C[C@H]2NC(=O)C3CC3)C(=O)C=4C=CC(=CC4)N5CCC(=O)NC5=O |&1:6,10,r|",Z8267165297,450.491,450.491,-2.19,-3.735,2,5,116.64,5,https://real.enamine.net/public-enum-files/Z8267165297
O=C(C=1C=CC(=CC1)N2CCC(=O)NC2=O)N3CCC(F)(F)CC3C4=CC=CO4,Z8267170036,403.38,403.38,0.211,-4.863,1,3,82.86,3,https://real.enamine.net/public-enum-files/Z8267170036
CC(CC1=CC=CS1)N(CC=2C=CC(Cl)=CC2)C(=O)C=3C=CC(=CC3)N4CCC(=O)NC4=O,Z8267170463,481.996,481.996,3.231,-6.476,1,3,69.72,7,https://real.enamine.net/public-enum-files/Z8267170463
O=C(O)C(F)(F)F.O=C(NC1CCC=2NC(=NC2C1)C3CCCCC3)C=4C=CC(=CC4)N5CCC(=O)NC5=O,Z9401520689,549.543,435.52,0.832,-5.995,3,4,107.19,5,
O=C(C=1C=CC(=CC1)N2CCC(=O)NC2=O)N3CC=4C=C(Br)C=CC4OC5(CCC5)C3,Z8267178836,484.343,484.343,2.348,-6.201,1,4,78.95,2,https://real.enamine.net/public-enum-files/Z8267178836
O=C(C=1C=CC(=CC1)N2CCC(=O)NC2=O)N3CCN(CC3)C=4N=CN=C5C=6C=CC=CC6OC45,Z8267196945,470.481,470.481,0.876,-6.189,1,6,111.88,3,https://real.enamine.net/public-enum-files/Z8267196945
O=C(N=S1(=O)C=2C=CC=CC2NC=3C=CC=CC31)C=4C=CC(=CC4)N5CCC(=O)NC5=O,Z8267202688,446.481,446.481,0.698,-6.21,2,6,107.94,2,https://real.enamine.net/public-enum-files/Z8267202688
CC=1C=CC=C(C1)NC(=O)NCC2CCN(C2)C(=O)C=3C=CC(=CC3)N4CCC(=O)NC4=O,Z8267210061,449.503,449.503,-0.192,-5.324,3,4,110.85,5,https://real.enamine.net/public-enum-files/Z8267210061
O=C(C=1C=CC(=CC1)N2CCC(=O)NC2=O)N3CCC(CC3)C4=NN=C5C=NC=CN45,Z8267216523,419.438,419.438,-2.073,-2.879,1,6,112.8,3,https://real.enamine.net/public-enum-files/Z8267216523
O=C(NC1(CCCCC1)C(=O)NCC2=CC=CS2)C=3C=CC(=CC3)N4CCC(=O)NC4=O,Z8267230314,454.544,454.544,1.135,-5.726,3,4,107.61,6,
O=C(O)C(F)(F)F.O=C(NC1CCN(CCOC=2C=CC(Cl)=CC2)CC1)C=3C=CC(=CC3)N4CCC(=O)NC4=O,Z9402912319,584.973,470.949,1.456,-5.619,2,5,90.98,8,https://real.enamine.net/public-enum-files/Z9402912319
O=C(NC=1C=CC=2N=CN(C(=O)C2C1)C3CCC(=O)NC3=O)C4=CC=CC(=C4)N5CCC(=O)NC5=O,Z9296695444,488.453,488.453,-1.004,-4.765,3,7,157.35,4,https://real.enamine.net/public-enum-files/Z9296695444
COCC12COC(CO)(CN2C(=O)C=3C=CC(=C(C)C3)N4CCC(=O)NC4=O)C1,Z9302746816,403.43,403.43,-0.42,-3.501,2,6,108.41,5,https://real.enamine.net/public-enum-files/Z9302746816
"O=C(O)C(F)(F)F.CC=1C(=CC=CC1N2CCC(=O)NC2=O)NCC=3C=CC(=NN3)N4CC[C@H]5NCC[C@H]5C4 |&1:33,37,r|",Z9401834095,549.547,435.523,-1.009,-4.565,3,7,102.49,6,https://real.enamine.net/public-enum-files/Z9401834095
"CC=1C=C(C=CC1N2CCC(=O)NC2=O)NC(=O)C=3C=NN4C3N[C@H](C[C@H]4C(F)F)C5CC5 |&1:24,26,r|",Z9302747208,458.462,458.462,0.497,-4.791,3,5,108.36,5,https://real.enamine.net/public-enum-files/Z9302747208
"O=C(O)C(F)(F)F.O=C(NC=1C=CC(=C(F)C1)N2CCC(=O)NC2=O)[C@@H]3CN(CC=4C=CC=CC4)C[C@H]3C=5C=CC=CN5 |&1:25,36,r|",Z9402054008,601.55,487.527,1.383,-4.857,2,5,94.64,7,https://real.enamine.net/public-enum-files/Z9402054008
"CC=1C(=CC=CC1N2CCC(=O)NC2=O)C(=O)N3C[C@H](O)[C@H](C3)OC=4C=NN(C4)CC=5C=CC=CC5 |&1:19,21,r|",Z9302747511,489.524,489.524,0.812,-4.541,2,6,117,6,https://real.enamine.net/public-enum-files/Z9302747511
O=C(O)C(F)(F)F.CN(C)C[C@H]1C[C@@H](O)CN1C=2C=C(N=CN2)N3CCC(CC3)C=4C=CC(=CC4)N5CCC(=O)NC5=O,Z9314608082,607.626,493.602,0.27,-4.655,2,8,105.14,7,https://real.enamine.net/public-enum-files/Z9314608082
"CC=1C=CC(=CC1N2CCC(=O)NC2=O)C(=O)N3C[C@H](C)[C@H](C3)N4C=C(N=N4)C=5C=CC6=NC=NN6C5 |&1:19,21,r|",Z9302747719,499.526,499.526,-0.716,-5.275,1,7,130.62,4,
O=C1CCN(C(=O)N1)C=2C=CC(=CC2F)NCC=3C=NN(C3)CC4CCOC4,Z9302747810,387.409,387.409,-0.858,-2.696,2,5,88.49,6,https://real.enamine.net/public-enum-files/Z9302747810
CC=1C=C(N=C(N1)C2CCCOC2)NC=3C=CC(F)=C(C3)N4CCC(=O)NC4=O,Z9302747905,399.42,399.42,1.199,-3.875,2,6,96.45,4,https://real.enamine.net/public-enum-files/Z9302747905
O=C(O)C(F)(F)F.CC=1C=C(C=CC1N2CCC(=O)NC2=O)NC(=O)C3NCCC=4C(F)=C(F)C=CC43,Z9314606888,528.43,414.406,0.848,-5.235,3,4,90.54,4,https://real.enamine.net/public-enum-files/Z9314606888
CC(CN1N=CC=2CCCCC21)C(=O)NC=3C=C(Cl)C=C(C3)N4CCC(=O)NC4=O,Z9302748205,429.901,429.901,1.523,-4.395,2,4,96.33,5,https://real.enamine.net/public-enum-files/Z9302748205
CC=1C=C(C=CC1N2CCC(=O)NC2=O)C(=O)N3CCC(C3)NC=4C=CC5=NC=CN5N4,Z9302748226,433.464,433.464,-0.276,-4.751,2,6,111.94,4,https://real.enamine.net/public-enum-files/Z9302748226
O=C(O)C(F)(F)F.CCC1(CC)CNCCS1(=O)=NC(=O)C2=CC=C(C(=C2)OC)N3CCC(=O)NC3=O,Z9314608083,550.551,436.527,0.524,-5.448,2,7,117.17,6,https://real.enamine.net/public-enum-files/Z9314608083
O=C(O)C(F)(F)F.CNC=1C=C(N=CN1)N2CCCC2CNC(=O)C=3C=C(C=CC3C)N4CCC(=O)NC4=O,Z9398065901,551.519,437.496,0.3,-5.619,3,7,119.56,7,https://real.enamine.net/public-enum-files/Z9398065901
COC=1C=CC(C)=CC1NC(=O)C2CCCN2C(=O)C=3C=C(C=CC3C)N4CCC(=O)NC4=O,Z9302748743,464.515,464.515,0.619,-5.825,2,5,108.05,5,https://real.enamine.net/public-enum-files/Z9302748743
O=C(O)C(F)(F)F.CCCN(C(=O)C=1C=C(C=CC1F)N2CCC(=O)NC2=O)C3CCCN(CC=4C=CC=CC4)C3,Z9387893247,580.572,466.549,2.505,-5.474,1,4,72.96,8,https://real.enamine.net/public-enum-files/Z9387893247
O=C(C1COC=2C=CC=C(Cl)C2O1)N3CCC(CC3)C=4C=CC(=CC4)N5CCC(=O)NC5=O,Z9302748815,469.918,469.918,2.11,-5.669,1,5,88.18,3,https://real.enamine.net/public-enum-files/Z9302748815
O=C(O)C(F)(F)F.CC=1C=CC(=CC1NC(=O)C2NCCOC3=CC(Br)=CC=C32)N4CCC(=O)NC4=O,Z9314608085,587.344,473.32,0.685,-5.739,3,5,99.77,4,https://real.enamine.net/public-enum-files/Z9314608085
